removed_label,accuracy,summed_vectors,label,epsilon,layer,g_w
0,0.978600025177002,"[[ 0.80183919  0.87234762  0.88153361 ...  0.32272081  0.3724105
   0.36641973]
 [ 1.98137227  2.10008736  2.04958817 ...  1.92997286  1.98120625
   1.98382119]
 [-0.02839993 -0.05053196 -0.1288486  ... -0.76973644 -0.77630781
  -0.76426333]
 ...
 [ 2.70254729  2.91383864  2.96389881 ...  2.67701604  2.62001881
   2.67422951]
 [ 0.82340995  0.61363056  0.57122721 ...  0.80845179  0.8264581
   0.80935583]
 [ 0.74092759  0.56969717  0.44041663 ... -0.54621714 -0.54065841
  -0.48004816]]","[23 15  0  4 10  9  6  4 30  2 19  9  0  8 24 28 15 19  6 18 13 23  4 10
 11  6  1 20  8 26  8  6  1 14  6  8 14 18  4  4 12 18 24 26  7  6  9  6
 14  9 27 24  2  6  0 23  9  9 21  3  9  0  8  1  1  6 15  9  6 10 29 23
  7 27 24  0  6  4 23  6  8 23  8  1  6  3 10  6 14  2 21  4 15  8  6  1
 29 10  3  4  8 20  4 30 26  9 14  5 18 24  6  1 27  0  3  6  7  9  0 24
 29 28 24 14  8 18 14 19 21 23 19  4 21  4 15  8  7 18  8  4  3  0 10 21
  4 24 10  8 22  3  5  8  0 28  1 30 20 23  9  1 14  4 24  8  8  0 15  1
  5 24 14  0  9 18  9 22 24 23 18  7  5  8 27 30 12 18 15 26  3 23  6  1
  3  1  4 11 11 11 24 24 18 10  0 12  6 10  3  2 23 21 18  3 24 25 23  8
 23 22  3 23 26 24  2  0 19  9  5 20 26  4 24  7 24 18  0  9 14 30  2  0
  6 24 15  0 26  3  4 14  8  9  2 27 30  1 19 27  6 20  1 18 20 29  2  0
 23  1 23 22 20 23 24 11 22  3 12 18  9  3 28  3 11  2 28  5 11 24  4  0
 24  5 18 10  0 24  7 23  8 24  0  0  7 18  3  6 11 30  3  0 24  3  0  1
  8  4  7 25 27 23  6  9 24 28  3  3  5 20  6 10 15  3  9 11 18  1  4 24
 20 24  0  6 19 28 17 30  3  2  1  3  9 10  7  6 10  4 10 10 18  5 10 17
 20 25  3  3 28  0  9 19 28 26  7  9  0 30 13 10 24  0  1 14 14  8  5  8
 11 10  6  3  4  2  3 24  9 22 18  1 27  8 24  1  0  1  2 27  2 14 26  3
  0 27 13 15  0  1  9  4 10  0 19  3 14 11  5  1 15 11 23  8  6  7  0  8
 15 14 23 30  6 14 23 24  0  6 13  6 12 15 24 14  4  3  7  8 11  8  6  9
  0 14 24 18 18  7 20 10 11 18  6 28  0  7 14  4  6  1  7  4 13 10 10  8
 18 23  6  6  0  3  6 10  1  5 10 15  9 11  6 16  5  1 15  8 18 18  7 25
  3 19 11  9 19  7  8 19]",31,0,w
1,0.9714000225067139,"[[ 0.80183919  0.87234762  0.88153361 ...  0.32272081  0.3724105
   0.36641973]
 [ 1.98137227  2.10008736  2.04958817 ...  1.92997286  1.98120625
   1.98382119]
 [-0.02839993 -0.05053196 -0.1288486  ... -0.76973644 -0.77630781
  -0.76426333]
 ...
 [ 2.70254729  2.91383864  2.96389881 ...  2.67701604  2.62001881
   2.67422951]
 [ 0.82340995  0.61363056  0.57122721 ...  0.80845179  0.8264581
   0.80935583]
 [ 0.74092759  0.56969717  0.44041663 ... -0.54621714 -0.54065841
  -0.48004816]]","[23 15  0  4 10  9  6  4 30  2 19  9  0  8 24 28 15 19  6 18 13 23  4 10
 11  6  1 20  8 26  8  6  1 14  6  8 14 18  4  4 12 18 24 26  7  6  9  6
 14  9 27 24  2  6  0 23  9  9 21  3  9  0  8  1  1  6 15  9  6 10 29 23
  7 27 24  0  6  4 23  6  8 23  8  1  6  3 10  6 14  2 21  4 15  8  6  1
 29 10  3  4  8 20  4 30 26  9 14  5 18 24  6  1 27  0  3  6  7  9  0 24
 29 28 24 14  8 18 14 19 21 23 19  4 21  4 15  8  7 18  8  4  3  0 10 21
  4 24 10  8 22  3  5  8  0 28  1 30 20 23  9  1 14  4 24  8  8  0 15  1
  5 24 14  0  9 18  9 22 24 23 18  7  5  8 27 30 12 18 15 26  3 23  6  1
  3  1  4 11 11 11 24 24 18 10  0 12  6 10  3  2 23 21 18  3 24 25 23  8
 23 22  3 23 26 24  2  0 19  9  5 20 26  4 24  7 24 18  0  9 14 30  2  0
  6 24 15  0 26  3  4 14  8  9  2 27 30  1 19 27  6 20  1 18 20 29  2  0
 23  1 23 22 20 23 24 11 22  3 12 18  9  3 28  3 11  2 28  5 11 24  4  0
 24  5 18 10  0 24  7 23  8 24  0  0  7 18  3  6 11 30  3  0 24  3  0  1
  8  4  7 25 27 23  6  9 24 28  3  3  5 20  6 10 15  3  9 11 18  1  4 24
 20 24  0  6 19 28 17 30  3  2  1  3  9 10  7  6 10  4 10 10 18  5 10 17
 20 25  3  3 28  0  9 19 28 26  7  9  0 30 13 10 24  0  1 14 14  8  5  8
 11 10  6  3  4  2  3 24  9 22 18  1 27  8 24  1  0  1  2 27  2 14 26  3
  0 27 13 15  0  1  9  4 10  0 19  3 14 11  5  1 15 11 23  8  6  7  0  8
 15 14 23 30  6 14 23 24  0  6 13  6 12 15 24 14  4  3  7  8 11  8  6  9
  0 14 24 18 18  7 20 10 11 18  6 28  0  7 14  4  6  1  7  4 13 10 10  8
 18 23  6  6  0  3  6 10  1  5 10 15  9 11  6 16  5  1 15  8 18 18  7 25
  3 19 11  9 19  7  8 19]",31,0,w
2,0.9807999730110168,"[[ 0.80183919  0.87234762  0.88153361 ...  0.32272081  0.3724105
   0.36641973]
 [ 1.98137227  2.10008736  2.04958817 ...  1.92997286  1.98120625
   1.98382119]
 [-0.02839993 -0.05053196 -0.1288486  ... -0.76973644 -0.77630781
  -0.76426333]
 ...
 [ 2.70254729  2.91383864  2.96389881 ...  2.67701604  2.62001881
   2.67422951]
 [ 0.82340995  0.61363056  0.57122721 ...  0.80845179  0.8264581
   0.80935583]
 [ 0.74092759  0.56969717  0.44041663 ... -0.54621714 -0.54065841
  -0.48004816]]","[23 15  0  4 10  9  6  4 30  2 19  9  0  8 24 28 15 19  6 18 13 23  4 10
 11  6  1 20  8 26  8  6  1 14  6  8 14 18  4  4 12 18 24 26  7  6  9  6
 14  9 27 24  2  6  0 23  9  9 21  3  9  0  8  1  1  6 15  9  6 10 29 23
  7 27 24  0  6  4 23  6  8 23  8  1  6  3 10  6 14  2 21  4 15  8  6  1
 29 10  3  4  8 20  4 30 26  9 14  5 18 24  6  1 27  0  3  6  7  9  0 24
 29 28 24 14  8 18 14 19 21 23 19  4 21  4 15  8  7 18  8  4  3  0 10 21
  4 24 10  8 22  3  5  8  0 28  1 30 20 23  9  1 14  4 24  8  8  0 15  1
  5 24 14  0  9 18  9 22 24 23 18  7  5  8 27 30 12 18 15 26  3 23  6  1
  3  1  4 11 11 11 24 24 18 10  0 12  6 10  3  2 23 21 18  3 24 25 23  8
 23 22  3 23 26 24  2  0 19  9  5 20 26  4 24  7 24 18  0  9 14 30  2  0
  6 24 15  0 26  3  4 14  8  9  2 27 30  1 19 27  6 20  1 18 20 29  2  0
 23  1 23 22 20 23 24 11 22  3 12 18  9  3 28  3 11  2 28  5 11 24  4  0
 24  5 18 10  0 24  7 23  8 24  0  0  7 18  3  6 11 30  3  0 24  3  0  1
  8  4  7 25 27 23  6  9 24 28  3  3  5 20  6 10 15  3  9 11 18  1  4 24
 20 24  0  6 19 28 17 30  3  2  1  3  9 10  7  6 10  4 10 10 18  5 10 17
 20 25  3  3 28  0  9 19 28 26  7  9  0 30 13 10 24  0  1 14 14  8  5  8
 11 10  6  3  4  2  3 24  9 22 18  1 27  8 24  1  0  1  2 27  2 14 26  3
  0 27 13 15  0  1  9  4 10  0 19  3 14 11  5  1 15 11 23  8  6  7  0  8
 15 14 23 30  6 14 23 24  0  6 13  6 12 15 24 14  4  3  7  8 11  8  6  9
  0 14 24 18 18  7 20 10 11 18  6 28  0  7 14  4  6  1  7  4 13 10 10  8
 18 23  6  6  0  3  6 10  1  5 10 15  9 11  6 16  5  1 15  8 18 18  7 25
  3 19 11  9 19  7  8 19]",31,0,w
3,0.9733999967575073,"[[ 0.80183919  0.87234762  0.88153361 ...  0.32272081  0.3724105
   0.36641973]
 [ 1.98137227  2.10008736  2.04958817 ...  1.92997286  1.98120625
   1.98382119]
 [-0.02839993 -0.05053196 -0.1288486  ... -0.76973644 -0.77630781
  -0.76426333]
 ...
 [ 2.70254729  2.91383864  2.96389881 ...  2.67701604  2.62001881
   2.67422951]
 [ 0.82340995  0.61363056  0.57122721 ...  0.80845179  0.8264581
   0.80935583]
 [ 0.74092759  0.56969717  0.44041663 ... -0.54621714 -0.54065841
  -0.48004816]]","[23 15  0  4 10  9  6  4 30  2 19  9  0  8 24 28 15 19  6 18 13 23  4 10
 11  6  1 20  8 26  8  6  1 14  6  8 14 18  4  4 12 18 24 26  7  6  9  6
 14  9 27 24  2  6  0 23  9  9 21  3  9  0  8  1  1  6 15  9  6 10 29 23
  7 27 24  0  6  4 23  6  8 23  8  1  6  3 10  6 14  2 21  4 15  8  6  1
 29 10  3  4  8 20  4 30 26  9 14  5 18 24  6  1 27  0  3  6  7  9  0 24
 29 28 24 14  8 18 14 19 21 23 19  4 21  4 15  8  7 18  8  4  3  0 10 21
  4 24 10  8 22  3  5  8  0 28  1 30 20 23  9  1 14  4 24  8  8  0 15  1
  5 24 14  0  9 18  9 22 24 23 18  7  5  8 27 30 12 18 15 26  3 23  6  1
  3  1  4 11 11 11 24 24 18 10  0 12  6 10  3  2 23 21 18  3 24 25 23  8
 23 22  3 23 26 24  2  0 19  9  5 20 26  4 24  7 24 18  0  9 14 30  2  0
  6 24 15  0 26  3  4 14  8  9  2 27 30  1 19 27  6 20  1 18 20 29  2  0
 23  1 23 22 20 23 24 11 22  3 12 18  9  3 28  3 11  2 28  5 11 24  4  0
 24  5 18 10  0 24  7 23  8 24  0  0  7 18  3  6 11 30  3  0 24  3  0  1
  8  4  7 25 27 23  6  9 24 28  3  3  5 20  6 10 15  3  9 11 18  1  4 24
 20 24  0  6 19 28 17 30  3  2  1  3  9 10  7  6 10  4 10 10 18  5 10 17
 20 25  3  3 28  0  9 19 28 26  7  9  0 30 13 10 24  0  1 14 14  8  5  8
 11 10  6  3  4  2  3 24  9 22 18  1 27  8 24  1  0  1  2 27  2 14 26  3
  0 27 13 15  0  1  9  4 10  0 19  3 14 11  5  1 15 11 23  8  6  7  0  8
 15 14 23 30  6 14 23 24  0  6 13  6 12 15 24 14  4  3  7  8 11  8  6  9
  0 14 24 18 18  7 20 10 11 18  6 28  0  7 14  4  6  1  7  4 13 10 10  8
 18 23  6  6  0  3  6 10  1  5 10 15  9 11  6 16  5  1 15  8 18 18  7 25
  3 19 11  9 19  7  8 19]",31,0,w
4,0.9771999716758728,"[[ 0.80183919  0.87234762  0.88153361 ...  0.32272081  0.3724105
   0.36641973]
 [ 1.98137227  2.10008736  2.04958817 ...  1.92997286  1.98120625
   1.98382119]
 [-0.02839993 -0.05053196 -0.1288486  ... -0.76973644 -0.77630781
  -0.76426333]
 ...
 [ 2.70254729  2.91383864  2.96389881 ...  2.67701604  2.62001881
   2.67422951]
 [ 0.82340995  0.61363056  0.57122721 ...  0.80845179  0.8264581
   0.80935583]
 [ 0.74092759  0.56969717  0.44041663 ... -0.54621714 -0.54065841
  -0.48004816]]","[23 15  0  4 10  9  6  4 30  2 19  9  0  8 24 28 15 19  6 18 13 23  4 10
 11  6  1 20  8 26  8  6  1 14  6  8 14 18  4  4 12 18 24 26  7  6  9  6
 14  9 27 24  2  6  0 23  9  9 21  3  9  0  8  1  1  6 15  9  6 10 29 23
  7 27 24  0  6  4 23  6  8 23  8  1  6  3 10  6 14  2 21  4 15  8  6  1
 29 10  3  4  8 20  4 30 26  9 14  5 18 24  6  1 27  0  3  6  7  9  0 24
 29 28 24 14  8 18 14 19 21 23 19  4 21  4 15  8  7 18  8  4  3  0 10 21
  4 24 10  8 22  3  5  8  0 28  1 30 20 23  9  1 14  4 24  8  8  0 15  1
  5 24 14  0  9 18  9 22 24 23 18  7  5  8 27 30 12 18 15 26  3 23  6  1
  3  1  4 11 11 11 24 24 18 10  0 12  6 10  3  2 23 21 18  3 24 25 23  8
 23 22  3 23 26 24  2  0 19  9  5 20 26  4 24  7 24 18  0  9 14 30  2  0
  6 24 15  0 26  3  4 14  8  9  2 27 30  1 19 27  6 20  1 18 20 29  2  0
 23  1 23 22 20 23 24 11 22  3 12 18  9  3 28  3 11  2 28  5 11 24  4  0
 24  5 18 10  0 24  7 23  8 24  0  0  7 18  3  6 11 30  3  0 24  3  0  1
  8  4  7 25 27 23  6  9 24 28  3  3  5 20  6 10 15  3  9 11 18  1  4 24
 20 24  0  6 19 28 17 30  3  2  1  3  9 10  7  6 10  4 10 10 18  5 10 17
 20 25  3  3 28  0  9 19 28 26  7  9  0 30 13 10 24  0  1 14 14  8  5  8
 11 10  6  3  4  2  3 24  9 22 18  1 27  8 24  1  0  1  2 27  2 14 26  3
  0 27 13 15  0  1  9  4 10  0 19  3 14 11  5  1 15 11 23  8  6  7  0  8
 15 14 23 30  6 14 23 24  0  6 13  6 12 15 24 14  4  3  7  8 11  8  6  9
  0 14 24 18 18  7 20 10 11 18  6 28  0  7 14  4  6  1  7  4 13 10 10  8
 18 23  6  6  0  3  6 10  1  5 10 15  9 11  6 16  5  1 15  8 18 18  7 25
  3 19 11  9 19  7  8 19]",31,0,w
5,0.980400025844574,"[[ 0.80183919  0.87234762  0.88153361 ...  0.32272081  0.3724105
   0.36641973]
 [ 1.98137227  2.10008736  2.04958817 ...  1.92997286  1.98120625
   1.98382119]
 [-0.02839993 -0.05053196 -0.1288486  ... -0.76973644 -0.77630781
  -0.76426333]
 ...
 [ 2.70254729  2.91383864  2.96389881 ...  2.67701604  2.62001881
   2.67422951]
 [ 0.82340995  0.61363056  0.57122721 ...  0.80845179  0.8264581
   0.80935583]
 [ 0.74092759  0.56969717  0.44041663 ... -0.54621714 -0.54065841
  -0.48004816]]","[23 15  0  4 10  9  6  4 30  2 19  9  0  8 24 28 15 19  6 18 13 23  4 10
 11  6  1 20  8 26  8  6  1 14  6  8 14 18  4  4 12 18 24 26  7  6  9  6
 14  9 27 24  2  6  0 23  9  9 21  3  9  0  8  1  1  6 15  9  6 10 29 23
  7 27 24  0  6  4 23  6  8 23  8  1  6  3 10  6 14  2 21  4 15  8  6  1
 29 10  3  4  8 20  4 30 26  9 14  5 18 24  6  1 27  0  3  6  7  9  0 24
 29 28 24 14  8 18 14 19 21 23 19  4 21  4 15  8  7 18  8  4  3  0 10 21
  4 24 10  8 22  3  5  8  0 28  1 30 20 23  9  1 14  4 24  8  8  0 15  1
  5 24 14  0  9 18  9 22 24 23 18  7  5  8 27 30 12 18 15 26  3 23  6  1
  3  1  4 11 11 11 24 24 18 10  0 12  6 10  3  2 23 21 18  3 24 25 23  8
 23 22  3 23 26 24  2  0 19  9  5 20 26  4 24  7 24 18  0  9 14 30  2  0
  6 24 15  0 26  3  4 14  8  9  2 27 30  1 19 27  6 20  1 18 20 29  2  0
 23  1 23 22 20 23 24 11 22  3 12 18  9  3 28  3 11  2 28  5 11 24  4  0
 24  5 18 10  0 24  7 23  8 24  0  0  7 18  3  6 11 30  3  0 24  3  0  1
  8  4  7 25 27 23  6  9 24 28  3  3  5 20  6 10 15  3  9 11 18  1  4 24
 20 24  0  6 19 28 17 30  3  2  1  3  9 10  7  6 10  4 10 10 18  5 10 17
 20 25  3  3 28  0  9 19 28 26  7  9  0 30 13 10 24  0  1 14 14  8  5  8
 11 10  6  3  4  2  3 24  9 22 18  1 27  8 24  1  0  1  2 27  2 14 26  3
  0 27 13 15  0  1  9  4 10  0 19  3 14 11  5  1 15 11 23  8  6  7  0  8
 15 14 23 30  6 14 23 24  0  6 13  6 12 15 24 14  4  3  7  8 11  8  6  9
  0 14 24 18 18  7 20 10 11 18  6 28  0  7 14  4  6  1  7  4 13 10 10  8
 18 23  6  6  0  3  6 10  1  5 10 15  9 11  6 16  5  1 15  8 18 18  7 25
  3 19 11  9 19  7  8 19]",31,0,w
6,0.9801999926567078,"[[ 0.80183919  0.87234762  0.88153361 ...  0.32272081  0.3724105
   0.36641973]
 [ 1.98137227  2.10008736  2.04958817 ...  1.92997286  1.98120625
   1.98382119]
 [-0.02839993 -0.05053196 -0.1288486  ... -0.76973644 -0.77630781
  -0.76426333]
 ...
 [ 2.70254729  2.91383864  2.96389881 ...  2.67701604  2.62001881
   2.67422951]
 [ 0.82340995  0.61363056  0.57122721 ...  0.80845179  0.8264581
   0.80935583]
 [ 0.74092759  0.56969717  0.44041663 ... -0.54621714 -0.54065841
  -0.48004816]]","[23 15  0  4 10  9  6  4 30  2 19  9  0  8 24 28 15 19  6 18 13 23  4 10
 11  6  1 20  8 26  8  6  1 14  6  8 14 18  4  4 12 18 24 26  7  6  9  6
 14  9 27 24  2  6  0 23  9  9 21  3  9  0  8  1  1  6 15  9  6 10 29 23
  7 27 24  0  6  4 23  6  8 23  8  1  6  3 10  6 14  2 21  4 15  8  6  1
 29 10  3  4  8 20  4 30 26  9 14  5 18 24  6  1 27  0  3  6  7  9  0 24
 29 28 24 14  8 18 14 19 21 23 19  4 21  4 15  8  7 18  8  4  3  0 10 21
  4 24 10  8 22  3  5  8  0 28  1 30 20 23  9  1 14  4 24  8  8  0 15  1
  5 24 14  0  9 18  9 22 24 23 18  7  5  8 27 30 12 18 15 26  3 23  6  1
  3  1  4 11 11 11 24 24 18 10  0 12  6 10  3  2 23 21 18  3 24 25 23  8
 23 22  3 23 26 24  2  0 19  9  5 20 26  4 24  7 24 18  0  9 14 30  2  0
  6 24 15  0 26  3  4 14  8  9  2 27 30  1 19 27  6 20  1 18 20 29  2  0
 23  1 23 22 20 23 24 11 22  3 12 18  9  3 28  3 11  2 28  5 11 24  4  0
 24  5 18 10  0 24  7 23  8 24  0  0  7 18  3  6 11 30  3  0 24  3  0  1
  8  4  7 25 27 23  6  9 24 28  3  3  5 20  6 10 15  3  9 11 18  1  4 24
 20 24  0  6 19 28 17 30  3  2  1  3  9 10  7  6 10  4 10 10 18  5 10 17
 20 25  3  3 28  0  9 19 28 26  7  9  0 30 13 10 24  0  1 14 14  8  5  8
 11 10  6  3  4  2  3 24  9 22 18  1 27  8 24  1  0  1  2 27  2 14 26  3
  0 27 13 15  0  1  9  4 10  0 19  3 14 11  5  1 15 11 23  8  6  7  0  8
 15 14 23 30  6 14 23 24  0  6 13  6 12 15 24 14  4  3  7  8 11  8  6  9
  0 14 24 18 18  7 20 10 11 18  6 28  0  7 14  4  6  1  7  4 13 10 10  8
 18 23  6  6  0  3  6 10  1  5 10 15  9 11  6 16  5  1 15  8 18 18  7 25
  3 19 11  9 19  7  8 19]",31,0,w
7,0.9775999784469604,"[[ 0.80183919  0.87234762  0.88153361 ...  0.32272081  0.3724105
   0.36641973]
 [ 1.98137227  2.10008736  2.04958817 ...  1.92997286  1.98120625
   1.98382119]
 [-0.02839993 -0.05053196 -0.1288486  ... -0.76973644 -0.77630781
  -0.76426333]
 ...
 [ 2.70254729  2.91383864  2.96389881 ...  2.67701604  2.62001881
   2.67422951]
 [ 0.82340995  0.61363056  0.57122721 ...  0.80845179  0.8264581
   0.80935583]
 [ 0.74092759  0.56969717  0.44041663 ... -0.54621714 -0.54065841
  -0.48004816]]","[23 15  0  4 10  9  6  4 30  2 19  9  0  8 24 28 15 19  6 18 13 23  4 10
 11  6  1 20  8 26  8  6  1 14  6  8 14 18  4  4 12 18 24 26  7  6  9  6
 14  9 27 24  2  6  0 23  9  9 21  3  9  0  8  1  1  6 15  9  6 10 29 23
  7 27 24  0  6  4 23  6  8 23  8  1  6  3 10  6 14  2 21  4 15  8  6  1
 29 10  3  4  8 20  4 30 26  9 14  5 18 24  6  1 27  0  3  6  7  9  0 24
 29 28 24 14  8 18 14 19 21 23 19  4 21  4 15  8  7 18  8  4  3  0 10 21
  4 24 10  8 22  3  5  8  0 28  1 30 20 23  9  1 14  4 24  8  8  0 15  1
  5 24 14  0  9 18  9 22 24 23 18  7  5  8 27 30 12 18 15 26  3 23  6  1
  3  1  4 11 11 11 24 24 18 10  0 12  6 10  3  2 23 21 18  3 24 25 23  8
 23 22  3 23 26 24  2  0 19  9  5 20 26  4 24  7 24 18  0  9 14 30  2  0
  6 24 15  0 26  3  4 14  8  9  2 27 30  1 19 27  6 20  1 18 20 29  2  0
 23  1 23 22 20 23 24 11 22  3 12 18  9  3 28  3 11  2 28  5 11 24  4  0
 24  5 18 10  0 24  7 23  8 24  0  0  7 18  3  6 11 30  3  0 24  3  0  1
  8  4  7 25 27 23  6  9 24 28  3  3  5 20  6 10 15  3  9 11 18  1  4 24
 20 24  0  6 19 28 17 30  3  2  1  3  9 10  7  6 10  4 10 10 18  5 10 17
 20 25  3  3 28  0  9 19 28 26  7  9  0 30 13 10 24  0  1 14 14  8  5  8
 11 10  6  3  4  2  3 24  9 22 18  1 27  8 24  1  0  1  2 27  2 14 26  3
  0 27 13 15  0  1  9  4 10  0 19  3 14 11  5  1 15 11 23  8  6  7  0  8
 15 14 23 30  6 14 23 24  0  6 13  6 12 15 24 14  4  3  7  8 11  8  6  9
  0 14 24 18 18  7 20 10 11 18  6 28  0  7 14  4  6  1  7  4 13 10 10  8
 18 23  6  6  0  3  6 10  1  5 10 15  9 11  6 16  5  1 15  8 18 18  7 25
  3 19 11  9 19  7  8 19]",31,0,w
8,0.9769999980926514,"[[ 0.80183919  0.87234762  0.88153361 ...  0.32272081  0.3724105
   0.36641973]
 [ 1.98137227  2.10008736  2.04958817 ...  1.92997286  1.98120625
   1.98382119]
 [-0.02839993 -0.05053196 -0.1288486  ... -0.76973644 -0.77630781
  -0.76426333]
 ...
 [ 2.70254729  2.91383864  2.96389881 ...  2.67701604  2.62001881
   2.67422951]
 [ 0.82340995  0.61363056  0.57122721 ...  0.80845179  0.8264581
   0.80935583]
 [ 0.74092759  0.56969717  0.44041663 ... -0.54621714 -0.54065841
  -0.48004816]]","[23 15  0  4 10  9  6  4 30  2 19  9  0  8 24 28 15 19  6 18 13 23  4 10
 11  6  1 20  8 26  8  6  1 14  6  8 14 18  4  4 12 18 24 26  7  6  9  6
 14  9 27 24  2  6  0 23  9  9 21  3  9  0  8  1  1  6 15  9  6 10 29 23
  7 27 24  0  6  4 23  6  8 23  8  1  6  3 10  6 14  2 21  4 15  8  6  1
 29 10  3  4  8 20  4 30 26  9 14  5 18 24  6  1 27  0  3  6  7  9  0 24
 29 28 24 14  8 18 14 19 21 23 19  4 21  4 15  8  7 18  8  4  3  0 10 21
  4 24 10  8 22  3  5  8  0 28  1 30 20 23  9  1 14  4 24  8  8  0 15  1
  5 24 14  0  9 18  9 22 24 23 18  7  5  8 27 30 12 18 15 26  3 23  6  1
  3  1  4 11 11 11 24 24 18 10  0 12  6 10  3  2 23 21 18  3 24 25 23  8
 23 22  3 23 26 24  2  0 19  9  5 20 26  4 24  7 24 18  0  9 14 30  2  0
  6 24 15  0 26  3  4 14  8  9  2 27 30  1 19 27  6 20  1 18 20 29  2  0
 23  1 23 22 20 23 24 11 22  3 12 18  9  3 28  3 11  2 28  5 11 24  4  0
 24  5 18 10  0 24  7 23  8 24  0  0  7 18  3  6 11 30  3  0 24  3  0  1
  8  4  7 25 27 23  6  9 24 28  3  3  5 20  6 10 15  3  9 11 18  1  4 24
 20 24  0  6 19 28 17 30  3  2  1  3  9 10  7  6 10  4 10 10 18  5 10 17
 20 25  3  3 28  0  9 19 28 26  7  9  0 30 13 10 24  0  1 14 14  8  5  8
 11 10  6  3  4  2  3 24  9 22 18  1 27  8 24  1  0  1  2 27  2 14 26  3
  0 27 13 15  0  1  9  4 10  0 19  3 14 11  5  1 15 11 23  8  6  7  0  8
 15 14 23 30  6 14 23 24  0  6 13  6 12 15 24 14  4  3  7  8 11  8  6  9
  0 14 24 18 18  7 20 10 11 18  6 28  0  7 14  4  6  1  7  4 13 10 10  8
 18 23  6  6  0  3  6 10  1  5 10 15  9 11  6 16  5  1 15  8 18 18  7 25
  3 19 11  9 19  7  8 19]",31,0,w
9,0.9811999797821045,"[[ 0.80183919  0.87234762  0.88153361 ...  0.32272081  0.3724105
   0.36641973]
 [ 1.98137227  2.10008736  2.04958817 ...  1.92997286  1.98120625
   1.98382119]
 [-0.02839993 -0.05053196 -0.1288486  ... -0.76973644 -0.77630781
  -0.76426333]
 ...
 [ 2.70254729  2.91383864  2.96389881 ...  2.67701604  2.62001881
   2.67422951]
 [ 0.82340995  0.61363056  0.57122721 ...  0.80845179  0.8264581
   0.80935583]
 [ 0.74092759  0.56969717  0.44041663 ... -0.54621714 -0.54065841
  -0.48004816]]","[23 15  0  4 10  9  6  4 30  2 19  9  0  8 24 28 15 19  6 18 13 23  4 10
 11  6  1 20  8 26  8  6  1 14  6  8 14 18  4  4 12 18 24 26  7  6  9  6
 14  9 27 24  2  6  0 23  9  9 21  3  9  0  8  1  1  6 15  9  6 10 29 23
  7 27 24  0  6  4 23  6  8 23  8  1  6  3 10  6 14  2 21  4 15  8  6  1
 29 10  3  4  8 20  4 30 26  9 14  5 18 24  6  1 27  0  3  6  7  9  0 24
 29 28 24 14  8 18 14 19 21 23 19  4 21  4 15  8  7 18  8  4  3  0 10 21
  4 24 10  8 22  3  5  8  0 28  1 30 20 23  9  1 14  4 24  8  8  0 15  1
  5 24 14  0  9 18  9 22 24 23 18  7  5  8 27 30 12 18 15 26  3 23  6  1
  3  1  4 11 11 11 24 24 18 10  0 12  6 10  3  2 23 21 18  3 24 25 23  8
 23 22  3 23 26 24  2  0 19  9  5 20 26  4 24  7 24 18  0  9 14 30  2  0
  6 24 15  0 26  3  4 14  8  9  2 27 30  1 19 27  6 20  1 18 20 29  2  0
 23  1 23 22 20 23 24 11 22  3 12 18  9  3 28  3 11  2 28  5 11 24  4  0
 24  5 18 10  0 24  7 23  8 24  0  0  7 18  3  6 11 30  3  0 24  3  0  1
  8  4  7 25 27 23  6  9 24 28  3  3  5 20  6 10 15  3  9 11 18  1  4 24
 20 24  0  6 19 28 17 30  3  2  1  3  9 10  7  6 10  4 10 10 18  5 10 17
 20 25  3  3 28  0  9 19 28 26  7  9  0 30 13 10 24  0  1 14 14  8  5  8
 11 10  6  3  4  2  3 24  9 22 18  1 27  8 24  1  0  1  2 27  2 14 26  3
  0 27 13 15  0  1  9  4 10  0 19  3 14 11  5  1 15 11 23  8  6  7  0  8
 15 14 23 30  6 14 23 24  0  6 13  6 12 15 24 14  4  3  7  8 11  8  6  9
  0 14 24 18 18  7 20 10 11 18  6 28  0  7 14  4  6  1  7  4 13 10 10  8
 18 23  6  6  0  3  6 10  1  5 10 15  9 11  6 16  5  1 15  8 18 18  7 25
  3 19 11  9 19  7  8 19]",31,0,w
