removed_label,accuracy,summed_vectors,label,epsilon,layer,g_w
0,0.9733999967575073,"[[ 0.80183919  0.87234762  0.88153361 ...  0.32272081  0.3724105
   0.36641973]
 [ 1.98137227  2.10008736  2.04958817 ...  1.92997286  1.98120625
   1.98382119]
 [-0.02839993 -0.05053196 -0.1288486  ... -0.76973644 -0.77630781
  -0.76426333]
 ...
 [ 2.70254729  2.91383864  2.96389881 ...  2.67701604  2.62001881
   2.67422951]
 [ 0.82340995  0.61363056  0.57122721 ...  0.80845179  0.8264581
   0.80935583]
 [ 0.74092759  0.56969717  0.44041663 ... -0.54621714 -0.54065841
  -0.48004816]]","[11  7 31  4 10  9 35  4 30 15 19  9 24  3  5 13  7 19 35  8  6 11  4 10
  2 35 34 20  3 26  3 18 34 14 35  3 14  8  4  4 12  8  5 26  1 35  9 18
 14  9 27  5 15 35 31 11  9  9 21  0  9 31  3 34 28 18  7  9 18 10 29 11
  1 27  5 24 18  4 11 18  3 11  3 28 35  0 10 35 14 15 21  4  7  3 18 28
 29 10  0  4  3 20  4 30 26  9 14 23  8  5 18 28 27 31  0 18  1  9 31  5
 29 13  5 14  3  8 14 19 21 11 19  4 21  4  7  3  1  8  3  4  0 31 10 21
  4  5 10  3 22  0 23  3 24 13 28 30 20 11  9 34 14  4  5  3  3 31  7 34
 23  5 14 24  9  8  9 22  5 11  8  1 16  3 27 30 12  8  7 26  0 11 18 28
  0 34  4  2  2  2  5  5  8 10 31 12 18 10  0 15 11 21  8  0  5 25 11  3
 11 22  0 11 26  5 15 24 19  9 16 20 26  4  5  1  5  8 31  9 14 30 15 31
 18  5  7 31 26  0  4 14  3  9 32 27 30 28 19 27 18 20 28  8 20 29 32 31
 11 34 11 22 20 11  5  2 22  0 12  8  9  0 13  0  2 15 13 23  2  5  4 31
  5 23  8 10 24  5  1 11  3  5 31 24  1  8  0 35  2 30  0 24  5  0 24 28
  3  4  1 25 27 11 18  9  5 13  0  0 23 20 18 10  7  0  9  2  8 34  4  5
 20  5 31 18 19 13 17 30  0 15 28  0  9 10  1 18 10  4 10 10  8 23 10 17
 20 25  0  0 13 24  9 19 13 26  1  9 31 30  6 10  5 31 34 14 14  3 16  3
  2 10 18  0  4 15  0  5  9 22  8 34 27  3  5 34 24 28 32 27 15 14 26  0
 31 27  6  7 31 34  9  4 10 31 19  0 14  2 23 34  7  2 11  3 35  1 24  3
  7 14 11 30 35 14 11  5 31 18  6 18 12  7  5 14  4  0  1  3  2  3 18  9
 31 14  5  8  8  1 20 10  2  8 18 13 31  1 14  4 35 28  1  4  6 10 10  3
  8 11 35 18 24  0 35 10 28 23 10  7  9  2 18 33 16 34  7  3  8  8  1 25
  0 19  2  9 19  1  3 19]",36,0,w
1,0.9775999784469604,"[[ 0.80183919  0.87234762  0.88153361 ...  0.32272081  0.3724105
   0.36641973]
 [ 1.98137227  2.10008736  2.04958817 ...  1.92997286  1.98120625
   1.98382119]
 [-0.02839993 -0.05053196 -0.1288486  ... -0.76973644 -0.77630781
  -0.76426333]
 ...
 [ 2.70254729  2.91383864  2.96389881 ...  2.67701604  2.62001881
   2.67422951]
 [ 0.82340995  0.61363056  0.57122721 ...  0.80845179  0.8264581
   0.80935583]
 [ 0.74092759  0.56969717  0.44041663 ... -0.54621714 -0.54065841
  -0.48004816]]","[11  7 31  4 10  9 35  4 30 15 19  9 24  3  5 13  7 19 35  8  6 11  4 10
  2 35 34 20  3 26  3 18 34 14 35  3 14  8  4  4 12  8  5 26  1 35  9 18
 14  9 27  5 15 35 31 11  9  9 21  0  9 31  3 34 28 18  7  9 18 10 29 11
  1 27  5 24 18  4 11 18  3 11  3 28 35  0 10 35 14 15 21  4  7  3 18 28
 29 10  0  4  3 20  4 30 26  9 14 23  8  5 18 28 27 31  0 18  1  9 31  5
 29 13  5 14  3  8 14 19 21 11 19  4 21  4  7  3  1  8  3  4  0 31 10 21
  4  5 10  3 22  0 23  3 24 13 28 30 20 11  9 34 14  4  5  3  3 31  7 34
 23  5 14 24  9  8  9 22  5 11  8  1 16  3 27 30 12  8  7 26  0 11 18 28
  0 34  4  2  2  2  5  5  8 10 31 12 18 10  0 15 11 21  8  0  5 25 11  3
 11 22  0 11 26  5 15 24 19  9 16 20 26  4  5  1  5  8 31  9 14 30 15 31
 18  5  7 31 26  0  4 14  3  9 32 27 30 28 19 27 18 20 28  8 20 29 32 31
 11 34 11 22 20 11  5  2 22  0 12  8  9  0 13  0  2 15 13 23  2  5  4 31
  5 23  8 10 24  5  1 11  3  5 31 24  1  8  0 35  2 30  0 24  5  0 24 28
  3  4  1 25 27 11 18  9  5 13  0  0 23 20 18 10  7  0  9  2  8 34  4  5
 20  5 31 18 19 13 17 30  0 15 28  0  9 10  1 18 10  4 10 10  8 23 10 17
 20 25  0  0 13 24  9 19 13 26  1  9 31 30  6 10  5 31 34 14 14  3 16  3
  2 10 18  0  4 15  0  5  9 22  8 34 27  3  5 34 24 28 32 27 15 14 26  0
 31 27  6  7 31 34  9  4 10 31 19  0 14  2 23 34  7  2 11  3 35  1 24  3
  7 14 11 30 35 14 11  5 31 18  6 18 12  7  5 14  4  0  1  3  2  3 18  9
 31 14  5  8  8  1 20 10  2  8 18 13 31  1 14  4 35 28  1  4  6 10 10  3
  8 11 35 18 24  0 35 10 28 23 10  7  9  2 18 33 16 34  7  3  8  8  1 25
  0 19  2  9 19  1  3 19]",36,0,w
2,0.9793999791145325,"[[ 0.80183919  0.87234762  0.88153361 ...  0.32272081  0.3724105
   0.36641973]
 [ 1.98137227  2.10008736  2.04958817 ...  1.92997286  1.98120625
   1.98382119]
 [-0.02839993 -0.05053196 -0.1288486  ... -0.76973644 -0.77630781
  -0.76426333]
 ...
 [ 2.70254729  2.91383864  2.96389881 ...  2.67701604  2.62001881
   2.67422951]
 [ 0.82340995  0.61363056  0.57122721 ...  0.80845179  0.8264581
   0.80935583]
 [ 0.74092759  0.56969717  0.44041663 ... -0.54621714 -0.54065841
  -0.48004816]]","[11  7 31  4 10  9 35  4 30 15 19  9 24  3  5 13  7 19 35  8  6 11  4 10
  2 35 34 20  3 26  3 18 34 14 35  3 14  8  4  4 12  8  5 26  1 35  9 18
 14  9 27  5 15 35 31 11  9  9 21  0  9 31  3 34 28 18  7  9 18 10 29 11
  1 27  5 24 18  4 11 18  3 11  3 28 35  0 10 35 14 15 21  4  7  3 18 28
 29 10  0  4  3 20  4 30 26  9 14 23  8  5 18 28 27 31  0 18  1  9 31  5
 29 13  5 14  3  8 14 19 21 11 19  4 21  4  7  3  1  8  3  4  0 31 10 21
  4  5 10  3 22  0 23  3 24 13 28 30 20 11  9 34 14  4  5  3  3 31  7 34
 23  5 14 24  9  8  9 22  5 11  8  1 16  3 27 30 12  8  7 26  0 11 18 28
  0 34  4  2  2  2  5  5  8 10 31 12 18 10  0 15 11 21  8  0  5 25 11  3
 11 22  0 11 26  5 15 24 19  9 16 20 26  4  5  1  5  8 31  9 14 30 15 31
 18  5  7 31 26  0  4 14  3  9 32 27 30 28 19 27 18 20 28  8 20 29 32 31
 11 34 11 22 20 11  5  2 22  0 12  8  9  0 13  0  2 15 13 23  2  5  4 31
  5 23  8 10 24  5  1 11  3  5 31 24  1  8  0 35  2 30  0 24  5  0 24 28
  3  4  1 25 27 11 18  9  5 13  0  0 23 20 18 10  7  0  9  2  8 34  4  5
 20  5 31 18 19 13 17 30  0 15 28  0  9 10  1 18 10  4 10 10  8 23 10 17
 20 25  0  0 13 24  9 19 13 26  1  9 31 30  6 10  5 31 34 14 14  3 16  3
  2 10 18  0  4 15  0  5  9 22  8 34 27  3  5 34 24 28 32 27 15 14 26  0
 31 27  6  7 31 34  9  4 10 31 19  0 14  2 23 34  7  2 11  3 35  1 24  3
  7 14 11 30 35 14 11  5 31 18  6 18 12  7  5 14  4  0  1  3  2  3 18  9
 31 14  5  8  8  1 20 10  2  8 18 13 31  1 14  4 35 28  1  4  6 10 10  3
  8 11 35 18 24  0 35 10 28 23 10  7  9  2 18 33 16 34  7  3  8  8  1 25
  0 19  2  9 19  1  3 19]",36,0,w
3,0.9769999980926514,"[[ 0.80183919  0.87234762  0.88153361 ...  0.32272081  0.3724105
   0.36641973]
 [ 1.98137227  2.10008736  2.04958817 ...  1.92997286  1.98120625
   1.98382119]
 [-0.02839993 -0.05053196 -0.1288486  ... -0.76973644 -0.77630781
  -0.76426333]
 ...
 [ 2.70254729  2.91383864  2.96389881 ...  2.67701604  2.62001881
   2.67422951]
 [ 0.82340995  0.61363056  0.57122721 ...  0.80845179  0.8264581
   0.80935583]
 [ 0.74092759  0.56969717  0.44041663 ... -0.54621714 -0.54065841
  -0.48004816]]","[11  7 31  4 10  9 35  4 30 15 19  9 24  3  5 13  7 19 35  8  6 11  4 10
  2 35 34 20  3 26  3 18 34 14 35  3 14  8  4  4 12  8  5 26  1 35  9 18
 14  9 27  5 15 35 31 11  9  9 21  0  9 31  3 34 28 18  7  9 18 10 29 11
  1 27  5 24 18  4 11 18  3 11  3 28 35  0 10 35 14 15 21  4  7  3 18 28
 29 10  0  4  3 20  4 30 26  9 14 23  8  5 18 28 27 31  0 18  1  9 31  5
 29 13  5 14  3  8 14 19 21 11 19  4 21  4  7  3  1  8  3  4  0 31 10 21
  4  5 10  3 22  0 23  3 24 13 28 30 20 11  9 34 14  4  5  3  3 31  7 34
 23  5 14 24  9  8  9 22  5 11  8  1 16  3 27 30 12  8  7 26  0 11 18 28
  0 34  4  2  2  2  5  5  8 10 31 12 18 10  0 15 11 21  8  0  5 25 11  3
 11 22  0 11 26  5 15 24 19  9 16 20 26  4  5  1  5  8 31  9 14 30 15 31
 18  5  7 31 26  0  4 14  3  9 32 27 30 28 19 27 18 20 28  8 20 29 32 31
 11 34 11 22 20 11  5  2 22  0 12  8  9  0 13  0  2 15 13 23  2  5  4 31
  5 23  8 10 24  5  1 11  3  5 31 24  1  8  0 35  2 30  0 24  5  0 24 28
  3  4  1 25 27 11 18  9  5 13  0  0 23 20 18 10  7  0  9  2  8 34  4  5
 20  5 31 18 19 13 17 30  0 15 28  0  9 10  1 18 10  4 10 10  8 23 10 17
 20 25  0  0 13 24  9 19 13 26  1  9 31 30  6 10  5 31 34 14 14  3 16  3
  2 10 18  0  4 15  0  5  9 22  8 34 27  3  5 34 24 28 32 27 15 14 26  0
 31 27  6  7 31 34  9  4 10 31 19  0 14  2 23 34  7  2 11  3 35  1 24  3
  7 14 11 30 35 14 11  5 31 18  6 18 12  7  5 14  4  0  1  3  2  3 18  9
 31 14  5  8  8  1 20 10  2  8 18 13 31  1 14  4 35 28  1  4  6 10 10  3
  8 11 35 18 24  0 35 10 28 23 10  7  9  2 18 33 16 34  7  3  8  8  1 25
  0 19  2  9 19  1  3 19]",36,0,w
4,0.9771999716758728,"[[ 0.80183919  0.87234762  0.88153361 ...  0.32272081  0.3724105
   0.36641973]
 [ 1.98137227  2.10008736  2.04958817 ...  1.92997286  1.98120625
   1.98382119]
 [-0.02839993 -0.05053196 -0.1288486  ... -0.76973644 -0.77630781
  -0.76426333]
 ...
 [ 2.70254729  2.91383864  2.96389881 ...  2.67701604  2.62001881
   2.67422951]
 [ 0.82340995  0.61363056  0.57122721 ...  0.80845179  0.8264581
   0.80935583]
 [ 0.74092759  0.56969717  0.44041663 ... -0.54621714 -0.54065841
  -0.48004816]]","[11  7 31  4 10  9 35  4 30 15 19  9 24  3  5 13  7 19 35  8  6 11  4 10
  2 35 34 20  3 26  3 18 34 14 35  3 14  8  4  4 12  8  5 26  1 35  9 18
 14  9 27  5 15 35 31 11  9  9 21  0  9 31  3 34 28 18  7  9 18 10 29 11
  1 27  5 24 18  4 11 18  3 11  3 28 35  0 10 35 14 15 21  4  7  3 18 28
 29 10  0  4  3 20  4 30 26  9 14 23  8  5 18 28 27 31  0 18  1  9 31  5
 29 13  5 14  3  8 14 19 21 11 19  4 21  4  7  3  1  8  3  4  0 31 10 21
  4  5 10  3 22  0 23  3 24 13 28 30 20 11  9 34 14  4  5  3  3 31  7 34
 23  5 14 24  9  8  9 22  5 11  8  1 16  3 27 30 12  8  7 26  0 11 18 28
  0 34  4  2  2  2  5  5  8 10 31 12 18 10  0 15 11 21  8  0  5 25 11  3
 11 22  0 11 26  5 15 24 19  9 16 20 26  4  5  1  5  8 31  9 14 30 15 31
 18  5  7 31 26  0  4 14  3  9 32 27 30 28 19 27 18 20 28  8 20 29 32 31
 11 34 11 22 20 11  5  2 22  0 12  8  9  0 13  0  2 15 13 23  2  5  4 31
  5 23  8 10 24  5  1 11  3  5 31 24  1  8  0 35  2 30  0 24  5  0 24 28
  3  4  1 25 27 11 18  9  5 13  0  0 23 20 18 10  7  0  9  2  8 34  4  5
 20  5 31 18 19 13 17 30  0 15 28  0  9 10  1 18 10  4 10 10  8 23 10 17
 20 25  0  0 13 24  9 19 13 26  1  9 31 30  6 10  5 31 34 14 14  3 16  3
  2 10 18  0  4 15  0  5  9 22  8 34 27  3  5 34 24 28 32 27 15 14 26  0
 31 27  6  7 31 34  9  4 10 31 19  0 14  2 23 34  7  2 11  3 35  1 24  3
  7 14 11 30 35 14 11  5 31 18  6 18 12  7  5 14  4  0  1  3  2  3 18  9
 31 14  5  8  8  1 20 10  2  8 18 13 31  1 14  4 35 28  1  4  6 10 10  3
  8 11 35 18 24  0 35 10 28 23 10  7  9  2 18 33 16 34  7  3  8  8  1 25
  0 19  2  9 19  1  3 19]",36,0,w
5,0.9769999980926514,"[[ 0.80183919  0.87234762  0.88153361 ...  0.32272081  0.3724105
   0.36641973]
 [ 1.98137227  2.10008736  2.04958817 ...  1.92997286  1.98120625
   1.98382119]
 [-0.02839993 -0.05053196 -0.1288486  ... -0.76973644 -0.77630781
  -0.76426333]
 ...
 [ 2.70254729  2.91383864  2.96389881 ...  2.67701604  2.62001881
   2.67422951]
 [ 0.82340995  0.61363056  0.57122721 ...  0.80845179  0.8264581
   0.80935583]
 [ 0.74092759  0.56969717  0.44041663 ... -0.54621714 -0.54065841
  -0.48004816]]","[11  7 31  4 10  9 35  4 30 15 19  9 24  3  5 13  7 19 35  8  6 11  4 10
  2 35 34 20  3 26  3 18 34 14 35  3 14  8  4  4 12  8  5 26  1 35  9 18
 14  9 27  5 15 35 31 11  9  9 21  0  9 31  3 34 28 18  7  9 18 10 29 11
  1 27  5 24 18  4 11 18  3 11  3 28 35  0 10 35 14 15 21  4  7  3 18 28
 29 10  0  4  3 20  4 30 26  9 14 23  8  5 18 28 27 31  0 18  1  9 31  5
 29 13  5 14  3  8 14 19 21 11 19  4 21  4  7  3  1  8  3  4  0 31 10 21
  4  5 10  3 22  0 23  3 24 13 28 30 20 11  9 34 14  4  5  3  3 31  7 34
 23  5 14 24  9  8  9 22  5 11  8  1 16  3 27 30 12  8  7 26  0 11 18 28
  0 34  4  2  2  2  5  5  8 10 31 12 18 10  0 15 11 21  8  0  5 25 11  3
 11 22  0 11 26  5 15 24 19  9 16 20 26  4  5  1  5  8 31  9 14 30 15 31
 18  5  7 31 26  0  4 14  3  9 32 27 30 28 19 27 18 20 28  8 20 29 32 31
 11 34 11 22 20 11  5  2 22  0 12  8  9  0 13  0  2 15 13 23  2  5  4 31
  5 23  8 10 24  5  1 11  3  5 31 24  1  8  0 35  2 30  0 24  5  0 24 28
  3  4  1 25 27 11 18  9  5 13  0  0 23 20 18 10  7  0  9  2  8 34  4  5
 20  5 31 18 19 13 17 30  0 15 28  0  9 10  1 18 10  4 10 10  8 23 10 17
 20 25  0  0 13 24  9 19 13 26  1  9 31 30  6 10  5 31 34 14 14  3 16  3
  2 10 18  0  4 15  0  5  9 22  8 34 27  3  5 34 24 28 32 27 15 14 26  0
 31 27  6  7 31 34  9  4 10 31 19  0 14  2 23 34  7  2 11  3 35  1 24  3
  7 14 11 30 35 14 11  5 31 18  6 18 12  7  5 14  4  0  1  3  2  3 18  9
 31 14  5  8  8  1 20 10  2  8 18 13 31  1 14  4 35 28  1  4  6 10 10  3
  8 11 35 18 24  0 35 10 28 23 10  7  9  2 18 33 16 34  7  3  8  8  1 25
  0 19  2  9 19  1  3 19]",36,0,w
6,0.9814000129699707,"[[ 0.80183919  0.87234762  0.88153361 ...  0.32272081  0.3724105
   0.36641973]
 [ 1.98137227  2.10008736  2.04958817 ...  1.92997286  1.98120625
   1.98382119]
 [-0.02839993 -0.05053196 -0.1288486  ... -0.76973644 -0.77630781
  -0.76426333]
 ...
 [ 2.70254729  2.91383864  2.96389881 ...  2.67701604  2.62001881
   2.67422951]
 [ 0.82340995  0.61363056  0.57122721 ...  0.80845179  0.8264581
   0.80935583]
 [ 0.74092759  0.56969717  0.44041663 ... -0.54621714 -0.54065841
  -0.48004816]]","[11  7 31  4 10  9 35  4 30 15 19  9 24  3  5 13  7 19 35  8  6 11  4 10
  2 35 34 20  3 26  3 18 34 14 35  3 14  8  4  4 12  8  5 26  1 35  9 18
 14  9 27  5 15 35 31 11  9  9 21  0  9 31  3 34 28 18  7  9 18 10 29 11
  1 27  5 24 18  4 11 18  3 11  3 28 35  0 10 35 14 15 21  4  7  3 18 28
 29 10  0  4  3 20  4 30 26  9 14 23  8  5 18 28 27 31  0 18  1  9 31  5
 29 13  5 14  3  8 14 19 21 11 19  4 21  4  7  3  1  8  3  4  0 31 10 21
  4  5 10  3 22  0 23  3 24 13 28 30 20 11  9 34 14  4  5  3  3 31  7 34
 23  5 14 24  9  8  9 22  5 11  8  1 16  3 27 30 12  8  7 26  0 11 18 28
  0 34  4  2  2  2  5  5  8 10 31 12 18 10  0 15 11 21  8  0  5 25 11  3
 11 22  0 11 26  5 15 24 19  9 16 20 26  4  5  1  5  8 31  9 14 30 15 31
 18  5  7 31 26  0  4 14  3  9 32 27 30 28 19 27 18 20 28  8 20 29 32 31
 11 34 11 22 20 11  5  2 22  0 12  8  9  0 13  0  2 15 13 23  2  5  4 31
  5 23  8 10 24  5  1 11  3  5 31 24  1  8  0 35  2 30  0 24  5  0 24 28
  3  4  1 25 27 11 18  9  5 13  0  0 23 20 18 10  7  0  9  2  8 34  4  5
 20  5 31 18 19 13 17 30  0 15 28  0  9 10  1 18 10  4 10 10  8 23 10 17
 20 25  0  0 13 24  9 19 13 26  1  9 31 30  6 10  5 31 34 14 14  3 16  3
  2 10 18  0  4 15  0  5  9 22  8 34 27  3  5 34 24 28 32 27 15 14 26  0
 31 27  6  7 31 34  9  4 10 31 19  0 14  2 23 34  7  2 11  3 35  1 24  3
  7 14 11 30 35 14 11  5 31 18  6 18 12  7  5 14  4  0  1  3  2  3 18  9
 31 14  5  8  8  1 20 10  2  8 18 13 31  1 14  4 35 28  1  4  6 10 10  3
  8 11 35 18 24  0 35 10 28 23 10  7  9  2 18 33 16 34  7  3  8  8  1 25
  0 19  2  9 19  1  3 19]",36,0,w
7,0.973800003528595,"[[ 0.80183919  0.87234762  0.88153361 ...  0.32272081  0.3724105
   0.36641973]
 [ 1.98137227  2.10008736  2.04958817 ...  1.92997286  1.98120625
   1.98382119]
 [-0.02839993 -0.05053196 -0.1288486  ... -0.76973644 -0.77630781
  -0.76426333]
 ...
 [ 2.70254729  2.91383864  2.96389881 ...  2.67701604  2.62001881
   2.67422951]
 [ 0.82340995  0.61363056  0.57122721 ...  0.80845179  0.8264581
   0.80935583]
 [ 0.74092759  0.56969717  0.44041663 ... -0.54621714 -0.54065841
  -0.48004816]]","[11  7 31  4 10  9 35  4 30 15 19  9 24  3  5 13  7 19 35  8  6 11  4 10
  2 35 34 20  3 26  3 18 34 14 35  3 14  8  4  4 12  8  5 26  1 35  9 18
 14  9 27  5 15 35 31 11  9  9 21  0  9 31  3 34 28 18  7  9 18 10 29 11
  1 27  5 24 18  4 11 18  3 11  3 28 35  0 10 35 14 15 21  4  7  3 18 28
 29 10  0  4  3 20  4 30 26  9 14 23  8  5 18 28 27 31  0 18  1  9 31  5
 29 13  5 14  3  8 14 19 21 11 19  4 21  4  7  3  1  8  3  4  0 31 10 21
  4  5 10  3 22  0 23  3 24 13 28 30 20 11  9 34 14  4  5  3  3 31  7 34
 23  5 14 24  9  8  9 22  5 11  8  1 16  3 27 30 12  8  7 26  0 11 18 28
  0 34  4  2  2  2  5  5  8 10 31 12 18 10  0 15 11 21  8  0  5 25 11  3
 11 22  0 11 26  5 15 24 19  9 16 20 26  4  5  1  5  8 31  9 14 30 15 31
 18  5  7 31 26  0  4 14  3  9 32 27 30 28 19 27 18 20 28  8 20 29 32 31
 11 34 11 22 20 11  5  2 22  0 12  8  9  0 13  0  2 15 13 23  2  5  4 31
  5 23  8 10 24  5  1 11  3  5 31 24  1  8  0 35  2 30  0 24  5  0 24 28
  3  4  1 25 27 11 18  9  5 13  0  0 23 20 18 10  7  0  9  2  8 34  4  5
 20  5 31 18 19 13 17 30  0 15 28  0  9 10  1 18 10  4 10 10  8 23 10 17
 20 25  0  0 13 24  9 19 13 26  1  9 31 30  6 10  5 31 34 14 14  3 16  3
  2 10 18  0  4 15  0  5  9 22  8 34 27  3  5 34 24 28 32 27 15 14 26  0
 31 27  6  7 31 34  9  4 10 31 19  0 14  2 23 34  7  2 11  3 35  1 24  3
  7 14 11 30 35 14 11  5 31 18  6 18 12  7  5 14  4  0  1  3  2  3 18  9
 31 14  5  8  8  1 20 10  2  8 18 13 31  1 14  4 35 28  1  4  6 10 10  3
  8 11 35 18 24  0 35 10 28 23 10  7  9  2 18 33 16 34  7  3  8  8  1 25
  0 19  2  9 19  1  3 19]",36,0,w
8,0.9800000190734863,"[[ 0.80183919  0.87234762  0.88153361 ...  0.32272081  0.3724105
   0.36641973]
 [ 1.98137227  2.10008736  2.04958817 ...  1.92997286  1.98120625
   1.98382119]
 [-0.02839993 -0.05053196 -0.1288486  ... -0.76973644 -0.77630781
  -0.76426333]
 ...
 [ 2.70254729  2.91383864  2.96389881 ...  2.67701604  2.62001881
   2.67422951]
 [ 0.82340995  0.61363056  0.57122721 ...  0.80845179  0.8264581
   0.80935583]
 [ 0.74092759  0.56969717  0.44041663 ... -0.54621714 -0.54065841
  -0.48004816]]","[11  7 31  4 10  9 35  4 30 15 19  9 24  3  5 13  7 19 35  8  6 11  4 10
  2 35 34 20  3 26  3 18 34 14 35  3 14  8  4  4 12  8  5 26  1 35  9 18
 14  9 27  5 15 35 31 11  9  9 21  0  9 31  3 34 28 18  7  9 18 10 29 11
  1 27  5 24 18  4 11 18  3 11  3 28 35  0 10 35 14 15 21  4  7  3 18 28
 29 10  0  4  3 20  4 30 26  9 14 23  8  5 18 28 27 31  0 18  1  9 31  5
 29 13  5 14  3  8 14 19 21 11 19  4 21  4  7  3  1  8  3  4  0 31 10 21
  4  5 10  3 22  0 23  3 24 13 28 30 20 11  9 34 14  4  5  3  3 31  7 34
 23  5 14 24  9  8  9 22  5 11  8  1 16  3 27 30 12  8  7 26  0 11 18 28
  0 34  4  2  2  2  5  5  8 10 31 12 18 10  0 15 11 21  8  0  5 25 11  3
 11 22  0 11 26  5 15 24 19  9 16 20 26  4  5  1  5  8 31  9 14 30 15 31
 18  5  7 31 26  0  4 14  3  9 32 27 30 28 19 27 18 20 28  8 20 29 32 31
 11 34 11 22 20 11  5  2 22  0 12  8  9  0 13  0  2 15 13 23  2  5  4 31
  5 23  8 10 24  5  1 11  3  5 31 24  1  8  0 35  2 30  0 24  5  0 24 28
  3  4  1 25 27 11 18  9  5 13  0  0 23 20 18 10  7  0  9  2  8 34  4  5
 20  5 31 18 19 13 17 30  0 15 28  0  9 10  1 18 10  4 10 10  8 23 10 17
 20 25  0  0 13 24  9 19 13 26  1  9 31 30  6 10  5 31 34 14 14  3 16  3
  2 10 18  0  4 15  0  5  9 22  8 34 27  3  5 34 24 28 32 27 15 14 26  0
 31 27  6  7 31 34  9  4 10 31 19  0 14  2 23 34  7  2 11  3 35  1 24  3
  7 14 11 30 35 14 11  5 31 18  6 18 12  7  5 14  4  0  1  3  2  3 18  9
 31 14  5  8  8  1 20 10  2  8 18 13 31  1 14  4 35 28  1  4  6 10 10  3
  8 11 35 18 24  0 35 10 28 23 10  7  9  2 18 33 16 34  7  3  8  8  1 25
  0 19  2  9 19  1  3 19]",36,0,w
9,0.9811999797821045,"[[ 0.80183919  0.87234762  0.88153361 ...  0.32272081  0.3724105
   0.36641973]
 [ 1.98137227  2.10008736  2.04958817 ...  1.92997286  1.98120625
   1.98382119]
 [-0.02839993 -0.05053196 -0.1288486  ... -0.76973644 -0.77630781
  -0.76426333]
 ...
 [ 2.70254729  2.91383864  2.96389881 ...  2.67701604  2.62001881
   2.67422951]
 [ 0.82340995  0.61363056  0.57122721 ...  0.80845179  0.8264581
   0.80935583]
 [ 0.74092759  0.56969717  0.44041663 ... -0.54621714 -0.54065841
  -0.48004816]]","[11  7 31  4 10  9 35  4 30 15 19  9 24  3  5 13  7 19 35  8  6 11  4 10
  2 35 34 20  3 26  3 18 34 14 35  3 14  8  4  4 12  8  5 26  1 35  9 18
 14  9 27  5 15 35 31 11  9  9 21  0  9 31  3 34 28 18  7  9 18 10 29 11
  1 27  5 24 18  4 11 18  3 11  3 28 35  0 10 35 14 15 21  4  7  3 18 28
 29 10  0  4  3 20  4 30 26  9 14 23  8  5 18 28 27 31  0 18  1  9 31  5
 29 13  5 14  3  8 14 19 21 11 19  4 21  4  7  3  1  8  3  4  0 31 10 21
  4  5 10  3 22  0 23  3 24 13 28 30 20 11  9 34 14  4  5  3  3 31  7 34
 23  5 14 24  9  8  9 22  5 11  8  1 16  3 27 30 12  8  7 26  0 11 18 28
  0 34  4  2  2  2  5  5  8 10 31 12 18 10  0 15 11 21  8  0  5 25 11  3
 11 22  0 11 26  5 15 24 19  9 16 20 26  4  5  1  5  8 31  9 14 30 15 31
 18  5  7 31 26  0  4 14  3  9 32 27 30 28 19 27 18 20 28  8 20 29 32 31
 11 34 11 22 20 11  5  2 22  0 12  8  9  0 13  0  2 15 13 23  2  5  4 31
  5 23  8 10 24  5  1 11  3  5 31 24  1  8  0 35  2 30  0 24  5  0 24 28
  3  4  1 25 27 11 18  9  5 13  0  0 23 20 18 10  7  0  9  2  8 34  4  5
 20  5 31 18 19 13 17 30  0 15 28  0  9 10  1 18 10  4 10 10  8 23 10 17
 20 25  0  0 13 24  9 19 13 26  1  9 31 30  6 10  5 31 34 14 14  3 16  3
  2 10 18  0  4 15  0  5  9 22  8 34 27  3  5 34 24 28 32 27 15 14 26  0
 31 27  6  7 31 34  9  4 10 31 19  0 14  2 23 34  7  2 11  3 35  1 24  3
  7 14 11 30 35 14 11  5 31 18  6 18 12  7  5 14  4  0  1  3  2  3 18  9
 31 14  5  8  8  1 20 10  2  8 18 13 31  1 14  4 35 28  1  4  6 10 10  3
  8 11 35 18 24  0 35 10 28 23 10  7  9  2 18 33 16 34  7  3  8  8  1 25
  0 19  2  9 19  1  3 19]",36,0,w
