removed_label,accuracy,summed_vectors,label,epsilon,layer,g_w
0,0.9769999980926514,"[[ 0.80183919  0.87234762  0.88153361 ...  0.32272081  0.3724105
   0.36641973]
 [ 1.98137227  2.10008736  2.04958817 ...  1.92997286  1.98120625
   1.98382119]
 [-0.02839993 -0.05053196 -0.1288486  ... -0.76973644 -0.77630781
  -0.76426333]
 ...
 [ 2.70254729  2.91383864  2.96389881 ...  2.67701604  2.62001881
   2.67422951]
 [ 0.82340995  0.61363056  0.57122721 ...  0.80845179  0.8264581
   0.80935583]
 [ 0.74092759  0.56969717  0.44041663 ... -0.54621714 -0.54065841
  -0.48004816]]","[ 3  8 17  9  0  1 14  9  9  6 19  1 17  3  4 11  8 19 14 18 13  3  9  0
  4 14 10 20  3  0  3 14 10  5 14  3  5 18  9  9  0 18  4  0 15 14  1 14
  5  1  5  4  6 14 17  3  1  1 11  7  1 17  3 10 10 14  8  1 14  0  8  3
 15  5  4 17 14  9  3 14  3  3  3 10 14  7  0 14  5  6 11  9  8  3 14 10
  8  0  7  9  3 20  9  9  0  1  5 12 18  4 14 10  5 17  7 14 15  1 17  4
  8 11  4  5  3 18  5 19 11  3 19  9 11  9  8  3 15 18  3  9  7 17  0 11
  9  4  0  3  1  7 12  3 17 11 10  9 20  3  1 10  5  9  4  3  3 17  8 10
 12  4  5 17  1 18  1  1  4  3 18 15 12  3  5  9  0 18  8  0  7  3 14 10
  7 10  9  4  4  4  4  4 18  0 17  0 14  0  7  6  3 11 18  7  4  2  3  3
  3  1  7  3  0  4  6 17 19  1 12 20  0  9  4 15  4 18 17  1  5  9  6 17
 14  4  8 17  0  7  9  5  3  1  6  5  9 10 19  5 14 20 10 18 20  8  6 17
  3 10  3  1 20  3  4  4  1  7  0 18  1  7 11  7  4  6 11 12  4  4  9 17
  4 12 18  0 17  4 15  3  3  4 17 17 15 18  7 14  4  9  7 17  4  7 17 10
  3  9 15  2  5  3 14  1  4 11  7  7 12 20 14  0  8  7  1  4 18 10  9  4
 20  4 17 14 19 11  2  9  7  6 10  7  1  0 15 14  0  9  0  0 18 12  0  2
 20  2  7  7 11 17  1 19 11  0 15  1 17  9 13  0  4 17 10  5  5  3 12  3
  4  0 14  7  9  6  7  4  1  1 18 10  5  3  4 10 17 10  6  5  6  5  0  7
 17  5 13  8 17 10  1  9  0 17 19  7  5  4 12 10  8  4  3  3 14 15 17  3
  8  5  3  9 14  5  3  4 17 14 13 14  0  8  4  5  9  7 15  3  4  3 14  1
 17  5  4 18 18 15 20  0  4 18 14 11 17 15  5  9 14 10 15  9 13  0  0  3
 18  3 14 14 17  7 14  0 10 12  0  8  1  4 14 16 12 10  8  3 18 18 15  2
  7 19  4  1 19 15  3 19]",21,0,w
1,0.9800000190734863,"[[ 0.80183919  0.87234762  0.88153361 ...  0.32272081  0.3724105
   0.36641973]
 [ 1.98137227  2.10008736  2.04958817 ...  1.92997286  1.98120625
   1.98382119]
 [-0.02839993 -0.05053196 -0.1288486  ... -0.76973644 -0.77630781
  -0.76426333]
 ...
 [ 2.70254729  2.91383864  2.96389881 ...  2.67701604  2.62001881
   2.67422951]
 [ 0.82340995  0.61363056  0.57122721 ...  0.80845179  0.8264581
   0.80935583]
 [ 0.74092759  0.56969717  0.44041663 ... -0.54621714 -0.54065841
  -0.48004816]]","[ 3  8 17  9  0  1 14  9  9  6 19  1 17  3  4 11  8 19 14 18 13  3  9  0
  4 14 10 20  3  0  3 14 10  5 14  3  5 18  9  9  0 18  4  0 15 14  1 14
  5  1  5  4  6 14 17  3  1  1 11  7  1 17  3 10 10 14  8  1 14  0  8  3
 15  5  4 17 14  9  3 14  3  3  3 10 14  7  0 14  5  6 11  9  8  3 14 10
  8  0  7  9  3 20  9  9  0  1  5 12 18  4 14 10  5 17  7 14 15  1 17  4
  8 11  4  5  3 18  5 19 11  3 19  9 11  9  8  3 15 18  3  9  7 17  0 11
  9  4  0  3  1  7 12  3 17 11 10  9 20  3  1 10  5  9  4  3  3 17  8 10
 12  4  5 17  1 18  1  1  4  3 18 15 12  3  5  9  0 18  8  0  7  3 14 10
  7 10  9  4  4  4  4  4 18  0 17  0 14  0  7  6  3 11 18  7  4  2  3  3
  3  1  7  3  0  4  6 17 19  1 12 20  0  9  4 15  4 18 17  1  5  9  6 17
 14  4  8 17  0  7  9  5  3  1  6  5  9 10 19  5 14 20 10 18 20  8  6 17
  3 10  3  1 20  3  4  4  1  7  0 18  1  7 11  7  4  6 11 12  4  4  9 17
  4 12 18  0 17  4 15  3  3  4 17 17 15 18  7 14  4  9  7 17  4  7 17 10
  3  9 15  2  5  3 14  1  4 11  7  7 12 20 14  0  8  7  1  4 18 10  9  4
 20  4 17 14 19 11  2  9  7  6 10  7  1  0 15 14  0  9  0  0 18 12  0  2
 20  2  7  7 11 17  1 19 11  0 15  1 17  9 13  0  4 17 10  5  5  3 12  3
  4  0 14  7  9  6  7  4  1  1 18 10  5  3  4 10 17 10  6  5  6  5  0  7
 17  5 13  8 17 10  1  9  0 17 19  7  5  4 12 10  8  4  3  3 14 15 17  3
  8  5  3  9 14  5  3  4 17 14 13 14  0  8  4  5  9  7 15  3  4  3 14  1
 17  5  4 18 18 15 20  0  4 18 14 11 17 15  5  9 14 10 15  9 13  0  0  3
 18  3 14 14 17  7 14  0 10 12  0  8  1  4 14 16 12 10  8  3 18 18 15  2
  7 19  4  1 19 15  3 19]",21,0,w
2,0.9824000000953674,"[[ 0.80183919  0.87234762  0.88153361 ...  0.32272081  0.3724105
   0.36641973]
 [ 1.98137227  2.10008736  2.04958817 ...  1.92997286  1.98120625
   1.98382119]
 [-0.02839993 -0.05053196 -0.1288486  ... -0.76973644 -0.77630781
  -0.76426333]
 ...
 [ 2.70254729  2.91383864  2.96389881 ...  2.67701604  2.62001881
   2.67422951]
 [ 0.82340995  0.61363056  0.57122721 ...  0.80845179  0.8264581
   0.80935583]
 [ 0.74092759  0.56969717  0.44041663 ... -0.54621714 -0.54065841
  -0.48004816]]","[ 3  8 17  9  0  1 14  9  9  6 19  1 17  3  4 11  8 19 14 18 13  3  9  0
  4 14 10 20  3  0  3 14 10  5 14  3  5 18  9  9  0 18  4  0 15 14  1 14
  5  1  5  4  6 14 17  3  1  1 11  7  1 17  3 10 10 14  8  1 14  0  8  3
 15  5  4 17 14  9  3 14  3  3  3 10 14  7  0 14  5  6 11  9  8  3 14 10
  8  0  7  9  3 20  9  9  0  1  5 12 18  4 14 10  5 17  7 14 15  1 17  4
  8 11  4  5  3 18  5 19 11  3 19  9 11  9  8  3 15 18  3  9  7 17  0 11
  9  4  0  3  1  7 12  3 17 11 10  9 20  3  1 10  5  9  4  3  3 17  8 10
 12  4  5 17  1 18  1  1  4  3 18 15 12  3  5  9  0 18  8  0  7  3 14 10
  7 10  9  4  4  4  4  4 18  0 17  0 14  0  7  6  3 11 18  7  4  2  3  3
  3  1  7  3  0  4  6 17 19  1 12 20  0  9  4 15  4 18 17  1  5  9  6 17
 14  4  8 17  0  7  9  5  3  1  6  5  9 10 19  5 14 20 10 18 20  8  6 17
  3 10  3  1 20  3  4  4  1  7  0 18  1  7 11  7  4  6 11 12  4  4  9 17
  4 12 18  0 17  4 15  3  3  4 17 17 15 18  7 14  4  9  7 17  4  7 17 10
  3  9 15  2  5  3 14  1  4 11  7  7 12 20 14  0  8  7  1  4 18 10  9  4
 20  4 17 14 19 11  2  9  7  6 10  7  1  0 15 14  0  9  0  0 18 12  0  2
 20  2  7  7 11 17  1 19 11  0 15  1 17  9 13  0  4 17 10  5  5  3 12  3
  4  0 14  7  9  6  7  4  1  1 18 10  5  3  4 10 17 10  6  5  6  5  0  7
 17  5 13  8 17 10  1  9  0 17 19  7  5  4 12 10  8  4  3  3 14 15 17  3
  8  5  3  9 14  5  3  4 17 14 13 14  0  8  4  5  9  7 15  3  4  3 14  1
 17  5  4 18 18 15 20  0  4 18 14 11 17 15  5  9 14 10 15  9 13  0  0  3
 18  3 14 14 17  7 14  0 10 12  0  8  1  4 14 16 12 10  8  3 18 18 15  2
  7 19  4  1 19 15  3 19]",21,0,w
3,0.9715999960899353,"[[ 0.80183919  0.87234762  0.88153361 ...  0.32272081  0.3724105
   0.36641973]
 [ 1.98137227  2.10008736  2.04958817 ...  1.92997286  1.98120625
   1.98382119]
 [-0.02839993 -0.05053196 -0.1288486  ... -0.76973644 -0.77630781
  -0.76426333]
 ...
 [ 2.70254729  2.91383864  2.96389881 ...  2.67701604  2.62001881
   2.67422951]
 [ 0.82340995  0.61363056  0.57122721 ...  0.80845179  0.8264581
   0.80935583]
 [ 0.74092759  0.56969717  0.44041663 ... -0.54621714 -0.54065841
  -0.48004816]]","[ 3  8 17  9  0  1 14  9  9  6 19  1 17  3  4 11  8 19 14 18 13  3  9  0
  4 14 10 20  3  0  3 14 10  5 14  3  5 18  9  9  0 18  4  0 15 14  1 14
  5  1  5  4  6 14 17  3  1  1 11  7  1 17  3 10 10 14  8  1 14  0  8  3
 15  5  4 17 14  9  3 14  3  3  3 10 14  7  0 14  5  6 11  9  8  3 14 10
  8  0  7  9  3 20  9  9  0  1  5 12 18  4 14 10  5 17  7 14 15  1 17  4
  8 11  4  5  3 18  5 19 11  3 19  9 11  9  8  3 15 18  3  9  7 17  0 11
  9  4  0  3  1  7 12  3 17 11 10  9 20  3  1 10  5  9  4  3  3 17  8 10
 12  4  5 17  1 18  1  1  4  3 18 15 12  3  5  9  0 18  8  0  7  3 14 10
  7 10  9  4  4  4  4  4 18  0 17  0 14  0  7  6  3 11 18  7  4  2  3  3
  3  1  7  3  0  4  6 17 19  1 12 20  0  9  4 15  4 18 17  1  5  9  6 17
 14  4  8 17  0  7  9  5  3  1  6  5  9 10 19  5 14 20 10 18 20  8  6 17
  3 10  3  1 20  3  4  4  1  7  0 18  1  7 11  7  4  6 11 12  4  4  9 17
  4 12 18  0 17  4 15  3  3  4 17 17 15 18  7 14  4  9  7 17  4  7 17 10
  3  9 15  2  5  3 14  1  4 11  7  7 12 20 14  0  8  7  1  4 18 10  9  4
 20  4 17 14 19 11  2  9  7  6 10  7  1  0 15 14  0  9  0  0 18 12  0  2
 20  2  7  7 11 17  1 19 11  0 15  1 17  9 13  0  4 17 10  5  5  3 12  3
  4  0 14  7  9  6  7  4  1  1 18 10  5  3  4 10 17 10  6  5  6  5  0  7
 17  5 13  8 17 10  1  9  0 17 19  7  5  4 12 10  8  4  3  3 14 15 17  3
  8  5  3  9 14  5  3  4 17 14 13 14  0  8  4  5  9  7 15  3  4  3 14  1
 17  5  4 18 18 15 20  0  4 18 14 11 17 15  5  9 14 10 15  9 13  0  0  3
 18  3 14 14 17  7 14  0 10 12  0  8  1  4 14 16 12 10  8  3 18 18 15  2
  7 19  4  1 19 15  3 19]",21,0,w
4,0.9753999710083008,"[[ 0.80183919  0.87234762  0.88153361 ...  0.32272081  0.3724105
   0.36641973]
 [ 1.98137227  2.10008736  2.04958817 ...  1.92997286  1.98120625
   1.98382119]
 [-0.02839993 -0.05053196 -0.1288486  ... -0.76973644 -0.77630781
  -0.76426333]
 ...
 [ 2.70254729  2.91383864  2.96389881 ...  2.67701604  2.62001881
   2.67422951]
 [ 0.82340995  0.61363056  0.57122721 ...  0.80845179  0.8264581
   0.80935583]
 [ 0.74092759  0.56969717  0.44041663 ... -0.54621714 -0.54065841
  -0.48004816]]","[ 3  8 17  9  0  1 14  9  9  6 19  1 17  3  4 11  8 19 14 18 13  3  9  0
  4 14 10 20  3  0  3 14 10  5 14  3  5 18  9  9  0 18  4  0 15 14  1 14
  5  1  5  4  6 14 17  3  1  1 11  7  1 17  3 10 10 14  8  1 14  0  8  3
 15  5  4 17 14  9  3 14  3  3  3 10 14  7  0 14  5  6 11  9  8  3 14 10
  8  0  7  9  3 20  9  9  0  1  5 12 18  4 14 10  5 17  7 14 15  1 17  4
  8 11  4  5  3 18  5 19 11  3 19  9 11  9  8  3 15 18  3  9  7 17  0 11
  9  4  0  3  1  7 12  3 17 11 10  9 20  3  1 10  5  9  4  3  3 17  8 10
 12  4  5 17  1 18  1  1  4  3 18 15 12  3  5  9  0 18  8  0  7  3 14 10
  7 10  9  4  4  4  4  4 18  0 17  0 14  0  7  6  3 11 18  7  4  2  3  3
  3  1  7  3  0  4  6 17 19  1 12 20  0  9  4 15  4 18 17  1  5  9  6 17
 14  4  8 17  0  7  9  5  3  1  6  5  9 10 19  5 14 20 10 18 20  8  6 17
  3 10  3  1 20  3  4  4  1  7  0 18  1  7 11  7  4  6 11 12  4  4  9 17
  4 12 18  0 17  4 15  3  3  4 17 17 15 18  7 14  4  9  7 17  4  7 17 10
  3  9 15  2  5  3 14  1  4 11  7  7 12 20 14  0  8  7  1  4 18 10  9  4
 20  4 17 14 19 11  2  9  7  6 10  7  1  0 15 14  0  9  0  0 18 12  0  2
 20  2  7  7 11 17  1 19 11  0 15  1 17  9 13  0  4 17 10  5  5  3 12  3
  4  0 14  7  9  6  7  4  1  1 18 10  5  3  4 10 17 10  6  5  6  5  0  7
 17  5 13  8 17 10  1  9  0 17 19  7  5  4 12 10  8  4  3  3 14 15 17  3
  8  5  3  9 14  5  3  4 17 14 13 14  0  8  4  5  9  7 15  3  4  3 14  1
 17  5  4 18 18 15 20  0  4 18 14 11 17 15  5  9 14 10 15  9 13  0  0  3
 18  3 14 14 17  7 14  0 10 12  0  8  1  4 14 16 12 10  8  3 18 18 15  2
  7 19  4  1 19 15  3 19]",21,0,w
5,0.978600025177002,"[[ 0.80183919  0.87234762  0.88153361 ...  0.32272081  0.3724105
   0.36641973]
 [ 1.98137227  2.10008736  2.04958817 ...  1.92997286  1.98120625
   1.98382119]
 [-0.02839993 -0.05053196 -0.1288486  ... -0.76973644 -0.77630781
  -0.76426333]
 ...
 [ 2.70254729  2.91383864  2.96389881 ...  2.67701604  2.62001881
   2.67422951]
 [ 0.82340995  0.61363056  0.57122721 ...  0.80845179  0.8264581
   0.80935583]
 [ 0.74092759  0.56969717  0.44041663 ... -0.54621714 -0.54065841
  -0.48004816]]","[ 3  8 17  9  0  1 14  9  9  6 19  1 17  3  4 11  8 19 14 18 13  3  9  0
  4 14 10 20  3  0  3 14 10  5 14  3  5 18  9  9  0 18  4  0 15 14  1 14
  5  1  5  4  6 14 17  3  1  1 11  7  1 17  3 10 10 14  8  1 14  0  8  3
 15  5  4 17 14  9  3 14  3  3  3 10 14  7  0 14  5  6 11  9  8  3 14 10
  8  0  7  9  3 20  9  9  0  1  5 12 18  4 14 10  5 17  7 14 15  1 17  4
  8 11  4  5  3 18  5 19 11  3 19  9 11  9  8  3 15 18  3  9  7 17  0 11
  9  4  0  3  1  7 12  3 17 11 10  9 20  3  1 10  5  9  4  3  3 17  8 10
 12  4  5 17  1 18  1  1  4  3 18 15 12  3  5  9  0 18  8  0  7  3 14 10
  7 10  9  4  4  4  4  4 18  0 17  0 14  0  7  6  3 11 18  7  4  2  3  3
  3  1  7  3  0  4  6 17 19  1 12 20  0  9  4 15  4 18 17  1  5  9  6 17
 14  4  8 17  0  7  9  5  3  1  6  5  9 10 19  5 14 20 10 18 20  8  6 17
  3 10  3  1 20  3  4  4  1  7  0 18  1  7 11  7  4  6 11 12  4  4  9 17
  4 12 18  0 17  4 15  3  3  4 17 17 15 18  7 14  4  9  7 17  4  7 17 10
  3  9 15  2  5  3 14  1  4 11  7  7 12 20 14  0  8  7  1  4 18 10  9  4
 20  4 17 14 19 11  2  9  7  6 10  7  1  0 15 14  0  9  0  0 18 12  0  2
 20  2  7  7 11 17  1 19 11  0 15  1 17  9 13  0  4 17 10  5  5  3 12  3
  4  0 14  7  9  6  7  4  1  1 18 10  5  3  4 10 17 10  6  5  6  5  0  7
 17  5 13  8 17 10  1  9  0 17 19  7  5  4 12 10  8  4  3  3 14 15 17  3
  8  5  3  9 14  5  3  4 17 14 13 14  0  8  4  5  9  7 15  3  4  3 14  1
 17  5  4 18 18 15 20  0  4 18 14 11 17 15  5  9 14 10 15  9 13  0  0  3
 18  3 14 14 17  7 14  0 10 12  0  8  1  4 14 16 12 10  8  3 18 18 15  2
  7 19  4  1 19 15  3 19]",21,0,w
6,0.9807999730110168,"[[ 0.80183919  0.87234762  0.88153361 ...  0.32272081  0.3724105
   0.36641973]
 [ 1.98137227  2.10008736  2.04958817 ...  1.92997286  1.98120625
   1.98382119]
 [-0.02839993 -0.05053196 -0.1288486  ... -0.76973644 -0.77630781
  -0.76426333]
 ...
 [ 2.70254729  2.91383864  2.96389881 ...  2.67701604  2.62001881
   2.67422951]
 [ 0.82340995  0.61363056  0.57122721 ...  0.80845179  0.8264581
   0.80935583]
 [ 0.74092759  0.56969717  0.44041663 ... -0.54621714 -0.54065841
  -0.48004816]]","[ 3  8 17  9  0  1 14  9  9  6 19  1 17  3  4 11  8 19 14 18 13  3  9  0
  4 14 10 20  3  0  3 14 10  5 14  3  5 18  9  9  0 18  4  0 15 14  1 14
  5  1  5  4  6 14 17  3  1  1 11  7  1 17  3 10 10 14  8  1 14  0  8  3
 15  5  4 17 14  9  3 14  3  3  3 10 14  7  0 14  5  6 11  9  8  3 14 10
  8  0  7  9  3 20  9  9  0  1  5 12 18  4 14 10  5 17  7 14 15  1 17  4
  8 11  4  5  3 18  5 19 11  3 19  9 11  9  8  3 15 18  3  9  7 17  0 11
  9  4  0  3  1  7 12  3 17 11 10  9 20  3  1 10  5  9  4  3  3 17  8 10
 12  4  5 17  1 18  1  1  4  3 18 15 12  3  5  9  0 18  8  0  7  3 14 10
  7 10  9  4  4  4  4  4 18  0 17  0 14  0  7  6  3 11 18  7  4  2  3  3
  3  1  7  3  0  4  6 17 19  1 12 20  0  9  4 15  4 18 17  1  5  9  6 17
 14  4  8 17  0  7  9  5  3  1  6  5  9 10 19  5 14 20 10 18 20  8  6 17
  3 10  3  1 20  3  4  4  1  7  0 18  1  7 11  7  4  6 11 12  4  4  9 17
  4 12 18  0 17  4 15  3  3  4 17 17 15 18  7 14  4  9  7 17  4  7 17 10
  3  9 15  2  5  3 14  1  4 11  7  7 12 20 14  0  8  7  1  4 18 10  9  4
 20  4 17 14 19 11  2  9  7  6 10  7  1  0 15 14  0  9  0  0 18 12  0  2
 20  2  7  7 11 17  1 19 11  0 15  1 17  9 13  0  4 17 10  5  5  3 12  3
  4  0 14  7  9  6  7  4  1  1 18 10  5  3  4 10 17 10  6  5  6  5  0  7
 17  5 13  8 17 10  1  9  0 17 19  7  5  4 12 10  8  4  3  3 14 15 17  3
  8  5  3  9 14  5  3  4 17 14 13 14  0  8  4  5  9  7 15  3  4  3 14  1
 17  5  4 18 18 15 20  0  4 18 14 11 17 15  5  9 14 10 15  9 13  0  0  3
 18  3 14 14 17  7 14  0 10 12  0  8  1  4 14 16 12 10  8  3 18 18 15  2
  7 19  4  1 19 15  3 19]",21,0,w
7,0.9733999967575073,"[[ 0.80183919  0.87234762  0.88153361 ...  0.32272081  0.3724105
   0.36641973]
 [ 1.98137227  2.10008736  2.04958817 ...  1.92997286  1.98120625
   1.98382119]
 [-0.02839993 -0.05053196 -0.1288486  ... -0.76973644 -0.77630781
  -0.76426333]
 ...
 [ 2.70254729  2.91383864  2.96389881 ...  2.67701604  2.62001881
   2.67422951]
 [ 0.82340995  0.61363056  0.57122721 ...  0.80845179  0.8264581
   0.80935583]
 [ 0.74092759  0.56969717  0.44041663 ... -0.54621714 -0.54065841
  -0.48004816]]","[ 3  8 17  9  0  1 14  9  9  6 19  1 17  3  4 11  8 19 14 18 13  3  9  0
  4 14 10 20  3  0  3 14 10  5 14  3  5 18  9  9  0 18  4  0 15 14  1 14
  5  1  5  4  6 14 17  3  1  1 11  7  1 17  3 10 10 14  8  1 14  0  8  3
 15  5  4 17 14  9  3 14  3  3  3 10 14  7  0 14  5  6 11  9  8  3 14 10
  8  0  7  9  3 20  9  9  0  1  5 12 18  4 14 10  5 17  7 14 15  1 17  4
  8 11  4  5  3 18  5 19 11  3 19  9 11  9  8  3 15 18  3  9  7 17  0 11
  9  4  0  3  1  7 12  3 17 11 10  9 20  3  1 10  5  9  4  3  3 17  8 10
 12  4  5 17  1 18  1  1  4  3 18 15 12  3  5  9  0 18  8  0  7  3 14 10
  7 10  9  4  4  4  4  4 18  0 17  0 14  0  7  6  3 11 18  7  4  2  3  3
  3  1  7  3  0  4  6 17 19  1 12 20  0  9  4 15  4 18 17  1  5  9  6 17
 14  4  8 17  0  7  9  5  3  1  6  5  9 10 19  5 14 20 10 18 20  8  6 17
  3 10  3  1 20  3  4  4  1  7  0 18  1  7 11  7  4  6 11 12  4  4  9 17
  4 12 18  0 17  4 15  3  3  4 17 17 15 18  7 14  4  9  7 17  4  7 17 10
  3  9 15  2  5  3 14  1  4 11  7  7 12 20 14  0  8  7  1  4 18 10  9  4
 20  4 17 14 19 11  2  9  7  6 10  7  1  0 15 14  0  9  0  0 18 12  0  2
 20  2  7  7 11 17  1 19 11  0 15  1 17  9 13  0  4 17 10  5  5  3 12  3
  4  0 14  7  9  6  7  4  1  1 18 10  5  3  4 10 17 10  6  5  6  5  0  7
 17  5 13  8 17 10  1  9  0 17 19  7  5  4 12 10  8  4  3  3 14 15 17  3
  8  5  3  9 14  5  3  4 17 14 13 14  0  8  4  5  9  7 15  3  4  3 14  1
 17  5  4 18 18 15 20  0  4 18 14 11 17 15  5  9 14 10 15  9 13  0  0  3
 18  3 14 14 17  7 14  0 10 12  0  8  1  4 14 16 12 10  8  3 18 18 15  2
  7 19  4  1 19 15  3 19]",21,0,w
8,0.9742000102996826,"[[ 0.80183919  0.87234762  0.88153361 ...  0.32272081  0.3724105
   0.36641973]
 [ 1.98137227  2.10008736  2.04958817 ...  1.92997286  1.98120625
   1.98382119]
 [-0.02839993 -0.05053196 -0.1288486  ... -0.76973644 -0.77630781
  -0.76426333]
 ...
 [ 2.70254729  2.91383864  2.96389881 ...  2.67701604  2.62001881
   2.67422951]
 [ 0.82340995  0.61363056  0.57122721 ...  0.80845179  0.8264581
   0.80935583]
 [ 0.74092759  0.56969717  0.44041663 ... -0.54621714 -0.54065841
  -0.48004816]]","[ 3  8 17  9  0  1 14  9  9  6 19  1 17  3  4 11  8 19 14 18 13  3  9  0
  4 14 10 20  3  0  3 14 10  5 14  3  5 18  9  9  0 18  4  0 15 14  1 14
  5  1  5  4  6 14 17  3  1  1 11  7  1 17  3 10 10 14  8  1 14  0  8  3
 15  5  4 17 14  9  3 14  3  3  3 10 14  7  0 14  5  6 11  9  8  3 14 10
  8  0  7  9  3 20  9  9  0  1  5 12 18  4 14 10  5 17  7 14 15  1 17  4
  8 11  4  5  3 18  5 19 11  3 19  9 11  9  8  3 15 18  3  9  7 17  0 11
  9  4  0  3  1  7 12  3 17 11 10  9 20  3  1 10  5  9  4  3  3 17  8 10
 12  4  5 17  1 18  1  1  4  3 18 15 12  3  5  9  0 18  8  0  7  3 14 10
  7 10  9  4  4  4  4  4 18  0 17  0 14  0  7  6  3 11 18  7  4  2  3  3
  3  1  7  3  0  4  6 17 19  1 12 20  0  9  4 15  4 18 17  1  5  9  6 17
 14  4  8 17  0  7  9  5  3  1  6  5  9 10 19  5 14 20 10 18 20  8  6 17
  3 10  3  1 20  3  4  4  1  7  0 18  1  7 11  7  4  6 11 12  4  4  9 17
  4 12 18  0 17  4 15  3  3  4 17 17 15 18  7 14  4  9  7 17  4  7 17 10
  3  9 15  2  5  3 14  1  4 11  7  7 12 20 14  0  8  7  1  4 18 10  9  4
 20  4 17 14 19 11  2  9  7  6 10  7  1  0 15 14  0  9  0  0 18 12  0  2
 20  2  7  7 11 17  1 19 11  0 15  1 17  9 13  0  4 17 10  5  5  3 12  3
  4  0 14  7  9  6  7  4  1  1 18 10  5  3  4 10 17 10  6  5  6  5  0  7
 17  5 13  8 17 10  1  9  0 17 19  7  5  4 12 10  8  4  3  3 14 15 17  3
  8  5  3  9 14  5  3  4 17 14 13 14  0  8  4  5  9  7 15  3  4  3 14  1
 17  5  4 18 18 15 20  0  4 18 14 11 17 15  5  9 14 10 15  9 13  0  0  3
 18  3 14 14 17  7 14  0 10 12  0  8  1  4 14 16 12 10  8  3 18 18 15  2
  7 19  4  1 19 15  3 19]",21,0,w
9,0.9753999710083008,"[[ 0.80183919  0.87234762  0.88153361 ...  0.32272081  0.3724105
   0.36641973]
 [ 1.98137227  2.10008736  2.04958817 ...  1.92997286  1.98120625
   1.98382119]
 [-0.02839993 -0.05053196 -0.1288486  ... -0.76973644 -0.77630781
  -0.76426333]
 ...
 [ 2.70254729  2.91383864  2.96389881 ...  2.67701604  2.62001881
   2.67422951]
 [ 0.82340995  0.61363056  0.57122721 ...  0.80845179  0.8264581
   0.80935583]
 [ 0.74092759  0.56969717  0.44041663 ... -0.54621714 -0.54065841
  -0.48004816]]","[ 3  8 17  9  0  1 14  9  9  6 19  1 17  3  4 11  8 19 14 18 13  3  9  0
  4 14 10 20  3  0  3 14 10  5 14  3  5 18  9  9  0 18  4  0 15 14  1 14
  5  1  5  4  6 14 17  3  1  1 11  7  1 17  3 10 10 14  8  1 14  0  8  3
 15  5  4 17 14  9  3 14  3  3  3 10 14  7  0 14  5  6 11  9  8  3 14 10
  8  0  7  9  3 20  9  9  0  1  5 12 18  4 14 10  5 17  7 14 15  1 17  4
  8 11  4  5  3 18  5 19 11  3 19  9 11  9  8  3 15 18  3  9  7 17  0 11
  9  4  0  3  1  7 12  3 17 11 10  9 20  3  1 10  5  9  4  3  3 17  8 10
 12  4  5 17  1 18  1  1  4  3 18 15 12  3  5  9  0 18  8  0  7  3 14 10
  7 10  9  4  4  4  4  4 18  0 17  0 14  0  7  6  3 11 18  7  4  2  3  3
  3  1  7  3  0  4  6 17 19  1 12 20  0  9  4 15  4 18 17  1  5  9  6 17
 14  4  8 17  0  7  9  5  3  1  6  5  9 10 19  5 14 20 10 18 20  8  6 17
  3 10  3  1 20  3  4  4  1  7  0 18  1  7 11  7  4  6 11 12  4  4  9 17
  4 12 18  0 17  4 15  3  3  4 17 17 15 18  7 14  4  9  7 17  4  7 17 10
  3  9 15  2  5  3 14  1  4 11  7  7 12 20 14  0  8  7  1  4 18 10  9  4
 20  4 17 14 19 11  2  9  7  6 10  7  1  0 15 14  0  9  0  0 18 12  0  2
 20  2  7  7 11 17  1 19 11  0 15  1 17  9 13  0  4 17 10  5  5  3 12  3
  4  0 14  7  9  6  7  4  1  1 18 10  5  3  4 10 17 10  6  5  6  5  0  7
 17  5 13  8 17 10  1  9  0 17 19  7  5  4 12 10  8  4  3  3 14 15 17  3
  8  5  3  9 14  5  3  4 17 14 13 14  0  8  4  5  9  7 15  3  4  3 14  1
 17  5  4 18 18 15 20  0  4 18 14 11 17 15  5  9 14 10 15  9 13  0  0  3
 18  3 14 14 17  7 14  0 10 12  0  8  1  4 14 16 12 10  8  3 18 18 15  2
  7 19  4  1 19 15  3 19]",21,0,w
