removed_label,accuracy,summed_vectors,label,epsilon,layer,g_w
0,0.974399983882904,"[[-0.09600961 -0.00705084 -0.0009186  ...  0.00689524 -0.00496897
   0.00059908]
 [ 0.00577044 -0.01187151  0.00504992 ...  0.00144266 -0.00512334
  -0.00026149]
 [-0.01510134  0.0022132   0.00783166 ...  0.00247279  0.00065714
  -0.00120445]
 ...
 [-0.12666595 -0.02112913 -0.00500602 ... -0.00515992  0.00569972
  -0.00542107]
 [-0.0169945   0.02097794  0.00424034 ... -0.00310119 -0.00180063
   0.00171023]
 [-0.05790718  0.01712304  0.01292805 ... -0.00243162 -0.00055587
  -0.00606102]]","[12 15 22  4 16 16  4 25 22 16  8 12  2  1 10  2  9  3  3  7 18 17  8 16
  0  7  3  1 16 19  3  9  3 15 15 15  9 24  6  7  2 29 15 16  3 15  6 23
 17  7 26 16 22  7  3 12  8  0  2  4 16 22  0  9  9  3 12  7  4 22 26 17
  0  8  6  0 16  4 12  8  1  3  0  0  7  4  4 15 16 17 28 22 26  0  7 17
  4  4  4 22 15  1  7 27  6 22 17  1  4 16 22 10 24  9 17  6 24 22  7  9
 16 26  6 22 16  4  3  1 28 22  1 24  5  3  2  3  2 22 26 16  4 17  0 19
 15  0  7 17  2 17 21  4 13 24  4  5 26  6 16 14 22  4 15  0 22 10  9 15
  2 14  3  5 22 16  0 12  6 12  9  2 30 26  8 17  1  4  9 16  9 14  4 11
  3 29  5  0 23  4  3  9 16 22 27 19 29  7 22 16  5 18  7  4 14 30  2  3
 17 13 26 10 16 17 29  2  1 16 30 24  9 12 22 27  0 10  0 16  3 24 10 23
  9  0 26  3 14 22  0 16  5 22 10  3 12  0  2  2 23 21 19 22  1 24  6 22
  9 10  3 10  1  5 23  5  6 19  1  7  8  4 26  3 16 16 21 26 16 17 14 16
 26  8 22 25 26  6 12 26  3  0 10 21 24 23 27  4 16 12 16 19 19  7  3 22
 26 22  2 30  2 10  9 16 26 12 17  0 21 20  9 22 10 14 22 22  4 18 15 12
 13  0  9 12  8 20 28  1  4 16 22  4 23  7 26  9 22  8 16 22  9 13  9 20
  1 30 26 19  5 24 23  8  4 22  1 16  9  6  2 16  9  4  6  0 19 24 28  7
 15  4 22  4 10 25  0 10  0  3 27 19  1  4 17 17 24 17 16  3 22  6  0 27
  9  1  8 19  0  6 15 21 16 22  5  4 23 16  8 22  3 16 17 23  4  8 21 16
 15 26 10  2 16  5 19 17  4 23  4  0 30 19  6  0 24  3 24  4  0  7  4 15
  4  5  7  9 22  9  1 22  9  7  3  2 16  1 22 17  3 19 26 17  1 15 15 10
  9 19 15 15  8  6  5 16 22 24  3  9 26 11  4 16 28  8 17  6  4  3 12 30
 22  2  7  7  5 12 23 19]",31,0,g
1,0.9796000123023987,"[[-0.09600961 -0.00705084 -0.0009186  ...  0.00689524 -0.00496897
   0.00059908]
 [ 0.00577044 -0.01187151  0.00504992 ...  0.00144266 -0.00512334
  -0.00026149]
 [-0.01510134  0.0022132   0.00783166 ...  0.00247279  0.00065714
  -0.00120445]
 ...
 [-0.12666595 -0.02112913 -0.00500602 ... -0.00515992  0.00569972
  -0.00542107]
 [-0.0169945   0.02097794  0.00424034 ... -0.00310119 -0.00180063
   0.00171023]
 [-0.05790718  0.01712304  0.01292805 ... -0.00243162 -0.00055587
  -0.00606102]]","[12 15 22  4 16 16  4 25 22 16  8 12  2  1 10  2  9  3  3  7 18 17  8 16
  0  7  3  1 16 19  3  9  3 15 15 15  9 24  6  7  2 29 15 16  3 15  6 23
 17  7 26 16 22  7  3 12  8  0  2  4 16 22  0  9  9  3 12  7  4 22 26 17
  0  8  6  0 16  4 12  8  1  3  0  0  7  4  4 15 16 17 28 22 26  0  7 17
  4  4  4 22 15  1  7 27  6 22 17  1  4 16 22 10 24  9 17  6 24 22  7  9
 16 26  6 22 16  4  3  1 28 22  1 24  5  3  2  3  2 22 26 16  4 17  0 19
 15  0  7 17  2 17 21  4 13 24  4  5 26  6 16 14 22  4 15  0 22 10  9 15
  2 14  3  5 22 16  0 12  6 12  9  2 30 26  8 17  1  4  9 16  9 14  4 11
  3 29  5  0 23  4  3  9 16 22 27 19 29  7 22 16  5 18  7  4 14 30  2  3
 17 13 26 10 16 17 29  2  1 16 30 24  9 12 22 27  0 10  0 16  3 24 10 23
  9  0 26  3 14 22  0 16  5 22 10  3 12  0  2  2 23 21 19 22  1 24  6 22
  9 10  3 10  1  5 23  5  6 19  1  7  8  4 26  3 16 16 21 26 16 17 14 16
 26  8 22 25 26  6 12 26  3  0 10 21 24 23 27  4 16 12 16 19 19  7  3 22
 26 22  2 30  2 10  9 16 26 12 17  0 21 20  9 22 10 14 22 22  4 18 15 12
 13  0  9 12  8 20 28  1  4 16 22  4 23  7 26  9 22  8 16 22  9 13  9 20
  1 30 26 19  5 24 23  8  4 22  1 16  9  6  2 16  9  4  6  0 19 24 28  7
 15  4 22  4 10 25  0 10  0  3 27 19  1  4 17 17 24 17 16  3 22  6  0 27
  9  1  8 19  0  6 15 21 16 22  5  4 23 16  8 22  3 16 17 23  4  8 21 16
 15 26 10  2 16  5 19 17  4 23  4  0 30 19  6  0 24  3 24  4  0  7  4 15
  4  5  7  9 22  9  1 22  9  7  3  2 16  1 22 17  3 19 26 17  1 15 15 10
  9 19 15 15  8  6  5 16 22 24  3  9 26 11  4 16 28  8 17  6  4  3 12 30
 22  2  7  7  5 12 23 19]",31,0,g
2,0.9761999845504761,"[[-0.09600961 -0.00705084 -0.0009186  ...  0.00689524 -0.00496897
   0.00059908]
 [ 0.00577044 -0.01187151  0.00504992 ...  0.00144266 -0.00512334
  -0.00026149]
 [-0.01510134  0.0022132   0.00783166 ...  0.00247279  0.00065714
  -0.00120445]
 ...
 [-0.12666595 -0.02112913 -0.00500602 ... -0.00515992  0.00569972
  -0.00542107]
 [-0.0169945   0.02097794  0.00424034 ... -0.00310119 -0.00180063
   0.00171023]
 [-0.05790718  0.01712304  0.01292805 ... -0.00243162 -0.00055587
  -0.00606102]]","[12 15 22  4 16 16  4 25 22 16  8 12  2  1 10  2  9  3  3  7 18 17  8 16
  0  7  3  1 16 19  3  9  3 15 15 15  9 24  6  7  2 29 15 16  3 15  6 23
 17  7 26 16 22  7  3 12  8  0  2  4 16 22  0  9  9  3 12  7  4 22 26 17
  0  8  6  0 16  4 12  8  1  3  0  0  7  4  4 15 16 17 28 22 26  0  7 17
  4  4  4 22 15  1  7 27  6 22 17  1  4 16 22 10 24  9 17  6 24 22  7  9
 16 26  6 22 16  4  3  1 28 22  1 24  5  3  2  3  2 22 26 16  4 17  0 19
 15  0  7 17  2 17 21  4 13 24  4  5 26  6 16 14 22  4 15  0 22 10  9 15
  2 14  3  5 22 16  0 12  6 12  9  2 30 26  8 17  1  4  9 16  9 14  4 11
  3 29  5  0 23  4  3  9 16 22 27 19 29  7 22 16  5 18  7  4 14 30  2  3
 17 13 26 10 16 17 29  2  1 16 30 24  9 12 22 27  0 10  0 16  3 24 10 23
  9  0 26  3 14 22  0 16  5 22 10  3 12  0  2  2 23 21 19 22  1 24  6 22
  9 10  3 10  1  5 23  5  6 19  1  7  8  4 26  3 16 16 21 26 16 17 14 16
 26  8 22 25 26  6 12 26  3  0 10 21 24 23 27  4 16 12 16 19 19  7  3 22
 26 22  2 30  2 10  9 16 26 12 17  0 21 20  9 22 10 14 22 22  4 18 15 12
 13  0  9 12  8 20 28  1  4 16 22  4 23  7 26  9 22  8 16 22  9 13  9 20
  1 30 26 19  5 24 23  8  4 22  1 16  9  6  2 16  9  4  6  0 19 24 28  7
 15  4 22  4 10 25  0 10  0  3 27 19  1  4 17 17 24 17 16  3 22  6  0 27
  9  1  8 19  0  6 15 21 16 22  5  4 23 16  8 22  3 16 17 23  4  8 21 16
 15 26 10  2 16  5 19 17  4 23  4  0 30 19  6  0 24  3 24  4  0  7  4 15
  4  5  7  9 22  9  1 22  9  7  3  2 16  1 22 17  3 19 26 17  1 15 15 10
  9 19 15 15  8  6  5 16 22 24  3  9 26 11  4 16 28  8 17  6  4  3 12 30
 22  2  7  7  5 12 23 19]",31,0,g
3,0.9768000245094299,"[[-0.09600961 -0.00705084 -0.0009186  ...  0.00689524 -0.00496897
   0.00059908]
 [ 0.00577044 -0.01187151  0.00504992 ...  0.00144266 -0.00512334
  -0.00026149]
 [-0.01510134  0.0022132   0.00783166 ...  0.00247279  0.00065714
  -0.00120445]
 ...
 [-0.12666595 -0.02112913 -0.00500602 ... -0.00515992  0.00569972
  -0.00542107]
 [-0.0169945   0.02097794  0.00424034 ... -0.00310119 -0.00180063
   0.00171023]
 [-0.05790718  0.01712304  0.01292805 ... -0.00243162 -0.00055587
  -0.00606102]]","[12 15 22  4 16 16  4 25 22 16  8 12  2  1 10  2  9  3  3  7 18 17  8 16
  0  7  3  1 16 19  3  9  3 15 15 15  9 24  6  7  2 29 15 16  3 15  6 23
 17  7 26 16 22  7  3 12  8  0  2  4 16 22  0  9  9  3 12  7  4 22 26 17
  0  8  6  0 16  4 12  8  1  3  0  0  7  4  4 15 16 17 28 22 26  0  7 17
  4  4  4 22 15  1  7 27  6 22 17  1  4 16 22 10 24  9 17  6 24 22  7  9
 16 26  6 22 16  4  3  1 28 22  1 24  5  3  2  3  2 22 26 16  4 17  0 19
 15  0  7 17  2 17 21  4 13 24  4  5 26  6 16 14 22  4 15  0 22 10  9 15
  2 14  3  5 22 16  0 12  6 12  9  2 30 26  8 17  1  4  9 16  9 14  4 11
  3 29  5  0 23  4  3  9 16 22 27 19 29  7 22 16  5 18  7  4 14 30  2  3
 17 13 26 10 16 17 29  2  1 16 30 24  9 12 22 27  0 10  0 16  3 24 10 23
  9  0 26  3 14 22  0 16  5 22 10  3 12  0  2  2 23 21 19 22  1 24  6 22
  9 10  3 10  1  5 23  5  6 19  1  7  8  4 26  3 16 16 21 26 16 17 14 16
 26  8 22 25 26  6 12 26  3  0 10 21 24 23 27  4 16 12 16 19 19  7  3 22
 26 22  2 30  2 10  9 16 26 12 17  0 21 20  9 22 10 14 22 22  4 18 15 12
 13  0  9 12  8 20 28  1  4 16 22  4 23  7 26  9 22  8 16 22  9 13  9 20
  1 30 26 19  5 24 23  8  4 22  1 16  9  6  2 16  9  4  6  0 19 24 28  7
 15  4 22  4 10 25  0 10  0  3 27 19  1  4 17 17 24 17 16  3 22  6  0 27
  9  1  8 19  0  6 15 21 16 22  5  4 23 16  8 22  3 16 17 23  4  8 21 16
 15 26 10  2 16  5 19 17  4 23  4  0 30 19  6  0 24  3 24  4  0  7  4 15
  4  5  7  9 22  9  1 22  9  7  3  2 16  1 22 17  3 19 26 17  1 15 15 10
  9 19 15 15  8  6  5 16 22 24  3  9 26 11  4 16 28  8 17  6  4  3 12 30
 22  2  7  7  5 12 23 19]",31,0,g
4,0.9783999919891357,"[[-0.09600961 -0.00705084 -0.0009186  ...  0.00689524 -0.00496897
   0.00059908]
 [ 0.00577044 -0.01187151  0.00504992 ...  0.00144266 -0.00512334
  -0.00026149]
 [-0.01510134  0.0022132   0.00783166 ...  0.00247279  0.00065714
  -0.00120445]
 ...
 [-0.12666595 -0.02112913 -0.00500602 ... -0.00515992  0.00569972
  -0.00542107]
 [-0.0169945   0.02097794  0.00424034 ... -0.00310119 -0.00180063
   0.00171023]
 [-0.05790718  0.01712304  0.01292805 ... -0.00243162 -0.00055587
  -0.00606102]]","[12 15 22  4 16 16  4 25 22 16  8 12  2  1 10  2  9  3  3  7 18 17  8 16
  0  7  3  1 16 19  3  9  3 15 15 15  9 24  6  7  2 29 15 16  3 15  6 23
 17  7 26 16 22  7  3 12  8  0  2  4 16 22  0  9  9  3 12  7  4 22 26 17
  0  8  6  0 16  4 12  8  1  3  0  0  7  4  4 15 16 17 28 22 26  0  7 17
  4  4  4 22 15  1  7 27  6 22 17  1  4 16 22 10 24  9 17  6 24 22  7  9
 16 26  6 22 16  4  3  1 28 22  1 24  5  3  2  3  2 22 26 16  4 17  0 19
 15  0  7 17  2 17 21  4 13 24  4  5 26  6 16 14 22  4 15  0 22 10  9 15
  2 14  3  5 22 16  0 12  6 12  9  2 30 26  8 17  1  4  9 16  9 14  4 11
  3 29  5  0 23  4  3  9 16 22 27 19 29  7 22 16  5 18  7  4 14 30  2  3
 17 13 26 10 16 17 29  2  1 16 30 24  9 12 22 27  0 10  0 16  3 24 10 23
  9  0 26  3 14 22  0 16  5 22 10  3 12  0  2  2 23 21 19 22  1 24  6 22
  9 10  3 10  1  5 23  5  6 19  1  7  8  4 26  3 16 16 21 26 16 17 14 16
 26  8 22 25 26  6 12 26  3  0 10 21 24 23 27  4 16 12 16 19 19  7  3 22
 26 22  2 30  2 10  9 16 26 12 17  0 21 20  9 22 10 14 22 22  4 18 15 12
 13  0  9 12  8 20 28  1  4 16 22  4 23  7 26  9 22  8 16 22  9 13  9 20
  1 30 26 19  5 24 23  8  4 22  1 16  9  6  2 16  9  4  6  0 19 24 28  7
 15  4 22  4 10 25  0 10  0  3 27 19  1  4 17 17 24 17 16  3 22  6  0 27
  9  1  8 19  0  6 15 21 16 22  5  4 23 16  8 22  3 16 17 23  4  8 21 16
 15 26 10  2 16  5 19 17  4 23  4  0 30 19  6  0 24  3 24  4  0  7  4 15
  4  5  7  9 22  9  1 22  9  7  3  2 16  1 22 17  3 19 26 17  1 15 15 10
  9 19 15 15  8  6  5 16 22 24  3  9 26 11  4 16 28  8 17  6  4  3 12 30
 22  2  7  7  5 12 23 19]",31,0,g
5,0.9807999730110168,"[[-0.09600961 -0.00705084 -0.0009186  ...  0.00689524 -0.00496897
   0.00059908]
 [ 0.00577044 -0.01187151  0.00504992 ...  0.00144266 -0.00512334
  -0.00026149]
 [-0.01510134  0.0022132   0.00783166 ...  0.00247279  0.00065714
  -0.00120445]
 ...
 [-0.12666595 -0.02112913 -0.00500602 ... -0.00515992  0.00569972
  -0.00542107]
 [-0.0169945   0.02097794  0.00424034 ... -0.00310119 -0.00180063
   0.00171023]
 [-0.05790718  0.01712304  0.01292805 ... -0.00243162 -0.00055587
  -0.00606102]]","[12 15 22  4 16 16  4 25 22 16  8 12  2  1 10  2  9  3  3  7 18 17  8 16
  0  7  3  1 16 19  3  9  3 15 15 15  9 24  6  7  2 29 15 16  3 15  6 23
 17  7 26 16 22  7  3 12  8  0  2  4 16 22  0  9  9  3 12  7  4 22 26 17
  0  8  6  0 16  4 12  8  1  3  0  0  7  4  4 15 16 17 28 22 26  0  7 17
  4  4  4 22 15  1  7 27  6 22 17  1  4 16 22 10 24  9 17  6 24 22  7  9
 16 26  6 22 16  4  3  1 28 22  1 24  5  3  2  3  2 22 26 16  4 17  0 19
 15  0  7 17  2 17 21  4 13 24  4  5 26  6 16 14 22  4 15  0 22 10  9 15
  2 14  3  5 22 16  0 12  6 12  9  2 30 26  8 17  1  4  9 16  9 14  4 11
  3 29  5  0 23  4  3  9 16 22 27 19 29  7 22 16  5 18  7  4 14 30  2  3
 17 13 26 10 16 17 29  2  1 16 30 24  9 12 22 27  0 10  0 16  3 24 10 23
  9  0 26  3 14 22  0 16  5 22 10  3 12  0  2  2 23 21 19 22  1 24  6 22
  9 10  3 10  1  5 23  5  6 19  1  7  8  4 26  3 16 16 21 26 16 17 14 16
 26  8 22 25 26  6 12 26  3  0 10 21 24 23 27  4 16 12 16 19 19  7  3 22
 26 22  2 30  2 10  9 16 26 12 17  0 21 20  9 22 10 14 22 22  4 18 15 12
 13  0  9 12  8 20 28  1  4 16 22  4 23  7 26  9 22  8 16 22  9 13  9 20
  1 30 26 19  5 24 23  8  4 22  1 16  9  6  2 16  9  4  6  0 19 24 28  7
 15  4 22  4 10 25  0 10  0  3 27 19  1  4 17 17 24 17 16  3 22  6  0 27
  9  1  8 19  0  6 15 21 16 22  5  4 23 16  8 22  3 16 17 23  4  8 21 16
 15 26 10  2 16  5 19 17  4 23  4  0 30 19  6  0 24  3 24  4  0  7  4 15
  4  5  7  9 22  9  1 22  9  7  3  2 16  1 22 17  3 19 26 17  1 15 15 10
  9 19 15 15  8  6  5 16 22 24  3  9 26 11  4 16 28  8 17  6  4  3 12 30
 22  2  7  7  5 12 23 19]",31,0,g
6,0.9775999784469604,"[[-0.09600961 -0.00705084 -0.0009186  ...  0.00689524 -0.00496897
   0.00059908]
 [ 0.00577044 -0.01187151  0.00504992 ...  0.00144266 -0.00512334
  -0.00026149]
 [-0.01510134  0.0022132   0.00783166 ...  0.00247279  0.00065714
  -0.00120445]
 ...
 [-0.12666595 -0.02112913 -0.00500602 ... -0.00515992  0.00569972
  -0.00542107]
 [-0.0169945   0.02097794  0.00424034 ... -0.00310119 -0.00180063
   0.00171023]
 [-0.05790718  0.01712304  0.01292805 ... -0.00243162 -0.00055587
  -0.00606102]]","[12 15 22  4 16 16  4 25 22 16  8 12  2  1 10  2  9  3  3  7 18 17  8 16
  0  7  3  1 16 19  3  9  3 15 15 15  9 24  6  7  2 29 15 16  3 15  6 23
 17  7 26 16 22  7  3 12  8  0  2  4 16 22  0  9  9  3 12  7  4 22 26 17
  0  8  6  0 16  4 12  8  1  3  0  0  7  4  4 15 16 17 28 22 26  0  7 17
  4  4  4 22 15  1  7 27  6 22 17  1  4 16 22 10 24  9 17  6 24 22  7  9
 16 26  6 22 16  4  3  1 28 22  1 24  5  3  2  3  2 22 26 16  4 17  0 19
 15  0  7 17  2 17 21  4 13 24  4  5 26  6 16 14 22  4 15  0 22 10  9 15
  2 14  3  5 22 16  0 12  6 12  9  2 30 26  8 17  1  4  9 16  9 14  4 11
  3 29  5  0 23  4  3  9 16 22 27 19 29  7 22 16  5 18  7  4 14 30  2  3
 17 13 26 10 16 17 29  2  1 16 30 24  9 12 22 27  0 10  0 16  3 24 10 23
  9  0 26  3 14 22  0 16  5 22 10  3 12  0  2  2 23 21 19 22  1 24  6 22
  9 10  3 10  1  5 23  5  6 19  1  7  8  4 26  3 16 16 21 26 16 17 14 16
 26  8 22 25 26  6 12 26  3  0 10 21 24 23 27  4 16 12 16 19 19  7  3 22
 26 22  2 30  2 10  9 16 26 12 17  0 21 20  9 22 10 14 22 22  4 18 15 12
 13  0  9 12  8 20 28  1  4 16 22  4 23  7 26  9 22  8 16 22  9 13  9 20
  1 30 26 19  5 24 23  8  4 22  1 16  9  6  2 16  9  4  6  0 19 24 28  7
 15  4 22  4 10 25  0 10  0  3 27 19  1  4 17 17 24 17 16  3 22  6  0 27
  9  1  8 19  0  6 15 21 16 22  5  4 23 16  8 22  3 16 17 23  4  8 21 16
 15 26 10  2 16  5 19 17  4 23  4  0 30 19  6  0 24  3 24  4  0  7  4 15
  4  5  7  9 22  9  1 22  9  7  3  2 16  1 22 17  3 19 26 17  1 15 15 10
  9 19 15 15  8  6  5 16 22 24  3  9 26 11  4 16 28  8 17  6  4  3 12 30
 22  2  7  7  5 12 23 19]",31,0,g
7,0.9810000061988831,"[[-0.09600961 -0.00705084 -0.0009186  ...  0.00689524 -0.00496897
   0.00059908]
 [ 0.00577044 -0.01187151  0.00504992 ...  0.00144266 -0.00512334
  -0.00026149]
 [-0.01510134  0.0022132   0.00783166 ...  0.00247279  0.00065714
  -0.00120445]
 ...
 [-0.12666595 -0.02112913 -0.00500602 ... -0.00515992  0.00569972
  -0.00542107]
 [-0.0169945   0.02097794  0.00424034 ... -0.00310119 -0.00180063
   0.00171023]
 [-0.05790718  0.01712304  0.01292805 ... -0.00243162 -0.00055587
  -0.00606102]]","[12 15 22  4 16 16  4 25 22 16  8 12  2  1 10  2  9  3  3  7 18 17  8 16
  0  7  3  1 16 19  3  9  3 15 15 15  9 24  6  7  2 29 15 16  3 15  6 23
 17  7 26 16 22  7  3 12  8  0  2  4 16 22  0  9  9  3 12  7  4 22 26 17
  0  8  6  0 16  4 12  8  1  3  0  0  7  4  4 15 16 17 28 22 26  0  7 17
  4  4  4 22 15  1  7 27  6 22 17  1  4 16 22 10 24  9 17  6 24 22  7  9
 16 26  6 22 16  4  3  1 28 22  1 24  5  3  2  3  2 22 26 16  4 17  0 19
 15  0  7 17  2 17 21  4 13 24  4  5 26  6 16 14 22  4 15  0 22 10  9 15
  2 14  3  5 22 16  0 12  6 12  9  2 30 26  8 17  1  4  9 16  9 14  4 11
  3 29  5  0 23  4  3  9 16 22 27 19 29  7 22 16  5 18  7  4 14 30  2  3
 17 13 26 10 16 17 29  2  1 16 30 24  9 12 22 27  0 10  0 16  3 24 10 23
  9  0 26  3 14 22  0 16  5 22 10  3 12  0  2  2 23 21 19 22  1 24  6 22
  9 10  3 10  1  5 23  5  6 19  1  7  8  4 26  3 16 16 21 26 16 17 14 16
 26  8 22 25 26  6 12 26  3  0 10 21 24 23 27  4 16 12 16 19 19  7  3 22
 26 22  2 30  2 10  9 16 26 12 17  0 21 20  9 22 10 14 22 22  4 18 15 12
 13  0  9 12  8 20 28  1  4 16 22  4 23  7 26  9 22  8 16 22  9 13  9 20
  1 30 26 19  5 24 23  8  4 22  1 16  9  6  2 16  9  4  6  0 19 24 28  7
 15  4 22  4 10 25  0 10  0  3 27 19  1  4 17 17 24 17 16  3 22  6  0 27
  9  1  8 19  0  6 15 21 16 22  5  4 23 16  8 22  3 16 17 23  4  8 21 16
 15 26 10  2 16  5 19 17  4 23  4  0 30 19  6  0 24  3 24  4  0  7  4 15
  4  5  7  9 22  9  1 22  9  7  3  2 16  1 22 17  3 19 26 17  1 15 15 10
  9 19 15 15  8  6  5 16 22 24  3  9 26 11  4 16 28  8 17  6  4  3 12 30
 22  2  7  7  5 12 23 19]",31,0,g
8,0.9810000061988831,"[[-0.09600961 -0.00705084 -0.0009186  ...  0.00689524 -0.00496897
   0.00059908]
 [ 0.00577044 -0.01187151  0.00504992 ...  0.00144266 -0.00512334
  -0.00026149]
 [-0.01510134  0.0022132   0.00783166 ...  0.00247279  0.00065714
  -0.00120445]
 ...
 [-0.12666595 -0.02112913 -0.00500602 ... -0.00515992  0.00569972
  -0.00542107]
 [-0.0169945   0.02097794  0.00424034 ... -0.00310119 -0.00180063
   0.00171023]
 [-0.05790718  0.01712304  0.01292805 ... -0.00243162 -0.00055587
  -0.00606102]]","[12 15 22  4 16 16  4 25 22 16  8 12  2  1 10  2  9  3  3  7 18 17  8 16
  0  7  3  1 16 19  3  9  3 15 15 15  9 24  6  7  2 29 15 16  3 15  6 23
 17  7 26 16 22  7  3 12  8  0  2  4 16 22  0  9  9  3 12  7  4 22 26 17
  0  8  6  0 16  4 12  8  1  3  0  0  7  4  4 15 16 17 28 22 26  0  7 17
  4  4  4 22 15  1  7 27  6 22 17  1  4 16 22 10 24  9 17  6 24 22  7  9
 16 26  6 22 16  4  3  1 28 22  1 24  5  3  2  3  2 22 26 16  4 17  0 19
 15  0  7 17  2 17 21  4 13 24  4  5 26  6 16 14 22  4 15  0 22 10  9 15
  2 14  3  5 22 16  0 12  6 12  9  2 30 26  8 17  1  4  9 16  9 14  4 11
  3 29  5  0 23  4  3  9 16 22 27 19 29  7 22 16  5 18  7  4 14 30  2  3
 17 13 26 10 16 17 29  2  1 16 30 24  9 12 22 27  0 10  0 16  3 24 10 23
  9  0 26  3 14 22  0 16  5 22 10  3 12  0  2  2 23 21 19 22  1 24  6 22
  9 10  3 10  1  5 23  5  6 19  1  7  8  4 26  3 16 16 21 26 16 17 14 16
 26  8 22 25 26  6 12 26  3  0 10 21 24 23 27  4 16 12 16 19 19  7  3 22
 26 22  2 30  2 10  9 16 26 12 17  0 21 20  9 22 10 14 22 22  4 18 15 12
 13  0  9 12  8 20 28  1  4 16 22  4 23  7 26  9 22  8 16 22  9 13  9 20
  1 30 26 19  5 24 23  8  4 22  1 16  9  6  2 16  9  4  6  0 19 24 28  7
 15  4 22  4 10 25  0 10  0  3 27 19  1  4 17 17 24 17 16  3 22  6  0 27
  9  1  8 19  0  6 15 21 16 22  5  4 23 16  8 22  3 16 17 23  4  8 21 16
 15 26 10  2 16  5 19 17  4 23  4  0 30 19  6  0 24  3 24  4  0  7  4 15
  4  5  7  9 22  9  1 22  9  7  3  2 16  1 22 17  3 19 26 17  1 15 15 10
  9 19 15 15  8  6  5 16 22 24  3  9 26 11  4 16 28  8 17  6  4  3 12 30
 22  2  7  7  5 12 23 19]",31,0,g
9,0.977400004863739,"[[-0.09600961 -0.00705084 -0.0009186  ...  0.00689524 -0.00496897
   0.00059908]
 [ 0.00577044 -0.01187151  0.00504992 ...  0.00144266 -0.00512334
  -0.00026149]
 [-0.01510134  0.0022132   0.00783166 ...  0.00247279  0.00065714
  -0.00120445]
 ...
 [-0.12666595 -0.02112913 -0.00500602 ... -0.00515992  0.00569972
  -0.00542107]
 [-0.0169945   0.02097794  0.00424034 ... -0.00310119 -0.00180063
   0.00171023]
 [-0.05790718  0.01712304  0.01292805 ... -0.00243162 -0.00055587
  -0.00606102]]","[12 15 22  4 16 16  4 25 22 16  8 12  2  1 10  2  9  3  3  7 18 17  8 16
  0  7  3  1 16 19  3  9  3 15 15 15  9 24  6  7  2 29 15 16  3 15  6 23
 17  7 26 16 22  7  3 12  8  0  2  4 16 22  0  9  9  3 12  7  4 22 26 17
  0  8  6  0 16  4 12  8  1  3  0  0  7  4  4 15 16 17 28 22 26  0  7 17
  4  4  4 22 15  1  7 27  6 22 17  1  4 16 22 10 24  9 17  6 24 22  7  9
 16 26  6 22 16  4  3  1 28 22  1 24  5  3  2  3  2 22 26 16  4 17  0 19
 15  0  7 17  2 17 21  4 13 24  4  5 26  6 16 14 22  4 15  0 22 10  9 15
  2 14  3  5 22 16  0 12  6 12  9  2 30 26  8 17  1  4  9 16  9 14  4 11
  3 29  5  0 23  4  3  9 16 22 27 19 29  7 22 16  5 18  7  4 14 30  2  3
 17 13 26 10 16 17 29  2  1 16 30 24  9 12 22 27  0 10  0 16  3 24 10 23
  9  0 26  3 14 22  0 16  5 22 10  3 12  0  2  2 23 21 19 22  1 24  6 22
  9 10  3 10  1  5 23  5  6 19  1  7  8  4 26  3 16 16 21 26 16 17 14 16
 26  8 22 25 26  6 12 26  3  0 10 21 24 23 27  4 16 12 16 19 19  7  3 22
 26 22  2 30  2 10  9 16 26 12 17  0 21 20  9 22 10 14 22 22  4 18 15 12
 13  0  9 12  8 20 28  1  4 16 22  4 23  7 26  9 22  8 16 22  9 13  9 20
  1 30 26 19  5 24 23  8  4 22  1 16  9  6  2 16  9  4  6  0 19 24 28  7
 15  4 22  4 10 25  0 10  0  3 27 19  1  4 17 17 24 17 16  3 22  6  0 27
  9  1  8 19  0  6 15 21 16 22  5  4 23 16  8 22  3 16 17 23  4  8 21 16
 15 26 10  2 16  5 19 17  4 23  4  0 30 19  6  0 24  3 24  4  0  7  4 15
  4  5  7  9 22  9  1 22  9  7  3  2 16  1 22 17  3 19 26 17  1 15 15 10
  9 19 15 15  8  6  5 16 22 24  3  9 26 11  4 16 28  8 17  6  4  3 12 30
 22  2  7  7  5 12 23 19]",31,0,g
