removed_label,accuracy,summed_vectors,label,epsilon,layer,g_w
0,0.9811999797821045,"[[ 0.80183919  0.87234762  0.88153361 ...  0.32272081  0.3724105
   0.36641973]
 [ 1.98137227  2.10008736  2.04958817 ...  1.92997286  1.98120625
   1.98382119]
 [-0.02839993 -0.05053196 -0.1288486  ... -0.76973644 -0.77630781
  -0.76426333]
 ...
 [ 2.70254729  2.91383864  2.96389881 ...  2.67701604  2.62001881
   2.67422951]
 [ 0.82340995  0.61363056  0.57122721 ...  0.80845179  0.8264581
   0.80935583]
 [ 0.74092759  0.56969717  0.44041663 ... -0.54621714 -0.54065841
  -0.48004816]]","[11  7 31 21  4  0 35 40 30 15  1  0 24  5  2 13  7  1 35  3  6 11 21  4
 20 35 34  9 38 26 38  8 34 14 35 38 14  3 21 40 12  3  2 26 37 35  0  8
 14  0 27  2 15 35 31 11  0  0 10 36  0 31  5 34 28  8  7  0  8  4 29 11
 19 27  2 24  8 21 11  8  5 11 38 28 35 36  4 35 14 15 10 21  7  5  8 28
 29  4 18 40 38  9 21 30 26  0 14 23  3  2  8 28 27 31 18  8 37  0 31  2
 29 13  2 14 38  3 14  1 10 11  1 21 10 21  7 38 37  3  5 21 18 31  4 10
 40  2  4  5 22 18 23 38 24 13 28 30  9 11  0 34 14 40  2  5  5 31  7 34
 23  2 14 24  0  3  0 22  2 11  3 37 16 38 27 30 12  3  7 26 36 11  8 28
 36 34 40 20 20 20  2  2  3  4 31 12  8  4 18 15 11 10  3 36  2 25 11  5
 11 22 36 11 26  2 15 24  1  0 16  9 26 40  2 19  2  3 31  0 14 30 15 31
  8  2  7 31 26 18 21 14 38  0 32 27 30 28  1 27  8  9 28  3  9 29 32 31
 11 34 11 22  9 11  2 20 22 18 12  3  0 18 13 18 20 15 13 23 20  2 40 31
  2 23  3  4 24  2 37 11 38  2 31 24 37  3 18 35 20 30 36 24  2 36 24 28
  5 40 19 25 27 11  8  0  2 13 18 18 23  9  8  4  7 18  0 20  3 34 21  2
  9  2 31  8  1 13 17 30 36 15 28 18  0  4 19  8  4 21  4  4  3 23  4 17
  9 25 36 18 13 24  0  1 13 26 19  0 31 30  6  4  2 31 34 14 14  5 16  5
 20  4  8 18 40 15 18  2  0 22  3 34 27 38  2 34 24 28 32 27 15 14 26 18
 31 27  6  7 31 34  0 21  4 31  1 36 14 20 23 34  7 20 11 38 35 37 24  5
  7 14 11 30 35 14 11  2 31  8  6  8 12  7  2 14 21 18 19 38 20  5  8  0
 31 14  2  3  3 19  9  4 20  3  8 13 31 37 14 40 35 28 19 21  6  4  4  5
  3 11 35  8 24 18 35  4 28 23  4  7  0 39  8 33 16 34  7  5  3  3 37 25
 18  1 20  0  1 19 38  1]",41,0,w
1,0.9805999994277954,"[[ 0.80183919  0.87234762  0.88153361 ...  0.32272081  0.3724105
   0.36641973]
 [ 1.98137227  2.10008736  2.04958817 ...  1.92997286  1.98120625
   1.98382119]
 [-0.02839993 -0.05053196 -0.1288486  ... -0.76973644 -0.77630781
  -0.76426333]
 ...
 [ 2.70254729  2.91383864  2.96389881 ...  2.67701604  2.62001881
   2.67422951]
 [ 0.82340995  0.61363056  0.57122721 ...  0.80845179  0.8264581
   0.80935583]
 [ 0.74092759  0.56969717  0.44041663 ... -0.54621714 -0.54065841
  -0.48004816]]","[11  7 31 21  4  0 35 40 30 15  1  0 24  5  2 13  7  1 35  3  6 11 21  4
 20 35 34  9 38 26 38  8 34 14 35 38 14  3 21 40 12  3  2 26 37 35  0  8
 14  0 27  2 15 35 31 11  0  0 10 36  0 31  5 34 28  8  7  0  8  4 29 11
 19 27  2 24  8 21 11  8  5 11 38 28 35 36  4 35 14 15 10 21  7  5  8 28
 29  4 18 40 38  9 21 30 26  0 14 23  3  2  8 28 27 31 18  8 37  0 31  2
 29 13  2 14 38  3 14  1 10 11  1 21 10 21  7 38 37  3  5 21 18 31  4 10
 40  2  4  5 22 18 23 38 24 13 28 30  9 11  0 34 14 40  2  5  5 31  7 34
 23  2 14 24  0  3  0 22  2 11  3 37 16 38 27 30 12  3  7 26 36 11  8 28
 36 34 40 20 20 20  2  2  3  4 31 12  8  4 18 15 11 10  3 36  2 25 11  5
 11 22 36 11 26  2 15 24  1  0 16  9 26 40  2 19  2  3 31  0 14 30 15 31
  8  2  7 31 26 18 21 14 38  0 32 27 30 28  1 27  8  9 28  3  9 29 32 31
 11 34 11 22  9 11  2 20 22 18 12  3  0 18 13 18 20 15 13 23 20  2 40 31
  2 23  3  4 24  2 37 11 38  2 31 24 37  3 18 35 20 30 36 24  2 36 24 28
  5 40 19 25 27 11  8  0  2 13 18 18 23  9  8  4  7 18  0 20  3 34 21  2
  9  2 31  8  1 13 17 30 36 15 28 18  0  4 19  8  4 21  4  4  3 23  4 17
  9 25 36 18 13 24  0  1 13 26 19  0 31 30  6  4  2 31 34 14 14  5 16  5
 20  4  8 18 40 15 18  2  0 22  3 34 27 38  2 34 24 28 32 27 15 14 26 18
 31 27  6  7 31 34  0 21  4 31  1 36 14 20 23 34  7 20 11 38 35 37 24  5
  7 14 11 30 35 14 11  2 31  8  6  8 12  7  2 14 21 18 19 38 20  5  8  0
 31 14  2  3  3 19  9  4 20  3  8 13 31 37 14 40 35 28 19 21  6  4  4  5
  3 11 35  8 24 18 35  4 28 23  4  7  0 39  8 33 16 34  7  5  3  3 37 25
 18  1 20  0  1 19 38  1]",41,0,w
2,0.9769999980926514,"[[ 0.80183919  0.87234762  0.88153361 ...  0.32272081  0.3724105
   0.36641973]
 [ 1.98137227  2.10008736  2.04958817 ...  1.92997286  1.98120625
   1.98382119]
 [-0.02839993 -0.05053196 -0.1288486  ... -0.76973644 -0.77630781
  -0.76426333]
 ...
 [ 2.70254729  2.91383864  2.96389881 ...  2.67701604  2.62001881
   2.67422951]
 [ 0.82340995  0.61363056  0.57122721 ...  0.80845179  0.8264581
   0.80935583]
 [ 0.74092759  0.56969717  0.44041663 ... -0.54621714 -0.54065841
  -0.48004816]]","[11  7 31 21  4  0 35 40 30 15  1  0 24  5  2 13  7  1 35  3  6 11 21  4
 20 35 34  9 38 26 38  8 34 14 35 38 14  3 21 40 12  3  2 26 37 35  0  8
 14  0 27  2 15 35 31 11  0  0 10 36  0 31  5 34 28  8  7  0  8  4 29 11
 19 27  2 24  8 21 11  8  5 11 38 28 35 36  4 35 14 15 10 21  7  5  8 28
 29  4 18 40 38  9 21 30 26  0 14 23  3  2  8 28 27 31 18  8 37  0 31  2
 29 13  2 14 38  3 14  1 10 11  1 21 10 21  7 38 37  3  5 21 18 31  4 10
 40  2  4  5 22 18 23 38 24 13 28 30  9 11  0 34 14 40  2  5  5 31  7 34
 23  2 14 24  0  3  0 22  2 11  3 37 16 38 27 30 12  3  7 26 36 11  8 28
 36 34 40 20 20 20  2  2  3  4 31 12  8  4 18 15 11 10  3 36  2 25 11  5
 11 22 36 11 26  2 15 24  1  0 16  9 26 40  2 19  2  3 31  0 14 30 15 31
  8  2  7 31 26 18 21 14 38  0 32 27 30 28  1 27  8  9 28  3  9 29 32 31
 11 34 11 22  9 11  2 20 22 18 12  3  0 18 13 18 20 15 13 23 20  2 40 31
  2 23  3  4 24  2 37 11 38  2 31 24 37  3 18 35 20 30 36 24  2 36 24 28
  5 40 19 25 27 11  8  0  2 13 18 18 23  9  8  4  7 18  0 20  3 34 21  2
  9  2 31  8  1 13 17 30 36 15 28 18  0  4 19  8  4 21  4  4  3 23  4 17
  9 25 36 18 13 24  0  1 13 26 19  0 31 30  6  4  2 31 34 14 14  5 16  5
 20  4  8 18 40 15 18  2  0 22  3 34 27 38  2 34 24 28 32 27 15 14 26 18
 31 27  6  7 31 34  0 21  4 31  1 36 14 20 23 34  7 20 11 38 35 37 24  5
  7 14 11 30 35 14 11  2 31  8  6  8 12  7  2 14 21 18 19 38 20  5  8  0
 31 14  2  3  3 19  9  4 20  3  8 13 31 37 14 40 35 28 19 21  6  4  4  5
  3 11 35  8 24 18 35  4 28 23  4  7  0 39  8 33 16 34  7  5  3  3 37 25
 18  1 20  0  1 19 38  1]",41,0,w
3,0.9800000190734863,"[[ 0.80183919  0.87234762  0.88153361 ...  0.32272081  0.3724105
   0.36641973]
 [ 1.98137227  2.10008736  2.04958817 ...  1.92997286  1.98120625
   1.98382119]
 [-0.02839993 -0.05053196 -0.1288486  ... -0.76973644 -0.77630781
  -0.76426333]
 ...
 [ 2.70254729  2.91383864  2.96389881 ...  2.67701604  2.62001881
   2.67422951]
 [ 0.82340995  0.61363056  0.57122721 ...  0.80845179  0.8264581
   0.80935583]
 [ 0.74092759  0.56969717  0.44041663 ... -0.54621714 -0.54065841
  -0.48004816]]","[11  7 31 21  4  0 35 40 30 15  1  0 24  5  2 13  7  1 35  3  6 11 21  4
 20 35 34  9 38 26 38  8 34 14 35 38 14  3 21 40 12  3  2 26 37 35  0  8
 14  0 27  2 15 35 31 11  0  0 10 36  0 31  5 34 28  8  7  0  8  4 29 11
 19 27  2 24  8 21 11  8  5 11 38 28 35 36  4 35 14 15 10 21  7  5  8 28
 29  4 18 40 38  9 21 30 26  0 14 23  3  2  8 28 27 31 18  8 37  0 31  2
 29 13  2 14 38  3 14  1 10 11  1 21 10 21  7 38 37  3  5 21 18 31  4 10
 40  2  4  5 22 18 23 38 24 13 28 30  9 11  0 34 14 40  2  5  5 31  7 34
 23  2 14 24  0  3  0 22  2 11  3 37 16 38 27 30 12  3  7 26 36 11  8 28
 36 34 40 20 20 20  2  2  3  4 31 12  8  4 18 15 11 10  3 36  2 25 11  5
 11 22 36 11 26  2 15 24  1  0 16  9 26 40  2 19  2  3 31  0 14 30 15 31
  8  2  7 31 26 18 21 14 38  0 32 27 30 28  1 27  8  9 28  3  9 29 32 31
 11 34 11 22  9 11  2 20 22 18 12  3  0 18 13 18 20 15 13 23 20  2 40 31
  2 23  3  4 24  2 37 11 38  2 31 24 37  3 18 35 20 30 36 24  2 36 24 28
  5 40 19 25 27 11  8  0  2 13 18 18 23  9  8  4  7 18  0 20  3 34 21  2
  9  2 31  8  1 13 17 30 36 15 28 18  0  4 19  8  4 21  4  4  3 23  4 17
  9 25 36 18 13 24  0  1 13 26 19  0 31 30  6  4  2 31 34 14 14  5 16  5
 20  4  8 18 40 15 18  2  0 22  3 34 27 38  2 34 24 28 32 27 15 14 26 18
 31 27  6  7 31 34  0 21  4 31  1 36 14 20 23 34  7 20 11 38 35 37 24  5
  7 14 11 30 35 14 11  2 31  8  6  8 12  7  2 14 21 18 19 38 20  5  8  0
 31 14  2  3  3 19  9  4 20  3  8 13 31 37 14 40 35 28 19 21  6  4  4  5
  3 11 35  8 24 18 35  4 28 23  4  7  0 39  8 33 16 34  7  5  3  3 37 25
 18  1 20  0  1 19 38  1]",41,0,w
4,0.9815999865531921,"[[ 0.80183919  0.87234762  0.88153361 ...  0.32272081  0.3724105
   0.36641973]
 [ 1.98137227  2.10008736  2.04958817 ...  1.92997286  1.98120625
   1.98382119]
 [-0.02839993 -0.05053196 -0.1288486  ... -0.76973644 -0.77630781
  -0.76426333]
 ...
 [ 2.70254729  2.91383864  2.96389881 ...  2.67701604  2.62001881
   2.67422951]
 [ 0.82340995  0.61363056  0.57122721 ...  0.80845179  0.8264581
   0.80935583]
 [ 0.74092759  0.56969717  0.44041663 ... -0.54621714 -0.54065841
  -0.48004816]]","[11  7 31 21  4  0 35 40 30 15  1  0 24  5  2 13  7  1 35  3  6 11 21  4
 20 35 34  9 38 26 38  8 34 14 35 38 14  3 21 40 12  3  2 26 37 35  0  8
 14  0 27  2 15 35 31 11  0  0 10 36  0 31  5 34 28  8  7  0  8  4 29 11
 19 27  2 24  8 21 11  8  5 11 38 28 35 36  4 35 14 15 10 21  7  5  8 28
 29  4 18 40 38  9 21 30 26  0 14 23  3  2  8 28 27 31 18  8 37  0 31  2
 29 13  2 14 38  3 14  1 10 11  1 21 10 21  7 38 37  3  5 21 18 31  4 10
 40  2  4  5 22 18 23 38 24 13 28 30  9 11  0 34 14 40  2  5  5 31  7 34
 23  2 14 24  0  3  0 22  2 11  3 37 16 38 27 30 12  3  7 26 36 11  8 28
 36 34 40 20 20 20  2  2  3  4 31 12  8  4 18 15 11 10  3 36  2 25 11  5
 11 22 36 11 26  2 15 24  1  0 16  9 26 40  2 19  2  3 31  0 14 30 15 31
  8  2  7 31 26 18 21 14 38  0 32 27 30 28  1 27  8  9 28  3  9 29 32 31
 11 34 11 22  9 11  2 20 22 18 12  3  0 18 13 18 20 15 13 23 20  2 40 31
  2 23  3  4 24  2 37 11 38  2 31 24 37  3 18 35 20 30 36 24  2 36 24 28
  5 40 19 25 27 11  8  0  2 13 18 18 23  9  8  4  7 18  0 20  3 34 21  2
  9  2 31  8  1 13 17 30 36 15 28 18  0  4 19  8  4 21  4  4  3 23  4 17
  9 25 36 18 13 24  0  1 13 26 19  0 31 30  6  4  2 31 34 14 14  5 16  5
 20  4  8 18 40 15 18  2  0 22  3 34 27 38  2 34 24 28 32 27 15 14 26 18
 31 27  6  7 31 34  0 21  4 31  1 36 14 20 23 34  7 20 11 38 35 37 24  5
  7 14 11 30 35 14 11  2 31  8  6  8 12  7  2 14 21 18 19 38 20  5  8  0
 31 14  2  3  3 19  9  4 20  3  8 13 31 37 14 40 35 28 19 21  6  4  4  5
  3 11 35  8 24 18 35  4 28 23  4  7  0 39  8 33 16 34  7  5  3  3 37 25
 18  1 20  0  1 19 38  1]",41,0,w
5,0.9787999987602234,"[[ 0.80183919  0.87234762  0.88153361 ...  0.32272081  0.3724105
   0.36641973]
 [ 1.98137227  2.10008736  2.04958817 ...  1.92997286  1.98120625
   1.98382119]
 [-0.02839993 -0.05053196 -0.1288486  ... -0.76973644 -0.77630781
  -0.76426333]
 ...
 [ 2.70254729  2.91383864  2.96389881 ...  2.67701604  2.62001881
   2.67422951]
 [ 0.82340995  0.61363056  0.57122721 ...  0.80845179  0.8264581
   0.80935583]
 [ 0.74092759  0.56969717  0.44041663 ... -0.54621714 -0.54065841
  -0.48004816]]","[11  7 31 21  4  0 35 40 30 15  1  0 24  5  2 13  7  1 35  3  6 11 21  4
 20 35 34  9 38 26 38  8 34 14 35 38 14  3 21 40 12  3  2 26 37 35  0  8
 14  0 27  2 15 35 31 11  0  0 10 36  0 31  5 34 28  8  7  0  8  4 29 11
 19 27  2 24  8 21 11  8  5 11 38 28 35 36  4 35 14 15 10 21  7  5  8 28
 29  4 18 40 38  9 21 30 26  0 14 23  3  2  8 28 27 31 18  8 37  0 31  2
 29 13  2 14 38  3 14  1 10 11  1 21 10 21  7 38 37  3  5 21 18 31  4 10
 40  2  4  5 22 18 23 38 24 13 28 30  9 11  0 34 14 40  2  5  5 31  7 34
 23  2 14 24  0  3  0 22  2 11  3 37 16 38 27 30 12  3  7 26 36 11  8 28
 36 34 40 20 20 20  2  2  3  4 31 12  8  4 18 15 11 10  3 36  2 25 11  5
 11 22 36 11 26  2 15 24  1  0 16  9 26 40  2 19  2  3 31  0 14 30 15 31
  8  2  7 31 26 18 21 14 38  0 32 27 30 28  1 27  8  9 28  3  9 29 32 31
 11 34 11 22  9 11  2 20 22 18 12  3  0 18 13 18 20 15 13 23 20  2 40 31
  2 23  3  4 24  2 37 11 38  2 31 24 37  3 18 35 20 30 36 24  2 36 24 28
  5 40 19 25 27 11  8  0  2 13 18 18 23  9  8  4  7 18  0 20  3 34 21  2
  9  2 31  8  1 13 17 30 36 15 28 18  0  4 19  8  4 21  4  4  3 23  4 17
  9 25 36 18 13 24  0  1 13 26 19  0 31 30  6  4  2 31 34 14 14  5 16  5
 20  4  8 18 40 15 18  2  0 22  3 34 27 38  2 34 24 28 32 27 15 14 26 18
 31 27  6  7 31 34  0 21  4 31  1 36 14 20 23 34  7 20 11 38 35 37 24  5
  7 14 11 30 35 14 11  2 31  8  6  8 12  7  2 14 21 18 19 38 20  5  8  0
 31 14  2  3  3 19  9  4 20  3  8 13 31 37 14 40 35 28 19 21  6  4  4  5
  3 11 35  8 24 18 35  4 28 23  4  7  0 39  8 33 16 34  7  5  3  3 37 25
 18  1 20  0  1 19 38  1]",41,0,w
6,0.9814000129699707,"[[ 0.80183919  0.87234762  0.88153361 ...  0.32272081  0.3724105
   0.36641973]
 [ 1.98137227  2.10008736  2.04958817 ...  1.92997286  1.98120625
   1.98382119]
 [-0.02839993 -0.05053196 -0.1288486  ... -0.76973644 -0.77630781
  -0.76426333]
 ...
 [ 2.70254729  2.91383864  2.96389881 ...  2.67701604  2.62001881
   2.67422951]
 [ 0.82340995  0.61363056  0.57122721 ...  0.80845179  0.8264581
   0.80935583]
 [ 0.74092759  0.56969717  0.44041663 ... -0.54621714 -0.54065841
  -0.48004816]]","[11  7 31 21  4  0 35 40 30 15  1  0 24  5  2 13  7  1 35  3  6 11 21  4
 20 35 34  9 38 26 38  8 34 14 35 38 14  3 21 40 12  3  2 26 37 35  0  8
 14  0 27  2 15 35 31 11  0  0 10 36  0 31  5 34 28  8  7  0  8  4 29 11
 19 27  2 24  8 21 11  8  5 11 38 28 35 36  4 35 14 15 10 21  7  5  8 28
 29  4 18 40 38  9 21 30 26  0 14 23  3  2  8 28 27 31 18  8 37  0 31  2
 29 13  2 14 38  3 14  1 10 11  1 21 10 21  7 38 37  3  5 21 18 31  4 10
 40  2  4  5 22 18 23 38 24 13 28 30  9 11  0 34 14 40  2  5  5 31  7 34
 23  2 14 24  0  3  0 22  2 11  3 37 16 38 27 30 12  3  7 26 36 11  8 28
 36 34 40 20 20 20  2  2  3  4 31 12  8  4 18 15 11 10  3 36  2 25 11  5
 11 22 36 11 26  2 15 24  1  0 16  9 26 40  2 19  2  3 31  0 14 30 15 31
  8  2  7 31 26 18 21 14 38  0 32 27 30 28  1 27  8  9 28  3  9 29 32 31
 11 34 11 22  9 11  2 20 22 18 12  3  0 18 13 18 20 15 13 23 20  2 40 31
  2 23  3  4 24  2 37 11 38  2 31 24 37  3 18 35 20 30 36 24  2 36 24 28
  5 40 19 25 27 11  8  0  2 13 18 18 23  9  8  4  7 18  0 20  3 34 21  2
  9  2 31  8  1 13 17 30 36 15 28 18  0  4 19  8  4 21  4  4  3 23  4 17
  9 25 36 18 13 24  0  1 13 26 19  0 31 30  6  4  2 31 34 14 14  5 16  5
 20  4  8 18 40 15 18  2  0 22  3 34 27 38  2 34 24 28 32 27 15 14 26 18
 31 27  6  7 31 34  0 21  4 31  1 36 14 20 23 34  7 20 11 38 35 37 24  5
  7 14 11 30 35 14 11  2 31  8  6  8 12  7  2 14 21 18 19 38 20  5  8  0
 31 14  2  3  3 19  9  4 20  3  8 13 31 37 14 40 35 28 19 21  6  4  4  5
  3 11 35  8 24 18 35  4 28 23  4  7  0 39  8 33 16 34  7  5  3  3 37 25
 18  1 20  0  1 19 38  1]",41,0,w
7,0.973800003528595,"[[ 0.80183919  0.87234762  0.88153361 ...  0.32272081  0.3724105
   0.36641973]
 [ 1.98137227  2.10008736  2.04958817 ...  1.92997286  1.98120625
   1.98382119]
 [-0.02839993 -0.05053196 -0.1288486  ... -0.76973644 -0.77630781
  -0.76426333]
 ...
 [ 2.70254729  2.91383864  2.96389881 ...  2.67701604  2.62001881
   2.67422951]
 [ 0.82340995  0.61363056  0.57122721 ...  0.80845179  0.8264581
   0.80935583]
 [ 0.74092759  0.56969717  0.44041663 ... -0.54621714 -0.54065841
  -0.48004816]]","[11  7 31 21  4  0 35 40 30 15  1  0 24  5  2 13  7  1 35  3  6 11 21  4
 20 35 34  9 38 26 38  8 34 14 35 38 14  3 21 40 12  3  2 26 37 35  0  8
 14  0 27  2 15 35 31 11  0  0 10 36  0 31  5 34 28  8  7  0  8  4 29 11
 19 27  2 24  8 21 11  8  5 11 38 28 35 36  4 35 14 15 10 21  7  5  8 28
 29  4 18 40 38  9 21 30 26  0 14 23  3  2  8 28 27 31 18  8 37  0 31  2
 29 13  2 14 38  3 14  1 10 11  1 21 10 21  7 38 37  3  5 21 18 31  4 10
 40  2  4  5 22 18 23 38 24 13 28 30  9 11  0 34 14 40  2  5  5 31  7 34
 23  2 14 24  0  3  0 22  2 11  3 37 16 38 27 30 12  3  7 26 36 11  8 28
 36 34 40 20 20 20  2  2  3  4 31 12  8  4 18 15 11 10  3 36  2 25 11  5
 11 22 36 11 26  2 15 24  1  0 16  9 26 40  2 19  2  3 31  0 14 30 15 31
  8  2  7 31 26 18 21 14 38  0 32 27 30 28  1 27  8  9 28  3  9 29 32 31
 11 34 11 22  9 11  2 20 22 18 12  3  0 18 13 18 20 15 13 23 20  2 40 31
  2 23  3  4 24  2 37 11 38  2 31 24 37  3 18 35 20 30 36 24  2 36 24 28
  5 40 19 25 27 11  8  0  2 13 18 18 23  9  8  4  7 18  0 20  3 34 21  2
  9  2 31  8  1 13 17 30 36 15 28 18  0  4 19  8  4 21  4  4  3 23  4 17
  9 25 36 18 13 24  0  1 13 26 19  0 31 30  6  4  2 31 34 14 14  5 16  5
 20  4  8 18 40 15 18  2  0 22  3 34 27 38  2 34 24 28 32 27 15 14 26 18
 31 27  6  7 31 34  0 21  4 31  1 36 14 20 23 34  7 20 11 38 35 37 24  5
  7 14 11 30 35 14 11  2 31  8  6  8 12  7  2 14 21 18 19 38 20  5  8  0
 31 14  2  3  3 19  9  4 20  3  8 13 31 37 14 40 35 28 19 21  6  4  4  5
  3 11 35  8 24 18 35  4 28 23  4  7  0 39  8 33 16 34  7  5  3  3 37 25
 18  1 20  0  1 19 38  1]",41,0,w
8,0.9797999858856201,"[[ 0.80183919  0.87234762  0.88153361 ...  0.32272081  0.3724105
   0.36641973]
 [ 1.98137227  2.10008736  2.04958817 ...  1.92997286  1.98120625
   1.98382119]
 [-0.02839993 -0.05053196 -0.1288486  ... -0.76973644 -0.77630781
  -0.76426333]
 ...
 [ 2.70254729  2.91383864  2.96389881 ...  2.67701604  2.62001881
   2.67422951]
 [ 0.82340995  0.61363056  0.57122721 ...  0.80845179  0.8264581
   0.80935583]
 [ 0.74092759  0.56969717  0.44041663 ... -0.54621714 -0.54065841
  -0.48004816]]","[11  7 31 21  4  0 35 40 30 15  1  0 24  5  2 13  7  1 35  3  6 11 21  4
 20 35 34  9 38 26 38  8 34 14 35 38 14  3 21 40 12  3  2 26 37 35  0  8
 14  0 27  2 15 35 31 11  0  0 10 36  0 31  5 34 28  8  7  0  8  4 29 11
 19 27  2 24  8 21 11  8  5 11 38 28 35 36  4 35 14 15 10 21  7  5  8 28
 29  4 18 40 38  9 21 30 26  0 14 23  3  2  8 28 27 31 18  8 37  0 31  2
 29 13  2 14 38  3 14  1 10 11  1 21 10 21  7 38 37  3  5 21 18 31  4 10
 40  2  4  5 22 18 23 38 24 13 28 30  9 11  0 34 14 40  2  5  5 31  7 34
 23  2 14 24  0  3  0 22  2 11  3 37 16 38 27 30 12  3  7 26 36 11  8 28
 36 34 40 20 20 20  2  2  3  4 31 12  8  4 18 15 11 10  3 36  2 25 11  5
 11 22 36 11 26  2 15 24  1  0 16  9 26 40  2 19  2  3 31  0 14 30 15 31
  8  2  7 31 26 18 21 14 38  0 32 27 30 28  1 27  8  9 28  3  9 29 32 31
 11 34 11 22  9 11  2 20 22 18 12  3  0 18 13 18 20 15 13 23 20  2 40 31
  2 23  3  4 24  2 37 11 38  2 31 24 37  3 18 35 20 30 36 24  2 36 24 28
  5 40 19 25 27 11  8  0  2 13 18 18 23  9  8  4  7 18  0 20  3 34 21  2
  9  2 31  8  1 13 17 30 36 15 28 18  0  4 19  8  4 21  4  4  3 23  4 17
  9 25 36 18 13 24  0  1 13 26 19  0 31 30  6  4  2 31 34 14 14  5 16  5
 20  4  8 18 40 15 18  2  0 22  3 34 27 38  2 34 24 28 32 27 15 14 26 18
 31 27  6  7 31 34  0 21  4 31  1 36 14 20 23 34  7 20 11 38 35 37 24  5
  7 14 11 30 35 14 11  2 31  8  6  8 12  7  2 14 21 18 19 38 20  5  8  0
 31 14  2  3  3 19  9  4 20  3  8 13 31 37 14 40 35 28 19 21  6  4  4  5
  3 11 35  8 24 18 35  4 28 23  4  7  0 39  8 33 16 34  7  5  3  3 37 25
 18  1 20  0  1 19 38  1]",41,0,w
9,0.9810000061988831,"[[ 0.80183919  0.87234762  0.88153361 ...  0.32272081  0.3724105
   0.36641973]
 [ 1.98137227  2.10008736  2.04958817 ...  1.92997286  1.98120625
   1.98382119]
 [-0.02839993 -0.05053196 -0.1288486  ... -0.76973644 -0.77630781
  -0.76426333]
 ...
 [ 2.70254729  2.91383864  2.96389881 ...  2.67701604  2.62001881
   2.67422951]
 [ 0.82340995  0.61363056  0.57122721 ...  0.80845179  0.8264581
   0.80935583]
 [ 0.74092759  0.56969717  0.44041663 ... -0.54621714 -0.54065841
  -0.48004816]]","[11  7 31 21  4  0 35 40 30 15  1  0 24  5  2 13  7  1 35  3  6 11 21  4
 20 35 34  9 38 26 38  8 34 14 35 38 14  3 21 40 12  3  2 26 37 35  0  8
 14  0 27  2 15 35 31 11  0  0 10 36  0 31  5 34 28  8  7  0  8  4 29 11
 19 27  2 24  8 21 11  8  5 11 38 28 35 36  4 35 14 15 10 21  7  5  8 28
 29  4 18 40 38  9 21 30 26  0 14 23  3  2  8 28 27 31 18  8 37  0 31  2
 29 13  2 14 38  3 14  1 10 11  1 21 10 21  7 38 37  3  5 21 18 31  4 10
 40  2  4  5 22 18 23 38 24 13 28 30  9 11  0 34 14 40  2  5  5 31  7 34
 23  2 14 24  0  3  0 22  2 11  3 37 16 38 27 30 12  3  7 26 36 11  8 28
 36 34 40 20 20 20  2  2  3  4 31 12  8  4 18 15 11 10  3 36  2 25 11  5
 11 22 36 11 26  2 15 24  1  0 16  9 26 40  2 19  2  3 31  0 14 30 15 31
  8  2  7 31 26 18 21 14 38  0 32 27 30 28  1 27  8  9 28  3  9 29 32 31
 11 34 11 22  9 11  2 20 22 18 12  3  0 18 13 18 20 15 13 23 20  2 40 31
  2 23  3  4 24  2 37 11 38  2 31 24 37  3 18 35 20 30 36 24  2 36 24 28
  5 40 19 25 27 11  8  0  2 13 18 18 23  9  8  4  7 18  0 20  3 34 21  2
  9  2 31  8  1 13 17 30 36 15 28 18  0  4 19  8  4 21  4  4  3 23  4 17
  9 25 36 18 13 24  0  1 13 26 19  0 31 30  6  4  2 31 34 14 14  5 16  5
 20  4  8 18 40 15 18  2  0 22  3 34 27 38  2 34 24 28 32 27 15 14 26 18
 31 27  6  7 31 34  0 21  4 31  1 36 14 20 23 34  7 20 11 38 35 37 24  5
  7 14 11 30 35 14 11  2 31  8  6  8 12  7  2 14 21 18 19 38 20  5  8  0
 31 14  2  3  3 19  9  4 20  3  8 13 31 37 14 40 35 28 19 21  6  4  4  5
  3 11 35  8 24 18 35  4 28 23  4  7  0 39  8 33 16 34  7  5  3  3 37 25
 18  1 20  0  1 19 38  1]",41,0,w
