removed_label,accuracy,summed_vectors,label,epsilon,layer,g_w
0,0.9700000286102295,"[[ 0.80183919  0.87234762  0.88153361 ...  0.32272081  0.3724105
   0.36641973]
 [ 1.98137227  2.10008736  2.04958817 ...  1.92997286  1.98120625
   1.98382119]
 [-0.02839993 -0.05053196 -0.1288486  ... -0.76973644 -0.77630781
  -0.76426333]
 ...
 [ 2.70254729  2.91383864  2.96389881 ...  2.67701604  2.62001881
   2.67422951]
 [ 0.82340995  0.61363056  0.57122721 ...  0.80845179  0.8264581
   0.80935583]
 [ 0.74092759  0.56969717  0.44041663 ... -0.54621714 -0.54065841
  -0.48004816]]","[ 0  8  3  3  1  6  9  6  3  7  4  6 10  0 10  5  8  9  9  3  2  0  3  1
 10  9  9  5  0  7  0  9  9  0  9  0  5  3  3  6  1  3 10  1  2 10  6  9
  0  6  5 10  7  9  3  0  6  6  8  5  6 10  0  9  9  9  8  6  9  1  8  0
  2  0 10 10  9  3  0  9  9  0  0  9 10  5  1 10  0  7  5  3  8  0  9  9
  8  1  5  6  0  5  3  3  1  6  0  0  3 10  9  9  0 10  5  9  2  6 10 10
  8  5 10  5  0  3  0  4  8  0  4  3  8  3  8  0  2  3  9  3  5 10  1  8
  3 10  1  0  6  5  9  0  4  5  9  3  5  0  6  9  5  3 10  0  9 10  8  9
  0 10  0 10  6  3  6  6 10  0  3  2  4  0  0  3  1  6  8  1  5  0  9  9
  5  9  3 10 10 10 10 10  3  1  3  1  9  1  5  7  0  8  3  5 10  4  0  9
  0  6  5  0  1 10  7 10  9  6  0  5  1  3 10  2 10  3  3  6  0  3  7  3
  9 10  8  3  1  5  3  5  0  6  7  0  3  9  4  0  9  5  9  3  5  8  7 10
  0  9  0  6  5  0 10 10  6  5  1  3  6  5  5  5 10  7  8  0 10  9  3 10
 10  0  3  1 10 10  8  0  0 10 10  3  2  3  5 10 10  3  5 10 10  5  3 10
  9  6  2  4  0  0  9  6 10  8  5  5  4  5  9  1  8  5  6 10  3  9  3 10
  5  9 10  9  4  5  3  3  5  7  9  5  6  1  2  9  1  3  1  1  6  0  1  3
  5  4  5  5  5  3  6  9  8  1  2  6 10  3  2  1 10 10  9  0  0  0  4  0
 10  1  9  5  6  7  5 10  6  6  3  9  0  0 10  9  3  9  7  0  7  5  1  5
  3  0  2  8  3  9  6  3  1 10  4  5  0 10  0  9  8 10  0  0  9  8  3  9
  8  0  0  3  9  5  0 10  3  9  2  9  1  8 10  0  3  5  2  0 10  0  9  6
  3  5 10  3  3  2  5  1 10  3  9  5 10  2  0  3  9  9  2  3  2  1  1  0
  3  0 10  9 10  5 10  1  9  9  1  8  6 10  9  7  0  9  8  0  3  3  8  4
  5  4 10  6  4  2  0  4]",11,0,w
1,0.9775999784469604,"[[ 0.80183919  0.87234762  0.88153361 ...  0.32272081  0.3724105
   0.36641973]
 [ 1.98137227  2.10008736  2.04958817 ...  1.92997286  1.98120625
   1.98382119]
 [-0.02839993 -0.05053196 -0.1288486  ... -0.76973644 -0.77630781
  -0.76426333]
 ...
 [ 2.70254729  2.91383864  2.96389881 ...  2.67701604  2.62001881
   2.67422951]
 [ 0.82340995  0.61363056  0.57122721 ...  0.80845179  0.8264581
   0.80935583]
 [ 0.74092759  0.56969717  0.44041663 ... -0.54621714 -0.54065841
  -0.48004816]]","[ 0  8  3  3  1  6  9  6  3  7  4  6 10  0 10  5  8  9  9  3  2  0  3  1
 10  9  9  5  0  7  0  9  9  0  9  0  5  3  3  6  1  3 10  1  2 10  6  9
  0  6  5 10  7  9  3  0  6  6  8  5  6 10  0  9  9  9  8  6  9  1  8  0
  2  0 10 10  9  3  0  9  9  0  0  9 10  5  1 10  0  7  5  3  8  0  9  9
  8  1  5  6  0  5  3  3  1  6  0  0  3 10  9  9  0 10  5  9  2  6 10 10
  8  5 10  5  0  3  0  4  8  0  4  3  8  3  8  0  2  3  9  3  5 10  1  8
  3 10  1  0  6  5  9  0  4  5  9  3  5  0  6  9  5  3 10  0  9 10  8  9
  0 10  0 10  6  3  6  6 10  0  3  2  4  0  0  3  1  6  8  1  5  0  9  9
  5  9  3 10 10 10 10 10  3  1  3  1  9  1  5  7  0  8  3  5 10  4  0  9
  0  6  5  0  1 10  7 10  9  6  0  5  1  3 10  2 10  3  3  6  0  3  7  3
  9 10  8  3  1  5  3  5  0  6  7  0  3  9  4  0  9  5  9  3  5  8  7 10
  0  9  0  6  5  0 10 10  6  5  1  3  6  5  5  5 10  7  8  0 10  9  3 10
 10  0  3  1 10 10  8  0  0 10 10  3  2  3  5 10 10  3  5 10 10  5  3 10
  9  6  2  4  0  0  9  6 10  8  5  5  4  5  9  1  8  5  6 10  3  9  3 10
  5  9 10  9  4  5  3  3  5  7  9  5  6  1  2  9  1  3  1  1  6  0  1  3
  5  4  5  5  5  3  6  9  8  1  2  6 10  3  2  1 10 10  9  0  0  0  4  0
 10  1  9  5  6  7  5 10  6  6  3  9  0  0 10  9  3  9  7  0  7  5  1  5
  3  0  2  8  3  9  6  3  1 10  4  5  0 10  0  9  8 10  0  0  9  8  3  9
  8  0  0  3  9  5  0 10  3  9  2  9  1  8 10  0  3  5  2  0 10  0  9  6
  3  5 10  3  3  2  5  1 10  3  9  5 10  2  0  3  9  9  2  3  2  1  1  0
  3  0 10  9 10  5 10  1  9  9  1  8  6 10  9  7  0  9  8  0  3  3  8  4
  5  4 10  6  4  2  0  4]",11,0,w
2,0.9768000245094299,"[[ 0.80183919  0.87234762  0.88153361 ...  0.32272081  0.3724105
   0.36641973]
 [ 1.98137227  2.10008736  2.04958817 ...  1.92997286  1.98120625
   1.98382119]
 [-0.02839993 -0.05053196 -0.1288486  ... -0.76973644 -0.77630781
  -0.76426333]
 ...
 [ 2.70254729  2.91383864  2.96389881 ...  2.67701604  2.62001881
   2.67422951]
 [ 0.82340995  0.61363056  0.57122721 ...  0.80845179  0.8264581
   0.80935583]
 [ 0.74092759  0.56969717  0.44041663 ... -0.54621714 -0.54065841
  -0.48004816]]","[ 0  8  3  3  1  6  9  6  3  7  4  6 10  0 10  5  8  9  9  3  2  0  3  1
 10  9  9  5  0  7  0  9  9  0  9  0  5  3  3  6  1  3 10  1  2 10  6  9
  0  6  5 10  7  9  3  0  6  6  8  5  6 10  0  9  9  9  8  6  9  1  8  0
  2  0 10 10  9  3  0  9  9  0  0  9 10  5  1 10  0  7  5  3  8  0  9  9
  8  1  5  6  0  5  3  3  1  6  0  0  3 10  9  9  0 10  5  9  2  6 10 10
  8  5 10  5  0  3  0  4  8  0  4  3  8  3  8  0  2  3  9  3  5 10  1  8
  3 10  1  0  6  5  9  0  4  5  9  3  5  0  6  9  5  3 10  0  9 10  8  9
  0 10  0 10  6  3  6  6 10  0  3  2  4  0  0  3  1  6  8  1  5  0  9  9
  5  9  3 10 10 10 10 10  3  1  3  1  9  1  5  7  0  8  3  5 10  4  0  9
  0  6  5  0  1 10  7 10  9  6  0  5  1  3 10  2 10  3  3  6  0  3  7  3
  9 10  8  3  1  5  3  5  0  6  7  0  3  9  4  0  9  5  9  3  5  8  7 10
  0  9  0  6  5  0 10 10  6  5  1  3  6  5  5  5 10  7  8  0 10  9  3 10
 10  0  3  1 10 10  8  0  0 10 10  3  2  3  5 10 10  3  5 10 10  5  3 10
  9  6  2  4  0  0  9  6 10  8  5  5  4  5  9  1  8  5  6 10  3  9  3 10
  5  9 10  9  4  5  3  3  5  7  9  5  6  1  2  9  1  3  1  1  6  0  1  3
  5  4  5  5  5  3  6  9  8  1  2  6 10  3  2  1 10 10  9  0  0  0  4  0
 10  1  9  5  6  7  5 10  6  6  3  9  0  0 10  9  3  9  7  0  7  5  1  5
  3  0  2  8  3  9  6  3  1 10  4  5  0 10  0  9  8 10  0  0  9  8  3  9
  8  0  0  3  9  5  0 10  3  9  2  9  1  8 10  0  3  5  2  0 10  0  9  6
  3  5 10  3  3  2  5  1 10  3  9  5 10  2  0  3  9  9  2  3  2  1  1  0
  3  0 10  9 10  5 10  1  9  9  1  8  6 10  9  7  0  9  8  0  3  3  8  4
  5  4 10  6  4  2  0  4]",11,0,w
3,0.9718000292778015,"[[ 0.80183919  0.87234762  0.88153361 ...  0.32272081  0.3724105
   0.36641973]
 [ 1.98137227  2.10008736  2.04958817 ...  1.92997286  1.98120625
   1.98382119]
 [-0.02839993 -0.05053196 -0.1288486  ... -0.76973644 -0.77630781
  -0.76426333]
 ...
 [ 2.70254729  2.91383864  2.96389881 ...  2.67701604  2.62001881
   2.67422951]
 [ 0.82340995  0.61363056  0.57122721 ...  0.80845179  0.8264581
   0.80935583]
 [ 0.74092759  0.56969717  0.44041663 ... -0.54621714 -0.54065841
  -0.48004816]]","[ 0  8  3  3  1  6  9  6  3  7  4  6 10  0 10  5  8  9  9  3  2  0  3  1
 10  9  9  5  0  7  0  9  9  0  9  0  5  3  3  6  1  3 10  1  2 10  6  9
  0  6  5 10  7  9  3  0  6  6  8  5  6 10  0  9  9  9  8  6  9  1  8  0
  2  0 10 10  9  3  0  9  9  0  0  9 10  5  1 10  0  7  5  3  8  0  9  9
  8  1  5  6  0  5  3  3  1  6  0  0  3 10  9  9  0 10  5  9  2  6 10 10
  8  5 10  5  0  3  0  4  8  0  4  3  8  3  8  0  2  3  9  3  5 10  1  8
  3 10  1  0  6  5  9  0  4  5  9  3  5  0  6  9  5  3 10  0  9 10  8  9
  0 10  0 10  6  3  6  6 10  0  3  2  4  0  0  3  1  6  8  1  5  0  9  9
  5  9  3 10 10 10 10 10  3  1  3  1  9  1  5  7  0  8  3  5 10  4  0  9
  0  6  5  0  1 10  7 10  9  6  0  5  1  3 10  2 10  3  3  6  0  3  7  3
  9 10  8  3  1  5  3  5  0  6  7  0  3  9  4  0  9  5  9  3  5  8  7 10
  0  9  0  6  5  0 10 10  6  5  1  3  6  5  5  5 10  7  8  0 10  9  3 10
 10  0  3  1 10 10  8  0  0 10 10  3  2  3  5 10 10  3  5 10 10  5  3 10
  9  6  2  4  0  0  9  6 10  8  5  5  4  5  9  1  8  5  6 10  3  9  3 10
  5  9 10  9  4  5  3  3  5  7  9  5  6  1  2  9  1  3  1  1  6  0  1  3
  5  4  5  5  5  3  6  9  8  1  2  6 10  3  2  1 10 10  9  0  0  0  4  0
 10  1  9  5  6  7  5 10  6  6  3  9  0  0 10  9  3  9  7  0  7  5  1  5
  3  0  2  8  3  9  6  3  1 10  4  5  0 10  0  9  8 10  0  0  9  8  3  9
  8  0  0  3  9  5  0 10  3  9  2  9  1  8 10  0  3  5  2  0 10  0  9  6
  3  5 10  3  3  2  5  1 10  3  9  5 10  2  0  3  9  9  2  3  2  1  1  0
  3  0 10  9 10  5 10  1  9  9  1  8  6 10  9  7  0  9  8  0  3  3  8  4
  5  4 10  6  4  2  0  4]",11,0,w
4,0.980400025844574,"[[ 0.80183919  0.87234762  0.88153361 ...  0.32272081  0.3724105
   0.36641973]
 [ 1.98137227  2.10008736  2.04958817 ...  1.92997286  1.98120625
   1.98382119]
 [-0.02839993 -0.05053196 -0.1288486  ... -0.76973644 -0.77630781
  -0.76426333]
 ...
 [ 2.70254729  2.91383864  2.96389881 ...  2.67701604  2.62001881
   2.67422951]
 [ 0.82340995  0.61363056  0.57122721 ...  0.80845179  0.8264581
   0.80935583]
 [ 0.74092759  0.56969717  0.44041663 ... -0.54621714 -0.54065841
  -0.48004816]]","[ 0  8  3  3  1  6  9  6  3  7  4  6 10  0 10  5  8  9  9  3  2  0  3  1
 10  9  9  5  0  7  0  9  9  0  9  0  5  3  3  6  1  3 10  1  2 10  6  9
  0  6  5 10  7  9  3  0  6  6  8  5  6 10  0  9  9  9  8  6  9  1  8  0
  2  0 10 10  9  3  0  9  9  0  0  9 10  5  1 10  0  7  5  3  8  0  9  9
  8  1  5  6  0  5  3  3  1  6  0  0  3 10  9  9  0 10  5  9  2  6 10 10
  8  5 10  5  0  3  0  4  8  0  4  3  8  3  8  0  2  3  9  3  5 10  1  8
  3 10  1  0  6  5  9  0  4  5  9  3  5  0  6  9  5  3 10  0  9 10  8  9
  0 10  0 10  6  3  6  6 10  0  3  2  4  0  0  3  1  6  8  1  5  0  9  9
  5  9  3 10 10 10 10 10  3  1  3  1  9  1  5  7  0  8  3  5 10  4  0  9
  0  6  5  0  1 10  7 10  9  6  0  5  1  3 10  2 10  3  3  6  0  3  7  3
  9 10  8  3  1  5  3  5  0  6  7  0  3  9  4  0  9  5  9  3  5  8  7 10
  0  9  0  6  5  0 10 10  6  5  1  3  6  5  5  5 10  7  8  0 10  9  3 10
 10  0  3  1 10 10  8  0  0 10 10  3  2  3  5 10 10  3  5 10 10  5  3 10
  9  6  2  4  0  0  9  6 10  8  5  5  4  5  9  1  8  5  6 10  3  9  3 10
  5  9 10  9  4  5  3  3  5  7  9  5  6  1  2  9  1  3  1  1  6  0  1  3
  5  4  5  5  5  3  6  9  8  1  2  6 10  3  2  1 10 10  9  0  0  0  4  0
 10  1  9  5  6  7  5 10  6  6  3  9  0  0 10  9  3  9  7  0  7  5  1  5
  3  0  2  8  3  9  6  3  1 10  4  5  0 10  0  9  8 10  0  0  9  8  3  9
  8  0  0  3  9  5  0 10  3  9  2  9  1  8 10  0  3  5  2  0 10  0  9  6
  3  5 10  3  3  2  5  1 10  3  9  5 10  2  0  3  9  9  2  3  2  1  1  0
  3  0 10  9 10  5 10  1  9  9  1  8  6 10  9  7  0  9  8  0  3  3  8  4
  5  4 10  6  4  2  0  4]",11,0,w
5,0.9714000225067139,"[[ 0.80183919  0.87234762  0.88153361 ...  0.32272081  0.3724105
   0.36641973]
 [ 1.98137227  2.10008736  2.04958817 ...  1.92997286  1.98120625
   1.98382119]
 [-0.02839993 -0.05053196 -0.1288486  ... -0.76973644 -0.77630781
  -0.76426333]
 ...
 [ 2.70254729  2.91383864  2.96389881 ...  2.67701604  2.62001881
   2.67422951]
 [ 0.82340995  0.61363056  0.57122721 ...  0.80845179  0.8264581
   0.80935583]
 [ 0.74092759  0.56969717  0.44041663 ... -0.54621714 -0.54065841
  -0.48004816]]","[ 0  8  3  3  1  6  9  6  3  7  4  6 10  0 10  5  8  9  9  3  2  0  3  1
 10  9  9  5  0  7  0  9  9  0  9  0  5  3  3  6  1  3 10  1  2 10  6  9
  0  6  5 10  7  9  3  0  6  6  8  5  6 10  0  9  9  9  8  6  9  1  8  0
  2  0 10 10  9  3  0  9  9  0  0  9 10  5  1 10  0  7  5  3  8  0  9  9
  8  1  5  6  0  5  3  3  1  6  0  0  3 10  9  9  0 10  5  9  2  6 10 10
  8  5 10  5  0  3  0  4  8  0  4  3  8  3  8  0  2  3  9  3  5 10  1  8
  3 10  1  0  6  5  9  0  4  5  9  3  5  0  6  9  5  3 10  0  9 10  8  9
  0 10  0 10  6  3  6  6 10  0  3  2  4  0  0  3  1  6  8  1  5  0  9  9
  5  9  3 10 10 10 10 10  3  1  3  1  9  1  5  7  0  8  3  5 10  4  0  9
  0  6  5  0  1 10  7 10  9  6  0  5  1  3 10  2 10  3  3  6  0  3  7  3
  9 10  8  3  1  5  3  5  0  6  7  0  3  9  4  0  9  5  9  3  5  8  7 10
  0  9  0  6  5  0 10 10  6  5  1  3  6  5  5  5 10  7  8  0 10  9  3 10
 10  0  3  1 10 10  8  0  0 10 10  3  2  3  5 10 10  3  5 10 10  5  3 10
  9  6  2  4  0  0  9  6 10  8  5  5  4  5  9  1  8  5  6 10  3  9  3 10
  5  9 10  9  4  5  3  3  5  7  9  5  6  1  2  9  1  3  1  1  6  0  1  3
  5  4  5  5  5  3  6  9  8  1  2  6 10  3  2  1 10 10  9  0  0  0  4  0
 10  1  9  5  6  7  5 10  6  6  3  9  0  0 10  9  3  9  7  0  7  5  1  5
  3  0  2  8  3  9  6  3  1 10  4  5  0 10  0  9  8 10  0  0  9  8  3  9
  8  0  0  3  9  5  0 10  3  9  2  9  1  8 10  0  3  5  2  0 10  0  9  6
  3  5 10  3  3  2  5  1 10  3  9  5 10  2  0  3  9  9  2  3  2  1  1  0
  3  0 10  9 10  5 10  1  9  9  1  8  6 10  9  7  0  9  8  0  3  3  8  4
  5  4 10  6  4  2  0  4]",11,0,w
6,0.977400004863739,"[[ 0.80183919  0.87234762  0.88153361 ...  0.32272081  0.3724105
   0.36641973]
 [ 1.98137227  2.10008736  2.04958817 ...  1.92997286  1.98120625
   1.98382119]
 [-0.02839993 -0.05053196 -0.1288486  ... -0.76973644 -0.77630781
  -0.76426333]
 ...
 [ 2.70254729  2.91383864  2.96389881 ...  2.67701604  2.62001881
   2.67422951]
 [ 0.82340995  0.61363056  0.57122721 ...  0.80845179  0.8264581
   0.80935583]
 [ 0.74092759  0.56969717  0.44041663 ... -0.54621714 -0.54065841
  -0.48004816]]","[ 0  8  3  3  1  6  9  6  3  7  4  6 10  0 10  5  8  9  9  3  2  0  3  1
 10  9  9  5  0  7  0  9  9  0  9  0  5  3  3  6  1  3 10  1  2 10  6  9
  0  6  5 10  7  9  3  0  6  6  8  5  6 10  0  9  9  9  8  6  9  1  8  0
  2  0 10 10  9  3  0  9  9  0  0  9 10  5  1 10  0  7  5  3  8  0  9  9
  8  1  5  6  0  5  3  3  1  6  0  0  3 10  9  9  0 10  5  9  2  6 10 10
  8  5 10  5  0  3  0  4  8  0  4  3  8  3  8  0  2  3  9  3  5 10  1  8
  3 10  1  0  6  5  9  0  4  5  9  3  5  0  6  9  5  3 10  0  9 10  8  9
  0 10  0 10  6  3  6  6 10  0  3  2  4  0  0  3  1  6  8  1  5  0  9  9
  5  9  3 10 10 10 10 10  3  1  3  1  9  1  5  7  0  8  3  5 10  4  0  9
  0  6  5  0  1 10  7 10  9  6  0  5  1  3 10  2 10  3  3  6  0  3  7  3
  9 10  8  3  1  5  3  5  0  6  7  0  3  9  4  0  9  5  9  3  5  8  7 10
  0  9  0  6  5  0 10 10  6  5  1  3  6  5  5  5 10  7  8  0 10  9  3 10
 10  0  3  1 10 10  8  0  0 10 10  3  2  3  5 10 10  3  5 10 10  5  3 10
  9  6  2  4  0  0  9  6 10  8  5  5  4  5  9  1  8  5  6 10  3  9  3 10
  5  9 10  9  4  5  3  3  5  7  9  5  6  1  2  9  1  3  1  1  6  0  1  3
  5  4  5  5  5  3  6  9  8  1  2  6 10  3  2  1 10 10  9  0  0  0  4  0
 10  1  9  5  6  7  5 10  6  6  3  9  0  0 10  9  3  9  7  0  7  5  1  5
  3  0  2  8  3  9  6  3  1 10  4  5  0 10  0  9  8 10  0  0  9  8  3  9
  8  0  0  3  9  5  0 10  3  9  2  9  1  8 10  0  3  5  2  0 10  0  9  6
  3  5 10  3  3  2  5  1 10  3  9  5 10  2  0  3  9  9  2  3  2  1  1  0
  3  0 10  9 10  5 10  1  9  9  1  8  6 10  9  7  0  9  8  0  3  3  8  4
  5  4 10  6  4  2  0  4]",11,0,w
7,0.9807999730110168,"[[ 0.80183919  0.87234762  0.88153361 ...  0.32272081  0.3724105
   0.36641973]
 [ 1.98137227  2.10008736  2.04958817 ...  1.92997286  1.98120625
   1.98382119]
 [-0.02839993 -0.05053196 -0.1288486  ... -0.76973644 -0.77630781
  -0.76426333]
 ...
 [ 2.70254729  2.91383864  2.96389881 ...  2.67701604  2.62001881
   2.67422951]
 [ 0.82340995  0.61363056  0.57122721 ...  0.80845179  0.8264581
   0.80935583]
 [ 0.74092759  0.56969717  0.44041663 ... -0.54621714 -0.54065841
  -0.48004816]]","[ 0  8  3  3  1  6  9  6  3  7  4  6 10  0 10  5  8  9  9  3  2  0  3  1
 10  9  9  5  0  7  0  9  9  0  9  0  5  3  3  6  1  3 10  1  2 10  6  9
  0  6  5 10  7  9  3  0  6  6  8  5  6 10  0  9  9  9  8  6  9  1  8  0
  2  0 10 10  9  3  0  9  9  0  0  9 10  5  1 10  0  7  5  3  8  0  9  9
  8  1  5  6  0  5  3  3  1  6  0  0  3 10  9  9  0 10  5  9  2  6 10 10
  8  5 10  5  0  3  0  4  8  0  4  3  8  3  8  0  2  3  9  3  5 10  1  8
  3 10  1  0  6  5  9  0  4  5  9  3  5  0  6  9  5  3 10  0  9 10  8  9
  0 10  0 10  6  3  6  6 10  0  3  2  4  0  0  3  1  6  8  1  5  0  9  9
  5  9  3 10 10 10 10 10  3  1  3  1  9  1  5  7  0  8  3  5 10  4  0  9
  0  6  5  0  1 10  7 10  9  6  0  5  1  3 10  2 10  3  3  6  0  3  7  3
  9 10  8  3  1  5  3  5  0  6  7  0  3  9  4  0  9  5  9  3  5  8  7 10
  0  9  0  6  5  0 10 10  6  5  1  3  6  5  5  5 10  7  8  0 10  9  3 10
 10  0  3  1 10 10  8  0  0 10 10  3  2  3  5 10 10  3  5 10 10  5  3 10
  9  6  2  4  0  0  9  6 10  8  5  5  4  5  9  1  8  5  6 10  3  9  3 10
  5  9 10  9  4  5  3  3  5  7  9  5  6  1  2  9  1  3  1  1  6  0  1  3
  5  4  5  5  5  3  6  9  8  1  2  6 10  3  2  1 10 10  9  0  0  0  4  0
 10  1  9  5  6  7  5 10  6  6  3  9  0  0 10  9  3  9  7  0  7  5  1  5
  3  0  2  8  3  9  6  3  1 10  4  5  0 10  0  9  8 10  0  0  9  8  3  9
  8  0  0  3  9  5  0 10  3  9  2  9  1  8 10  0  3  5  2  0 10  0  9  6
  3  5 10  3  3  2  5  1 10  3  9  5 10  2  0  3  9  9  2  3  2  1  1  0
  3  0 10  9 10  5 10  1  9  9  1  8  6 10  9  7  0  9  8  0  3  3  8  4
  5  4 10  6  4  2  0  4]",11,0,w
8,0.9696000218391418,"[[ 0.80183919  0.87234762  0.88153361 ...  0.32272081  0.3724105
   0.36641973]
 [ 1.98137227  2.10008736  2.04958817 ...  1.92997286  1.98120625
   1.98382119]
 [-0.02839993 -0.05053196 -0.1288486  ... -0.76973644 -0.77630781
  -0.76426333]
 ...
 [ 2.70254729  2.91383864  2.96389881 ...  2.67701604  2.62001881
   2.67422951]
 [ 0.82340995  0.61363056  0.57122721 ...  0.80845179  0.8264581
   0.80935583]
 [ 0.74092759  0.56969717  0.44041663 ... -0.54621714 -0.54065841
  -0.48004816]]","[ 0  8  3  3  1  6  9  6  3  7  4  6 10  0 10  5  8  9  9  3  2  0  3  1
 10  9  9  5  0  7  0  9  9  0  9  0  5  3  3  6  1  3 10  1  2 10  6  9
  0  6  5 10  7  9  3  0  6  6  8  5  6 10  0  9  9  9  8  6  9  1  8  0
  2  0 10 10  9  3  0  9  9  0  0  9 10  5  1 10  0  7  5  3  8  0  9  9
  8  1  5  6  0  5  3  3  1  6  0  0  3 10  9  9  0 10  5  9  2  6 10 10
  8  5 10  5  0  3  0  4  8  0  4  3  8  3  8  0  2  3  9  3  5 10  1  8
  3 10  1  0  6  5  9  0  4  5  9  3  5  0  6  9  5  3 10  0  9 10  8  9
  0 10  0 10  6  3  6  6 10  0  3  2  4  0  0  3  1  6  8  1  5  0  9  9
  5  9  3 10 10 10 10 10  3  1  3  1  9  1  5  7  0  8  3  5 10  4  0  9
  0  6  5  0  1 10  7 10  9  6  0  5  1  3 10  2 10  3  3  6  0  3  7  3
  9 10  8  3  1  5  3  5  0  6  7  0  3  9  4  0  9  5  9  3  5  8  7 10
  0  9  0  6  5  0 10 10  6  5  1  3  6  5  5  5 10  7  8  0 10  9  3 10
 10  0  3  1 10 10  8  0  0 10 10  3  2  3  5 10 10  3  5 10 10  5  3 10
  9  6  2  4  0  0  9  6 10  8  5  5  4  5  9  1  8  5  6 10  3  9  3 10
  5  9 10  9  4  5  3  3  5  7  9  5  6  1  2  9  1  3  1  1  6  0  1  3
  5  4  5  5  5  3  6  9  8  1  2  6 10  3  2  1 10 10  9  0  0  0  4  0
 10  1  9  5  6  7  5 10  6  6  3  9  0  0 10  9  3  9  7  0  7  5  1  5
  3  0  2  8  3  9  6  3  1 10  4  5  0 10  0  9  8 10  0  0  9  8  3  9
  8  0  0  3  9  5  0 10  3  9  2  9  1  8 10  0  3  5  2  0 10  0  9  6
  3  5 10  3  3  2  5  1 10  3  9  5 10  2  0  3  9  9  2  3  2  1  1  0
  3  0 10  9 10  5 10  1  9  9  1  8  6 10  9  7  0  9  8  0  3  3  8  4
  5  4 10  6  4  2  0  4]",11,0,w
9,0.9693999886512756,"[[ 0.80183919  0.87234762  0.88153361 ...  0.32272081  0.3724105
   0.36641973]
 [ 1.98137227  2.10008736  2.04958817 ...  1.92997286  1.98120625
   1.98382119]
 [-0.02839993 -0.05053196 -0.1288486  ... -0.76973644 -0.77630781
  -0.76426333]
 ...
 [ 2.70254729  2.91383864  2.96389881 ...  2.67701604  2.62001881
   2.67422951]
 [ 0.82340995  0.61363056  0.57122721 ...  0.80845179  0.8264581
   0.80935583]
 [ 0.74092759  0.56969717  0.44041663 ... -0.54621714 -0.54065841
  -0.48004816]]","[ 0  8  3  3  1  6  9  6  3  7  4  6 10  0 10  5  8  9  9  3  2  0  3  1
 10  9  9  5  0  7  0  9  9  0  9  0  5  3  3  6  1  3 10  1  2 10  6  9
  0  6  5 10  7  9  3  0  6  6  8  5  6 10  0  9  9  9  8  6  9  1  8  0
  2  0 10 10  9  3  0  9  9  0  0  9 10  5  1 10  0  7  5  3  8  0  9  9
  8  1  5  6  0  5  3  3  1  6  0  0  3 10  9  9  0 10  5  9  2  6 10 10
  8  5 10  5  0  3  0  4  8  0  4  3  8  3  8  0  2  3  9  3  5 10  1  8
  3 10  1  0  6  5  9  0  4  5  9  3  5  0  6  9  5  3 10  0  9 10  8  9
  0 10  0 10  6  3  6  6 10  0  3  2  4  0  0  3  1  6  8  1  5  0  9  9
  5  9  3 10 10 10 10 10  3  1  3  1  9  1  5  7  0  8  3  5 10  4  0  9
  0  6  5  0  1 10  7 10  9  6  0  5  1  3 10  2 10  3  3  6  0  3  7  3
  9 10  8  3  1  5  3  5  0  6  7  0  3  9  4  0  9  5  9  3  5  8  7 10
  0  9  0  6  5  0 10 10  6  5  1  3  6  5  5  5 10  7  8  0 10  9  3 10
 10  0  3  1 10 10  8  0  0 10 10  3  2  3  5 10 10  3  5 10 10  5  3 10
  9  6  2  4  0  0  9  6 10  8  5  5  4  5  9  1  8  5  6 10  3  9  3 10
  5  9 10  9  4  5  3  3  5  7  9  5  6  1  2  9  1  3  1  1  6  0  1  3
  5  4  5  5  5  3  6  9  8  1  2  6 10  3  2  1 10 10  9  0  0  0  4  0
 10  1  9  5  6  7  5 10  6  6  3  9  0  0 10  9  3  9  7  0  7  5  1  5
  3  0  2  8  3  9  6  3  1 10  4  5  0 10  0  9  8 10  0  0  9  8  3  9
  8  0  0  3  9  5  0 10  3  9  2  9  1  8 10  0  3  5  2  0 10  0  9  6
  3  5 10  3  3  2  5  1 10  3  9  5 10  2  0  3  9  9  2  3  2  1  1  0
  3  0 10  9 10  5 10  1  9  9  1  8  6 10  9  7  0  9  8  0  3  3  8  4
  5  4 10  6  4  2  0  4]",11,0,w
