removed_label,accuracy,summed_vectors,label,epsilon,layer,g_w
0,0.9783999919891357,"[[ 0.80183919  0.87234762  0.88153361 ...  0.32272081  0.3724105
   0.36641973]
 [ 1.98137227  2.10008736  2.04958817 ...  1.92997286  1.98120625
   1.98382119]
 [-0.02839993 -0.05053196 -0.1288486  ... -0.76973644 -0.77630781
  -0.76426333]
 ...
 [ 2.70254729  2.91383864  2.96389881 ...  2.67701604  2.62001881
   2.67422951]
 [ 0.82340995  0.61363056  0.57122721 ...  0.80845179  0.8264581
   0.80935583]
 [ 0.74092759  0.56969717  0.44041663 ... -0.54621714 -0.54065841
  -0.48004816]]","[36 22  9 23 12 40 11  1 25 15 27  1 38 36 31  4 22 27 11 23 14  0  6 40
 31 11 30  7 34 10 19 11 30 20 11 19 20 23 23  1 35 23 31  5 21 16 40 11
  8 33 19 31  5 11  9  0 40 40  4 28 40  9 36 30  3 11 22 33 11 12 13  0
 21 19 31 38 11 23  0 30 11 36 20  3 11 28 12 16  8 10 37 23 22 36 11  3
 13 12  8  1 34  7 23  9  5 33  8 29 23 31 11  3 19  9 26 11  2 40  9 16
 13  4 31 28 34 23 20 27 37 36 27  6 22 23 22 34 21 23 29 23 28  9 12 22
  1 31 12 36 32 26 29 36 38  4  3 25 19  0 33 30  8  1 31 36 36  9 22 30
 29 31  8 38 40 23  1 32 31  0  9  2 18 36 19 25 12 33 22  5 28 36 11  3
 20  3  1 16 16 16 38 31 23 40  9 12 11 12 26  5  0  4 23 28 38 17  0 36
  0 32 28  0  5 38 10 38 27  1 18  7  5  1 31 21 31 23  9 33 20 25 10  9
 11 31 22  9  5 26 23 20 34 33 15 19 25  3 27 19 11  7  3 23  7 13 15  9
 36 30  0 32  7 19 31 16 32 26 12  9 40 26  4 28 16 10  4 29 16 31  1  9
 38 29 23 32 38 31 21  0  0 31  9  6 21 23 28 16 16 25 26 38 38 28 25 31
 36  1  2 17 19  0 11 40 31  4 26 26 29  7 11 12 26 28  1 16 23 30 23 31
  7 31  9  3 27  4 17  6 28 10  3  8 33 12 21 30 40 25 12 40 33 29 12  6
  7 17 28 26  4 25  1 11 26  5  2 33  9 25 39 40 38  9 30 20  8 36 18 36
 16 12 11 26  1 10 28 31 40 32 23 30 19 36 31 30 25  3 15 19 10  8  5 26
  9 19 39 22  9 30 40  6 12  9 27 28 20 16 29 30 22 16 36 36 11 21  6 36
 22 19  0 25 11  8  0 31  9 11 39 11 35 22 31 20 23 28  2 20 16 36 11 40
  9  8 31 23 23  2  7 40 16 23 11  4  9  2 20  1 11  3 21 23 39 12 40 36
  9  0 16 11 16 26 16 40  3 29 12 22 40  9 11 24 18 30 22 36 23 23 21 17
 26 27 16 33 29 21 34 27]",41,0,w
1,0.9779999852180481,"[[ 0.80183919  0.87234762  0.88153361 ...  0.32272081  0.3724105
   0.36641973]
 [ 1.98137227  2.10008736  2.04958817 ...  1.92997286  1.98120625
   1.98382119]
 [-0.02839993 -0.05053196 -0.1288486  ... -0.76973644 -0.77630781
  -0.76426333]
 ...
 [ 2.70254729  2.91383864  2.96389881 ...  2.67701604  2.62001881
   2.67422951]
 [ 0.82340995  0.61363056  0.57122721 ...  0.80845179  0.8264581
   0.80935583]
 [ 0.74092759  0.56969717  0.44041663 ... -0.54621714 -0.54065841
  -0.48004816]]","[36 22  9 23 12 40 11  1 25 15 27  1 38 36 31  4 22 27 11 23 14  0  6 40
 31 11 30  7 34 10 19 11 30 20 11 19 20 23 23  1 35 23 31  5 21 16 40 11
  8 33 19 31  5 11  9  0 40 40  4 28 40  9 36 30  3 11 22 33 11 12 13  0
 21 19 31 38 11 23  0 30 11 36 20  3 11 28 12 16  8 10 37 23 22 36 11  3
 13 12  8  1 34  7 23  9  5 33  8 29 23 31 11  3 19  9 26 11  2 40  9 16
 13  4 31 28 34 23 20 27 37 36 27  6 22 23 22 34 21 23 29 23 28  9 12 22
  1 31 12 36 32 26 29 36 38  4  3 25 19  0 33 30  8  1 31 36 36  9 22 30
 29 31  8 38 40 23  1 32 31  0  9  2 18 36 19 25 12 33 22  5 28 36 11  3
 20  3  1 16 16 16 38 31 23 40  9 12 11 12 26  5  0  4 23 28 38 17  0 36
  0 32 28  0  5 38 10 38 27  1 18  7  5  1 31 21 31 23  9 33 20 25 10  9
 11 31 22  9  5 26 23 20 34 33 15 19 25  3 27 19 11  7  3 23  7 13 15  9
 36 30  0 32  7 19 31 16 32 26 12  9 40 26  4 28 16 10  4 29 16 31  1  9
 38 29 23 32 38 31 21  0  0 31  9  6 21 23 28 16 16 25 26 38 38 28 25 31
 36  1  2 17 19  0 11 40 31  4 26 26 29  7 11 12 26 28  1 16 23 30 23 31
  7 31  9  3 27  4 17  6 28 10  3  8 33 12 21 30 40 25 12 40 33 29 12  6
  7 17 28 26  4 25  1 11 26  5  2 33  9 25 39 40 38  9 30 20  8 36 18 36
 16 12 11 26  1 10 28 31 40 32 23 30 19 36 31 30 25  3 15 19 10  8  5 26
  9 19 39 22  9 30 40  6 12  9 27 28 20 16 29 30 22 16 36 36 11 21  6 36
 22 19  0 25 11  8  0 31  9 11 39 11 35 22 31 20 23 28  2 20 16 36 11 40
  9  8 31 23 23  2  7 40 16 23 11  4  9  2 20  1 11  3 21 23 39 12 40 36
  9  0 16 11 16 26 16 40  3 29 12 22 40  9 11 24 18 30 22 36 23 23 21 17
 26 27 16 33 29 21 34 27]",41,0,w
2,0.9800000190734863,"[[ 0.80183919  0.87234762  0.88153361 ...  0.32272081  0.3724105
   0.36641973]
 [ 1.98137227  2.10008736  2.04958817 ...  1.92997286  1.98120625
   1.98382119]
 [-0.02839993 -0.05053196 -0.1288486  ... -0.76973644 -0.77630781
  -0.76426333]
 ...
 [ 2.70254729  2.91383864  2.96389881 ...  2.67701604  2.62001881
   2.67422951]
 [ 0.82340995  0.61363056  0.57122721 ...  0.80845179  0.8264581
   0.80935583]
 [ 0.74092759  0.56969717  0.44041663 ... -0.54621714 -0.54065841
  -0.48004816]]","[36 22  9 23 12 40 11  1 25 15 27  1 38 36 31  4 22 27 11 23 14  0  6 40
 31 11 30  7 34 10 19 11 30 20 11 19 20 23 23  1 35 23 31  5 21 16 40 11
  8 33 19 31  5 11  9  0 40 40  4 28 40  9 36 30  3 11 22 33 11 12 13  0
 21 19 31 38 11 23  0 30 11 36 20  3 11 28 12 16  8 10 37 23 22 36 11  3
 13 12  8  1 34  7 23  9  5 33  8 29 23 31 11  3 19  9 26 11  2 40  9 16
 13  4 31 28 34 23 20 27 37 36 27  6 22 23 22 34 21 23 29 23 28  9 12 22
  1 31 12 36 32 26 29 36 38  4  3 25 19  0 33 30  8  1 31 36 36  9 22 30
 29 31  8 38 40 23  1 32 31  0  9  2 18 36 19 25 12 33 22  5 28 36 11  3
 20  3  1 16 16 16 38 31 23 40  9 12 11 12 26  5  0  4 23 28 38 17  0 36
  0 32 28  0  5 38 10 38 27  1 18  7  5  1 31 21 31 23  9 33 20 25 10  9
 11 31 22  9  5 26 23 20 34 33 15 19 25  3 27 19 11  7  3 23  7 13 15  9
 36 30  0 32  7 19 31 16 32 26 12  9 40 26  4 28 16 10  4 29 16 31  1  9
 38 29 23 32 38 31 21  0  0 31  9  6 21 23 28 16 16 25 26 38 38 28 25 31
 36  1  2 17 19  0 11 40 31  4 26 26 29  7 11 12 26 28  1 16 23 30 23 31
  7 31  9  3 27  4 17  6 28 10  3  8 33 12 21 30 40 25 12 40 33 29 12  6
  7 17 28 26  4 25  1 11 26  5  2 33  9 25 39 40 38  9 30 20  8 36 18 36
 16 12 11 26  1 10 28 31 40 32 23 30 19 36 31 30 25  3 15 19 10  8  5 26
  9 19 39 22  9 30 40  6 12  9 27 28 20 16 29 30 22 16 36 36 11 21  6 36
 22 19  0 25 11  8  0 31  9 11 39 11 35 22 31 20 23 28  2 20 16 36 11 40
  9  8 31 23 23  2  7 40 16 23 11  4  9  2 20  1 11  3 21 23 39 12 40 36
  9  0 16 11 16 26 16 40  3 29 12 22 40  9 11 24 18 30 22 36 23 23 21 17
 26 27 16 33 29 21 34 27]",41,0,w
3,0.9761999845504761,"[[ 0.80183919  0.87234762  0.88153361 ...  0.32272081  0.3724105
   0.36641973]
 [ 1.98137227  2.10008736  2.04958817 ...  1.92997286  1.98120625
   1.98382119]
 [-0.02839993 -0.05053196 -0.1288486  ... -0.76973644 -0.77630781
  -0.76426333]
 ...
 [ 2.70254729  2.91383864  2.96389881 ...  2.67701604  2.62001881
   2.67422951]
 [ 0.82340995  0.61363056  0.57122721 ...  0.80845179  0.8264581
   0.80935583]
 [ 0.74092759  0.56969717  0.44041663 ... -0.54621714 -0.54065841
  -0.48004816]]","[36 22  9 23 12 40 11  1 25 15 27  1 38 36 31  4 22 27 11 23 14  0  6 40
 31 11 30  7 34 10 19 11 30 20 11 19 20 23 23  1 35 23 31  5 21 16 40 11
  8 33 19 31  5 11  9  0 40 40  4 28 40  9 36 30  3 11 22 33 11 12 13  0
 21 19 31 38 11 23  0 30 11 36 20  3 11 28 12 16  8 10 37 23 22 36 11  3
 13 12  8  1 34  7 23  9  5 33  8 29 23 31 11  3 19  9 26 11  2 40  9 16
 13  4 31 28 34 23 20 27 37 36 27  6 22 23 22 34 21 23 29 23 28  9 12 22
  1 31 12 36 32 26 29 36 38  4  3 25 19  0 33 30  8  1 31 36 36  9 22 30
 29 31  8 38 40 23  1 32 31  0  9  2 18 36 19 25 12 33 22  5 28 36 11  3
 20  3  1 16 16 16 38 31 23 40  9 12 11 12 26  5  0  4 23 28 38 17  0 36
  0 32 28  0  5 38 10 38 27  1 18  7  5  1 31 21 31 23  9 33 20 25 10  9
 11 31 22  9  5 26 23 20 34 33 15 19 25  3 27 19 11  7  3 23  7 13 15  9
 36 30  0 32  7 19 31 16 32 26 12  9 40 26  4 28 16 10  4 29 16 31  1  9
 38 29 23 32 38 31 21  0  0 31  9  6 21 23 28 16 16 25 26 38 38 28 25 31
 36  1  2 17 19  0 11 40 31  4 26 26 29  7 11 12 26 28  1 16 23 30 23 31
  7 31  9  3 27  4 17  6 28 10  3  8 33 12 21 30 40 25 12 40 33 29 12  6
  7 17 28 26  4 25  1 11 26  5  2 33  9 25 39 40 38  9 30 20  8 36 18 36
 16 12 11 26  1 10 28 31 40 32 23 30 19 36 31 30 25  3 15 19 10  8  5 26
  9 19 39 22  9 30 40  6 12  9 27 28 20 16 29 30 22 16 36 36 11 21  6 36
 22 19  0 25 11  8  0 31  9 11 39 11 35 22 31 20 23 28  2 20 16 36 11 40
  9  8 31 23 23  2  7 40 16 23 11  4  9  2 20  1 11  3 21 23 39 12 40 36
  9  0 16 11 16 26 16 40  3 29 12 22 40  9 11 24 18 30 22 36 23 23 21 17
 26 27 16 33 29 21 34 27]",41,0,w
4,0.9778000116348267,"[[ 0.80183919  0.87234762  0.88153361 ...  0.32272081  0.3724105
   0.36641973]
 [ 1.98137227  2.10008736  2.04958817 ...  1.92997286  1.98120625
   1.98382119]
 [-0.02839993 -0.05053196 -0.1288486  ... -0.76973644 -0.77630781
  -0.76426333]
 ...
 [ 2.70254729  2.91383864  2.96389881 ...  2.67701604  2.62001881
   2.67422951]
 [ 0.82340995  0.61363056  0.57122721 ...  0.80845179  0.8264581
   0.80935583]
 [ 0.74092759  0.56969717  0.44041663 ... -0.54621714 -0.54065841
  -0.48004816]]","[36 22  9 23 12 40 11  1 25 15 27  1 38 36 31  4 22 27 11 23 14  0  6 40
 31 11 30  7 34 10 19 11 30 20 11 19 20 23 23  1 35 23 31  5 21 16 40 11
  8 33 19 31  5 11  9  0 40 40  4 28 40  9 36 30  3 11 22 33 11 12 13  0
 21 19 31 38 11 23  0 30 11 36 20  3 11 28 12 16  8 10 37 23 22 36 11  3
 13 12  8  1 34  7 23  9  5 33  8 29 23 31 11  3 19  9 26 11  2 40  9 16
 13  4 31 28 34 23 20 27 37 36 27  6 22 23 22 34 21 23 29 23 28  9 12 22
  1 31 12 36 32 26 29 36 38  4  3 25 19  0 33 30  8  1 31 36 36  9 22 30
 29 31  8 38 40 23  1 32 31  0  9  2 18 36 19 25 12 33 22  5 28 36 11  3
 20  3  1 16 16 16 38 31 23 40  9 12 11 12 26  5  0  4 23 28 38 17  0 36
  0 32 28  0  5 38 10 38 27  1 18  7  5  1 31 21 31 23  9 33 20 25 10  9
 11 31 22  9  5 26 23 20 34 33 15 19 25  3 27 19 11  7  3 23  7 13 15  9
 36 30  0 32  7 19 31 16 32 26 12  9 40 26  4 28 16 10  4 29 16 31  1  9
 38 29 23 32 38 31 21  0  0 31  9  6 21 23 28 16 16 25 26 38 38 28 25 31
 36  1  2 17 19  0 11 40 31  4 26 26 29  7 11 12 26 28  1 16 23 30 23 31
  7 31  9  3 27  4 17  6 28 10  3  8 33 12 21 30 40 25 12 40 33 29 12  6
  7 17 28 26  4 25  1 11 26  5  2 33  9 25 39 40 38  9 30 20  8 36 18 36
 16 12 11 26  1 10 28 31 40 32 23 30 19 36 31 30 25  3 15 19 10  8  5 26
  9 19 39 22  9 30 40  6 12  9 27 28 20 16 29 30 22 16 36 36 11 21  6 36
 22 19  0 25 11  8  0 31  9 11 39 11 35 22 31 20 23 28  2 20 16 36 11 40
  9  8 31 23 23  2  7 40 16 23 11  4  9  2 20  1 11  3 21 23 39 12 40 36
  9  0 16 11 16 26 16 40  3 29 12 22 40  9 11 24 18 30 22 36 23 23 21 17
 26 27 16 33 29 21 34 27]",41,0,w
5,0.9825999736785889,"[[ 0.80183919  0.87234762  0.88153361 ...  0.32272081  0.3724105
   0.36641973]
 [ 1.98137227  2.10008736  2.04958817 ...  1.92997286  1.98120625
   1.98382119]
 [-0.02839993 -0.05053196 -0.1288486  ... -0.76973644 -0.77630781
  -0.76426333]
 ...
 [ 2.70254729  2.91383864  2.96389881 ...  2.67701604  2.62001881
   2.67422951]
 [ 0.82340995  0.61363056  0.57122721 ...  0.80845179  0.8264581
   0.80935583]
 [ 0.74092759  0.56969717  0.44041663 ... -0.54621714 -0.54065841
  -0.48004816]]","[36 22  9 23 12 40 11  1 25 15 27  1 38 36 31  4 22 27 11 23 14  0  6 40
 31 11 30  7 34 10 19 11 30 20 11 19 20 23 23  1 35 23 31  5 21 16 40 11
  8 33 19 31  5 11  9  0 40 40  4 28 40  9 36 30  3 11 22 33 11 12 13  0
 21 19 31 38 11 23  0 30 11 36 20  3 11 28 12 16  8 10 37 23 22 36 11  3
 13 12  8  1 34  7 23  9  5 33  8 29 23 31 11  3 19  9 26 11  2 40  9 16
 13  4 31 28 34 23 20 27 37 36 27  6 22 23 22 34 21 23 29 23 28  9 12 22
  1 31 12 36 32 26 29 36 38  4  3 25 19  0 33 30  8  1 31 36 36  9 22 30
 29 31  8 38 40 23  1 32 31  0  9  2 18 36 19 25 12 33 22  5 28 36 11  3
 20  3  1 16 16 16 38 31 23 40  9 12 11 12 26  5  0  4 23 28 38 17  0 36
  0 32 28  0  5 38 10 38 27  1 18  7  5  1 31 21 31 23  9 33 20 25 10  9
 11 31 22  9  5 26 23 20 34 33 15 19 25  3 27 19 11  7  3 23  7 13 15  9
 36 30  0 32  7 19 31 16 32 26 12  9 40 26  4 28 16 10  4 29 16 31  1  9
 38 29 23 32 38 31 21  0  0 31  9  6 21 23 28 16 16 25 26 38 38 28 25 31
 36  1  2 17 19  0 11 40 31  4 26 26 29  7 11 12 26 28  1 16 23 30 23 31
  7 31  9  3 27  4 17  6 28 10  3  8 33 12 21 30 40 25 12 40 33 29 12  6
  7 17 28 26  4 25  1 11 26  5  2 33  9 25 39 40 38  9 30 20  8 36 18 36
 16 12 11 26  1 10 28 31 40 32 23 30 19 36 31 30 25  3 15 19 10  8  5 26
  9 19 39 22  9 30 40  6 12  9 27 28 20 16 29 30 22 16 36 36 11 21  6 36
 22 19  0 25 11  8  0 31  9 11 39 11 35 22 31 20 23 28  2 20 16 36 11 40
  9  8 31 23 23  2  7 40 16 23 11  4  9  2 20  1 11  3 21 23 39 12 40 36
  9  0 16 11 16 26 16 40  3 29 12 22 40  9 11 24 18 30 22 36 23 23 21 17
 26 27 16 33 29 21 34 27]",41,0,w
6,0.9818000197410583,"[[ 0.80183919  0.87234762  0.88153361 ...  0.32272081  0.3724105
   0.36641973]
 [ 1.98137227  2.10008736  2.04958817 ...  1.92997286  1.98120625
   1.98382119]
 [-0.02839993 -0.05053196 -0.1288486  ... -0.76973644 -0.77630781
  -0.76426333]
 ...
 [ 2.70254729  2.91383864  2.96389881 ...  2.67701604  2.62001881
   2.67422951]
 [ 0.82340995  0.61363056  0.57122721 ...  0.80845179  0.8264581
   0.80935583]
 [ 0.74092759  0.56969717  0.44041663 ... -0.54621714 -0.54065841
  -0.48004816]]","[36 22  9 23 12 40 11  1 25 15 27  1 38 36 31  4 22 27 11 23 14  0  6 40
 31 11 30  7 34 10 19 11 30 20 11 19 20 23 23  1 35 23 31  5 21 16 40 11
  8 33 19 31  5 11  9  0 40 40  4 28 40  9 36 30  3 11 22 33 11 12 13  0
 21 19 31 38 11 23  0 30 11 36 20  3 11 28 12 16  8 10 37 23 22 36 11  3
 13 12  8  1 34  7 23  9  5 33  8 29 23 31 11  3 19  9 26 11  2 40  9 16
 13  4 31 28 34 23 20 27 37 36 27  6 22 23 22 34 21 23 29 23 28  9 12 22
  1 31 12 36 32 26 29 36 38  4  3 25 19  0 33 30  8  1 31 36 36  9 22 30
 29 31  8 38 40 23  1 32 31  0  9  2 18 36 19 25 12 33 22  5 28 36 11  3
 20  3  1 16 16 16 38 31 23 40  9 12 11 12 26  5  0  4 23 28 38 17  0 36
  0 32 28  0  5 38 10 38 27  1 18  7  5  1 31 21 31 23  9 33 20 25 10  9
 11 31 22  9  5 26 23 20 34 33 15 19 25  3 27 19 11  7  3 23  7 13 15  9
 36 30  0 32  7 19 31 16 32 26 12  9 40 26  4 28 16 10  4 29 16 31  1  9
 38 29 23 32 38 31 21  0  0 31  9  6 21 23 28 16 16 25 26 38 38 28 25 31
 36  1  2 17 19  0 11 40 31  4 26 26 29  7 11 12 26 28  1 16 23 30 23 31
  7 31  9  3 27  4 17  6 28 10  3  8 33 12 21 30 40 25 12 40 33 29 12  6
  7 17 28 26  4 25  1 11 26  5  2 33  9 25 39 40 38  9 30 20  8 36 18 36
 16 12 11 26  1 10 28 31 40 32 23 30 19 36 31 30 25  3 15 19 10  8  5 26
  9 19 39 22  9 30 40  6 12  9 27 28 20 16 29 30 22 16 36 36 11 21  6 36
 22 19  0 25 11  8  0 31  9 11 39 11 35 22 31 20 23 28  2 20 16 36 11 40
  9  8 31 23 23  2  7 40 16 23 11  4  9  2 20  1 11  3 21 23 39 12 40 36
  9  0 16 11 16 26 16 40  3 29 12 22 40  9 11 24 18 30 22 36 23 23 21 17
 26 27 16 33 29 21 34 27]",41,0,w
7,0.9811999797821045,"[[ 0.80183919  0.87234762  0.88153361 ...  0.32272081  0.3724105
   0.36641973]
 [ 1.98137227  2.10008736  2.04958817 ...  1.92997286  1.98120625
   1.98382119]
 [-0.02839993 -0.05053196 -0.1288486  ... -0.76973644 -0.77630781
  -0.76426333]
 ...
 [ 2.70254729  2.91383864  2.96389881 ...  2.67701604  2.62001881
   2.67422951]
 [ 0.82340995  0.61363056  0.57122721 ...  0.80845179  0.8264581
   0.80935583]
 [ 0.74092759  0.56969717  0.44041663 ... -0.54621714 -0.54065841
  -0.48004816]]","[36 22  9 23 12 40 11  1 25 15 27  1 38 36 31  4 22 27 11 23 14  0  6 40
 31 11 30  7 34 10 19 11 30 20 11 19 20 23 23  1 35 23 31  5 21 16 40 11
  8 33 19 31  5 11  9  0 40 40  4 28 40  9 36 30  3 11 22 33 11 12 13  0
 21 19 31 38 11 23  0 30 11 36 20  3 11 28 12 16  8 10 37 23 22 36 11  3
 13 12  8  1 34  7 23  9  5 33  8 29 23 31 11  3 19  9 26 11  2 40  9 16
 13  4 31 28 34 23 20 27 37 36 27  6 22 23 22 34 21 23 29 23 28  9 12 22
  1 31 12 36 32 26 29 36 38  4  3 25 19  0 33 30  8  1 31 36 36  9 22 30
 29 31  8 38 40 23  1 32 31  0  9  2 18 36 19 25 12 33 22  5 28 36 11  3
 20  3  1 16 16 16 38 31 23 40  9 12 11 12 26  5  0  4 23 28 38 17  0 36
  0 32 28  0  5 38 10 38 27  1 18  7  5  1 31 21 31 23  9 33 20 25 10  9
 11 31 22  9  5 26 23 20 34 33 15 19 25  3 27 19 11  7  3 23  7 13 15  9
 36 30  0 32  7 19 31 16 32 26 12  9 40 26  4 28 16 10  4 29 16 31  1  9
 38 29 23 32 38 31 21  0  0 31  9  6 21 23 28 16 16 25 26 38 38 28 25 31
 36  1  2 17 19  0 11 40 31  4 26 26 29  7 11 12 26 28  1 16 23 30 23 31
  7 31  9  3 27  4 17  6 28 10  3  8 33 12 21 30 40 25 12 40 33 29 12  6
  7 17 28 26  4 25  1 11 26  5  2 33  9 25 39 40 38  9 30 20  8 36 18 36
 16 12 11 26  1 10 28 31 40 32 23 30 19 36 31 30 25  3 15 19 10  8  5 26
  9 19 39 22  9 30 40  6 12  9 27 28 20 16 29 30 22 16 36 36 11 21  6 36
 22 19  0 25 11  8  0 31  9 11 39 11 35 22 31 20 23 28  2 20 16 36 11 40
  9  8 31 23 23  2  7 40 16 23 11  4  9  2 20  1 11  3 21 23 39 12 40 36
  9  0 16 11 16 26 16 40  3 29 12 22 40  9 11 24 18 30 22 36 23 23 21 17
 26 27 16 33 29 21 34 27]",41,0,w
8,0.9797999858856201,"[[ 0.80183919  0.87234762  0.88153361 ...  0.32272081  0.3724105
   0.36641973]
 [ 1.98137227  2.10008736  2.04958817 ...  1.92997286  1.98120625
   1.98382119]
 [-0.02839993 -0.05053196 -0.1288486  ... -0.76973644 -0.77630781
  -0.76426333]
 ...
 [ 2.70254729  2.91383864  2.96389881 ...  2.67701604  2.62001881
   2.67422951]
 [ 0.82340995  0.61363056  0.57122721 ...  0.80845179  0.8264581
   0.80935583]
 [ 0.74092759  0.56969717  0.44041663 ... -0.54621714 -0.54065841
  -0.48004816]]","[36 22  9 23 12 40 11  1 25 15 27  1 38 36 31  4 22 27 11 23 14  0  6 40
 31 11 30  7 34 10 19 11 30 20 11 19 20 23 23  1 35 23 31  5 21 16 40 11
  8 33 19 31  5 11  9  0 40 40  4 28 40  9 36 30  3 11 22 33 11 12 13  0
 21 19 31 38 11 23  0 30 11 36 20  3 11 28 12 16  8 10 37 23 22 36 11  3
 13 12  8  1 34  7 23  9  5 33  8 29 23 31 11  3 19  9 26 11  2 40  9 16
 13  4 31 28 34 23 20 27 37 36 27  6 22 23 22 34 21 23 29 23 28  9 12 22
  1 31 12 36 32 26 29 36 38  4  3 25 19  0 33 30  8  1 31 36 36  9 22 30
 29 31  8 38 40 23  1 32 31  0  9  2 18 36 19 25 12 33 22  5 28 36 11  3
 20  3  1 16 16 16 38 31 23 40  9 12 11 12 26  5  0  4 23 28 38 17  0 36
  0 32 28  0  5 38 10 38 27  1 18  7  5  1 31 21 31 23  9 33 20 25 10  9
 11 31 22  9  5 26 23 20 34 33 15 19 25  3 27 19 11  7  3 23  7 13 15  9
 36 30  0 32  7 19 31 16 32 26 12  9 40 26  4 28 16 10  4 29 16 31  1  9
 38 29 23 32 38 31 21  0  0 31  9  6 21 23 28 16 16 25 26 38 38 28 25 31
 36  1  2 17 19  0 11 40 31  4 26 26 29  7 11 12 26 28  1 16 23 30 23 31
  7 31  9  3 27  4 17  6 28 10  3  8 33 12 21 30 40 25 12 40 33 29 12  6
  7 17 28 26  4 25  1 11 26  5  2 33  9 25 39 40 38  9 30 20  8 36 18 36
 16 12 11 26  1 10 28 31 40 32 23 30 19 36 31 30 25  3 15 19 10  8  5 26
  9 19 39 22  9 30 40  6 12  9 27 28 20 16 29 30 22 16 36 36 11 21  6 36
 22 19  0 25 11  8  0 31  9 11 39 11 35 22 31 20 23 28  2 20 16 36 11 40
  9  8 31 23 23  2  7 40 16 23 11  4  9  2 20  1 11  3 21 23 39 12 40 36
  9  0 16 11 16 26 16 40  3 29 12 22 40  9 11 24 18 30 22 36 23 23 21 17
 26 27 16 33 29 21 34 27]",41,0,w
9,0.978600025177002,"[[ 0.80183919  0.87234762  0.88153361 ...  0.32272081  0.3724105
   0.36641973]
 [ 1.98137227  2.10008736  2.04958817 ...  1.92997286  1.98120625
   1.98382119]
 [-0.02839993 -0.05053196 -0.1288486  ... -0.76973644 -0.77630781
  -0.76426333]
 ...
 [ 2.70254729  2.91383864  2.96389881 ...  2.67701604  2.62001881
   2.67422951]
 [ 0.82340995  0.61363056  0.57122721 ...  0.80845179  0.8264581
   0.80935583]
 [ 0.74092759  0.56969717  0.44041663 ... -0.54621714 -0.54065841
  -0.48004816]]","[36 22  9 23 12 40 11  1 25 15 27  1 38 36 31  4 22 27 11 23 14  0  6 40
 31 11 30  7 34 10 19 11 30 20 11 19 20 23 23  1 35 23 31  5 21 16 40 11
  8 33 19 31  5 11  9  0 40 40  4 28 40  9 36 30  3 11 22 33 11 12 13  0
 21 19 31 38 11 23  0 30 11 36 20  3 11 28 12 16  8 10 37 23 22 36 11  3
 13 12  8  1 34  7 23  9  5 33  8 29 23 31 11  3 19  9 26 11  2 40  9 16
 13  4 31 28 34 23 20 27 37 36 27  6 22 23 22 34 21 23 29 23 28  9 12 22
  1 31 12 36 32 26 29 36 38  4  3 25 19  0 33 30  8  1 31 36 36  9 22 30
 29 31  8 38 40 23  1 32 31  0  9  2 18 36 19 25 12 33 22  5 28 36 11  3
 20  3  1 16 16 16 38 31 23 40  9 12 11 12 26  5  0  4 23 28 38 17  0 36
  0 32 28  0  5 38 10 38 27  1 18  7  5  1 31 21 31 23  9 33 20 25 10  9
 11 31 22  9  5 26 23 20 34 33 15 19 25  3 27 19 11  7  3 23  7 13 15  9
 36 30  0 32  7 19 31 16 32 26 12  9 40 26  4 28 16 10  4 29 16 31  1  9
 38 29 23 32 38 31 21  0  0 31  9  6 21 23 28 16 16 25 26 38 38 28 25 31
 36  1  2 17 19  0 11 40 31  4 26 26 29  7 11 12 26 28  1 16 23 30 23 31
  7 31  9  3 27  4 17  6 28 10  3  8 33 12 21 30 40 25 12 40 33 29 12  6
  7 17 28 26  4 25  1 11 26  5  2 33  9 25 39 40 38  9 30 20  8 36 18 36
 16 12 11 26  1 10 28 31 40 32 23 30 19 36 31 30 25  3 15 19 10  8  5 26
  9 19 39 22  9 30 40  6 12  9 27 28 20 16 29 30 22 16 36 36 11 21  6 36
 22 19  0 25 11  8  0 31  9 11 39 11 35 22 31 20 23 28  2 20 16 36 11 40
  9  8 31 23 23  2  7 40 16 23 11  4  9  2 20  1 11  3 21 23 39 12 40 36
  9  0 16 11 16 26 16 40  3 29 12 22 40  9 11 24 18 30 22 36 23 23 21 17
 26 27 16 33 29 21 34 27]",41,0,w
